gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E118
ENSG00000108179,39,0,35,22,13,95.361
ENSG00000244187,49,0,69,55,0,95.333
ENSG00000137207,40,0,31,32,21,95.288
ENSG00000164032,58,0,46,50,25,95.265
ENSG00000160752,60,0,62,70,16,95.072
ENSG00000168528,19,0,23,14,49,94.999
ENSG00000160862,33,0,41,24,4,94.448
ENSG00000174574,41,0,44,54,15,94.438
ENSG00000123505,65,0,57,49,19,94.273
ENSG00000123131,19,0,11,14,0,94.079
ENSG00000159346,33,0,20,19,8,93.972
ENSG00000140807,55,0,54,55,17,93.845
ENSG00000160213,36,0,45,8,0,93.819
ENSG00000103381,36,0,27,35,16,93.788
ENSG00000150093,16,0,14,14,21,93.763
ENSG00000258466,22,0,10,26,4,93.578
ENSG00000171345,32,0,35,29,28,93.396
ENSG00000197894,54,0,46,48,24,93.378
ENSG00000115806,48,10,29,35,15,93.311
ENSG00000088682,31,0,25,19,15,93.284
ENSG00000204386,0,0,0,0,0,93.282
ENSG00000233276,32,0,24,26,0,93.255
ENSG00000148180,0,0,0,0,0,93.228
ENSG00000166582,33,0,24,28,6,93.222
ENSG00000131051,51,0,50,39,26,93.215
ENSG00000165475,27,2,34,28,3,93.193
ENSG00000185813,24,0,36,35,5,93.115
ENSG00000254692,39,0,35,30,17,92.972
ENSG00000134910,34,0,23,28,21,92.945
ENSG00000125844,43,13,54,41,40,92.484
ENSG00000197594,32,5,18,13,12,92.484
ENSG00000095539,45,0,41,51,16,92.463
ENSG00000170412,28,0,22,26,0,92.296
ENSG00000141552,45,0,38,29,10,92.04
ENSG00000142949,1,0,0,0,12,92.009
ENSG00000065911,28,0,24,23,7,91.821
ENSG00000070540,31,0,26,27,8,91.821
ENSG00000198276,55,0,46,37,5,91.631
ENSG00000100138,30,0,27,25,6,91.612
ENSG00000102316,29,0,33,14,11,91.572
ENSG00000102038,62,0,32,67,9,91.482
ENSG00000092199,58,0,51,44,17,91.335
ENSG00000173530,48,0,39,31,15,91.318
ENSG00000026297,73,0,75,49,10,91.183
ENSG00000105700,25,0,23,18,4,91.091
ENSG00000117335,44,0,30,32,9,91.037
ENSG00000099797,77,0,62,91,18,90.99
ENSG00000112715,78,0,91,60,32,90.891
ENSG00000135506,22,0,18,9,9,90.644
ENSG00000104408,0,0,0,0,0,90.423
ENSG00000225697,51,0,61,41,17,90.392
ENSG00000144579,82,0,91,67,32,90.239
ENSG00000197586,31,0,27,18,24,90.167
ENSG00000137288,23,0,16,12,0,90.066
ENSG00000164111,35,2,30,28,28,89.995
ENSG00000124762,56,0,54,49,24,89.947
ENSG00000088930,34,0,27,24,23,89.926
ENSG00000006327,47,0,68,35,11,89.915
ENSG00000101104,24,0,26,27,13,89.864
ENSG00000109181,0,0,0,0,0,89.674
ENSG00000204310,0,0,0,3,0,89.632
ENSG00000144028,31,0,25,22,12,89.625
ENSG00000182054,20,0,30,8,0,89.336
ENSG00000254536,21,0,21,14,6,89.272
ENSG00000100234,42,0,43,25,10,89.259
ENSG00000204592,0,0,0,0,0,89.15
ENSG00000188554,42,0,35,40,25,89.146
ENSG00000143321,38,0,27,28,17,89.028
ENSG00000115128,15,0,23,8,10,88.88
ENSG00000115884,35,0,40,20,2,88.753
ENSG00000179632,44,0,44,26,13,88.449
ENSG00000100906,51,0,46,36,17,88.232
ENSG00000137193,60,0,58,40,21,88.138
ENSG00000112245,80,0,11,99,0,88.124
ENSG00000259371,15,0,8,3,0,87.847
ENSG00000167004,27,0,25,24,6,87.817
ENSG00000099956,44,0,34,38,6,87.754
ENSG00000113013,27,0,21,27,13,87.596
ENSG00000114786,26,0,30,20,14,87.495
ENSG00000044446,47,0,44,44,10,87.44
ENSG00000108604,49,0,41,37,10,87.137
ENSG00000182481,32,0,20,24,9,87.127
ENSG00000112695,0,0,0,0,3,87.058
ENSG00000101361,41,0,36,33,17,86.906
ENSG00000110092,63,0,65,58,14,86.867
ENSG00000137309,28,0,28,17,7,86.753
ENSG00000135535,60,0,36,41,39,86.371
ENSG00000240849,45,0,31,28,13,86.274
ENSG00000009307,38,0,21,27,9,86.199
ENSG00000125977,53,0,31,29,19,86.138
ENSG00000198211,75,0,77,71,17,85.953
ENSG00000205250,33,0,33,17,27,85.897
ENSG00000161542,68,0,68,65,17,85.894
ENSG00000103257,72,0,64,64,23,85.862
ENSG00000165389,40,0,23,25,18,85.787
ENSG00000141076,39,0,27,22,13,85.375
ENSG00000104852,34,0,26,22,10,85.312
ENSG00000006210,37,0,34,35,14,85.29
ENSG00000130402,54,0,45,50,27,85.067
ENSG00000167775,27,0,26,28,0,84.838
ENSG00000115866,28,0,20,30,4,84.472
ENSG00000089280,45,0,45,35,20,84.464
ENSG00000052802,66,4,56,60,30,84.354
ENSG00000164405,25,0,18,36,10,83.697
ENSG00000089289,25,0,25,23,8,83.52
ENSG00000179271,24,0,23,17,0,83.319
ENSG00000058600,38,0,26,19,16,82.898
ENSG00000090863,38,0,27,21,18,82.884
ENSG00000154473,22,0,39,23,48,82.791
ENSG00000068120,48,0,51,50,15,82.434
ENSG00000105058,29,0,31,16,11,82.153
ENSG00000127831,30,0,44,28,12,81.98
ENSG00000176170,41,0,34,54,5,81.928
ENSG00000065308,57,0,48,48,19,81.925
ENSG00000004059,41,0,43,23,18,81.86
ENSG00000116478,25,0,29,18,7,81.815
ENSG00000107104,19,0,19,4,4,81.752
ENSG00000134248,28,0,23,20,13,81.738
ENSG00000165516,46,0,45,58,14,81.686
ENSG00000080031,51,5,43,53,5,81.663
ENSG00000112081,60,0,61,40,29,81.392
ENSG00000198189,53,0,45,37,25,81.356
ENSG00000085871,64,0,52,85,25,81.27
ENSG00000126261,35,0,31,18,6,81.244
ENSG00000092010,59,0,54,31,17,81.234
ENSG00000130985,31,0,35,12,6,81.155
ENSG00000110711,24,0,21,11,0,81.123
ENSG00000084754,48,0,41,39,22,81.085
ENSG00000160867,45,0,46,56,13,80.835
ENSG00000165280,38,0,35,33,8,80.816
ENSG00000177697,43,0,57,11,3,80.727
ENSG00000115275,23,0,23,17,13,80.693
ENSG00000169180,26,0,28,17,12,80.633
ENSG00000100938,45,0,31,27,24,80.316
ENSG00000014641,36,0,23,23,20,80.098
ENSG00000103495,57,0,51,45,0,80.09
ENSG00000099817,48,4,46,61,10,80.063
ENSG00000141002,28,0,27,23,7,79.949
ENSG00000046604,27,0,25,14,8,79.902
ENSG00000100342,67,0,43,68,14,79.883
ENSG00000259132,65,0,62,64,52,79.819
ENSG00000166825,35,4,36,33,9,79.779
ENSG00000172531,11,0,29,0,18,79.663
ENSG00000124702,46,0,30,24,10,79.581
ENSG00000181788,73,0,44,82,23,79.534
ENSG00000116016,22,0,24,14,37,79.475
ENSG00000184232,50,0,44,35,9,79.457
ENSG00000137312,0,0,0,0,0,79.445
ENSG00000057608,16,0,14,9,3,79.383
ENSG00000105854,25,0,18,42,3,79.3
ENSG00000104824,62,0,58,53,17,78.99
ENSG00000250799,21,0,19,21,13,78.794
ENSG00000103423,33,0,27,31,12,78.759
ENSG00000054148,40,0,52,32,9,78.721
ENSG00000132670,0,0,0,0,0,78.68
ENSG00000117362,27,0,20,21,8,78.65
ENSG00000173786,42,0,43,21,28,78.546
ENSG00000107159,27,0,31,11,6,78.46
ENSG00000108774,27,0,29,26,16,78.416
ENSG00000086061,58,0,32,31,15,78.402
ENSG00000173915,33,0,29,24,16,78.335
ENSG00000073849,23,0,26,10,17,78.304
ENSG00000166557,21,0,21,12,14,78.259
ENSG00000103353,59,0,32,46,16,78.163
ENSG00000074696,32,0,25,44,6,78.06
ENSG00000115694,44,0,40,22,0,77.845
ENSG00000136888,49,0,35,41,16,77.792
ENSG00000109814,67,31,63,65,37,77.77
ENSG00000169689,55,0,52,21,13,77.75
ENSG00000157045,53,0,50,31,7,77.637
ENSG00000153066,54,0,40,55,15,77.63
ENSG00000198171,44,0,45,44,28,77.596
ENSG00000104886,68,0,63,48,0,77.574
ENSG00000129559,44,0,31,28,24,77.43
ENSG00000171236,21,0,29,21,5,77.265
ENSG00000091136,31,0,36,27,12,77.229
ENSG00000137642,62,0,60,44,36,77.025
ENSG00000116209,38,0,26,25,12,76.972
ENSG00000129965,0,0,0,0,51,76.627
ENSG00000125170,44,5,53,24,23,76.616
ENSG00000168003,63,0,43,56,26,76.563
ENSG00000069956,0,0,0,0,0,76.256
ENSG00000116754,43,0,30,30,12,76.129
ENSG00000146731,53,0,46,66,14,76.102
ENSG00000167747,41,0,40,27,14,76.069
ENSG00000130202,56,0,55,45,15,75.902
ENSG00000099875,50,0,54,17,3,75.887
ENSG00000111674,29,0,33,22,4,75.887
ENSG00000185825,60,0,58,54,0,75.714
ENSG00000134153,26,0,20,21,13,75.683
ENSG00000118816,37,0,25,24,6,75.642
ENSG00000075415,37,0,32,29,11,75.635
ENSG00000117519,63,0,54,50,23,75.385
ENSG00000116044,53,0,28,57,9,75.313
ENSG00000119777,38,0,31,19,19,75.303
ENSG00000108883,26,0,24,20,16,75.275
ENSG00000103264,65,0,35,61,9,75.266
ENSG00000197930,48,0,33,40,5,74.94
ENSG00000001036,17,0,21,15,13,74.928
ENSG00000003436,0,0,0,3,0,74.852
ENSG00000101367,30,5,30,29,9,74.828
ENSG00000177731,59,0,57,36,15,74.811
ENSG00000105698,33,0,40,20,0,74.787
ENSG00000135446,46,0,48,34,16,74.778
ENSG00000063241,35,0,38,28,7,74.77
ENSG00000168268,62,0,62,63,21,74.726
ENSG00000135821,52,0,42,44,18,74.698
ENSG00000116962,26,0,26,25,4,74.662
ENSG00000141551,61,0,46,41,5,74.631
ENSG00000248643,39,0,32,35,18,74.583
ENSG00000108861,28,0,34,25,35,74.579
ENSG00000158604,26,0,27,25,18,74.504
ENSG00000115306,50,0,39,33,14,74.412
ENSG00000131482,40,0,37,29,0,74.307
ENSG00000139292,57,31,36,46,19,74.25
ENSG00000143543,34,0,36,26,14,74.161
ENSG00000147255,0,0,0,0,0,74.117
ENSG00000159352,19,0,20,16,11,74.079
ENSG00000102898,73,0,55,60,22,74.045
ENSG00000134243,56,0,27,51,9,74.008
ENSG00000135404,27,0,37,22,0,73.776
ENSG00000105404,21,0,22,7,11,73.735
ENSG00000170266,35,0,32,27,15,73.725
ENSG00000150753,39,0,36,32,15,73.68
ENSG00000111275,24,0,25,12,5,73.64
ENSG00000044090,49,0,40,30,9,73.613
ENSG00000100897,46,0,37,39,16,73.422
ENSG00000140264,22,0,26,17,9,73.416
ENSG00000166226,18,0,16,15,11,73.32
ENSG00000140743,13,0,13,10,3,73.31
ENSG00000185043,33,0,25,19,0,73.278
ENSG00000143106,30,0,30,30,9,73.226
ENSG00000107438,41,0,25,39,14,73.211
ENSG00000101161,53,0,50,27,23,73.191
ENSG00000160285,49,0,55,41,6,73.045
ENSG00000100911,48,0,35,29,24,73.042
ENSG00000129351,44,0,41,41,17,72.878
ENSG00000106803,41,0,39,27,17,72.809
ENSG00000204256,0,0,0,0,0,72.74
ENSG00000179889,37,0,33,34,10,72.723
ENSG00000101076,39,0,34,43,14,72.693
ENSG00000113583,38,0,22,42,3,72.59
ENSG00000166847,36,0,36,32,18,72.543
ENSG00000157020,41,0,27,41,14,72.357
ENSG00000116001,43,0,53,33,24,72.159
ENSG00000103202,38,0,39,23,4,72.135
ENSG00000125107,41,0,33,34,8,72.04
ENSG00000089693,44,0,51,34,7,72.036
ENSG00000181789,29,0,29,22,19,71.925
ENSG00000186010,22,0,24,17,9,71.913
ENSG00000196419,38,0,30,38,20,71.91
ENSG00000129226,52,0,39,57,1,71.839
ENSG00000198925,41,0,40,31,21,71.829
ENSG00000163479,24,0,18,12,10,71.821
ENSG00000120129,100,0,74,97,19,71.786
ENSG00000101310,27,0,24,20,22,71.722
ENSG00000140497,35,2,23,17,22,71.675
ENSG00000068912,45,0,38,32,22,71.508
ENSG00000115541,75,0,50,59,25,71.504
ENSG00000130706,46,0,45,37,11,71.451
ENSG00000196683,17,0,19,13,7,71.441
ENSG00000182890,0,0,0,0,0,71.418
ENSG00000152767,58,0,56,51,11,71.343
ENSG00000152952,38,0,31,37,16,71.236
ENSG00000111678,57,0,45,41,6,71.058
ENSG00000095059,16,0,18,14,8,71.01
ENSG00000104979,20,0,19,13,4,70.957
ENSG00000067365,19,0,27,16,29,70.822
ENSG00000108424,32,0,32,24,8,70.807
ENSG00000175826,47,0,41,45,15,70.757
ENSG00000160691,76,0,63,78,16,70.679
ENSG00000132635,28,0,28,18,7,70.574
ENSG00000138030,67,0,60,34,11,70.564
ENSG00000167969,26,0,25,23,7,70.248
ENSG00000178252,33,0,42,16,6,70.219
ENSG00000124155,20,0,18,12,11,70.162
ENSG00000002834,70,0,75,59,30,70.159
ENSG00000114956,27,0,12,13,14,70.123
ENSG00000131462,45,0,30,18,13,70.052
ENSG00000088812,40,0,29,24,16,70.036
ENSG00000100632,55,0,42,35,26,70.009
ENSG00000103429,49,0,47,44,22,69.971
ENSG00000100220,29,0,23,20,25,69.876
ENSG00000071127,52,0,35,48,3,69.802
ENSG00000138801,36,0,22,23,12,69.531
ENSG00000142186,54,0,51,31,13,69.503
ENSG00000105699,32,0,33,29,7,69.502
ENSG00000149428,31,0,28,29,2,69.36
ENSG00000198561,0,0,0,0,0,69.293
ENSG00000120053,43,0,42,22,17,69.275
ENSG00000092148,46,0,30,47,24,69.197
ENSG00000136450,39,0,32,28,19,69.186
ENSG00000118418,17,0,15,13,0,69.02
ENSG00000119318,43,0,29,42,20,68.99
ENSG00000131238,10,3,14,3,7,68.861
ENSG00000086232,34,0,26,39,12,68.805
ENSG00000131781,67,0,25,75,15,68.751
ENSG00000149150,38,0,32,35,15,68.713
ENSG00000168264,98,0,79,97,48,68.702
ENSG00000180817,25,0,24,26,11,68.556
ENSG00000105355,39,0,36,51,16,68.54
ENSG00000086696,25,0,26,8,11,68.521
ENSG00000198911,35,0,28,55,12,68.32
ENSG00000205937,38,0,37,14,11,68.194
ENSG00000168386,0,0,0,0,0,67.986
ENSG00000145623,43,0,37,37,19,67.945
ENSG00000197157,46,0,32,21,11,67.866
ENSG00000079246,47,0,32,31,10,67.832
ENSG00000172765,27,0,23,31,9,67.815
ENSG00000256235,48,0,47,35,15,67.807
ENSG00000183207,46,0,41,27,19,67.789
ENSG00000155368,39,0,37,27,17,67.751
ENSG00000116288,15,0,14,12,16,67.58
ENSG00000164946,32,0,17,26,9,67.469
ENSG00000034713,30,0,24,9,11,67.465
ENSG00000166165,50,0,78,37,0,67.427
ENSG00000174804,62,0,48,49,15,67.42
ENSG00000167774,41,0,40,28,17,67.396
ENSG00000116791,47,0,25,40,13,67.375
ENSG00000129636,31,0,32,26,18,67.235
ENSG00000049759,64,0,53,61,25,67.192
ENSG00000152082,51,0,44,36,20,67.08
ENSG00000100239,26,0,35,10,0,66.94
ENSG00000123838,0,1,0,12,0,66.916
ENSG00000141349,44,0,37,40,17,66.793
ENSG00000168710,42,0,26,25,11,66.758
ENSG00000241837,22,0,17,13,9,66.686
ENSG00000117448,35,0,21,26,7,66.638
ENSG00000103460,51,0,48,39,28,66.613
ENSG00000170275,16,0,20,7,4,66.607
ENSG00000165478,53,0,35,60,15,66.578
ENSG00000123179,22,0,26,28,7,66.457
ENSG00000132823,45,0,35,52,22,66.397
ENSG00000027697,40,0,32,39,22,66.341
ENSG00000100348,21,0,20,17,8,66.336
ENSG00000197111,27,0,23,20,5,66.268
ENSG00000124145,55,0,54,39,32,66.239
ENSG00000070087,0,0,0,0,18,66.23
ENSG00000234745,0,0,0,0,0,66.23
ENSG00000215902,5,0,0,5,0,66.2
ENSG00000182871,53,7,61,30,40,66.171
ENSG00000186184,47,1,38,32,19,66.13
ENSG00000049245,24,0,18,8,5,66.129
ENSG00000196177,43,0,24,39,20,65.967
ENSG00000173482,33,0,33,0,19,65.899
ENSG00000047634,55,0,40,54,0,65.872
ENSG00000185624,74,0,64,49,17,65.872
ENSG00000181038,36,0,40,34,9,65.735
ENSG00000198231,50,0,43,41,15,65.665
ENSG00000117862,45,0,35,36,25,65.627
ENSG00000114268,44,0,47,18,3,65.6
ENSG00000075234,32,10,32,27,5,65.588
ENSG00000183048,51,0,45,34,13,65.535
ENSG00000005893,26,0,24,29,0,65.528
ENSG00000124422,42,0,38,26,7,65.462
ENSG00000179010,34,0,26,22,12,65.431
ENSG00000113739,66,0,70,58,25,65.395
ENSG00000162337,62,0,54,81,25,65.362
ENSG00000063854,68,0,61,52,8,65.224
ENSG00000143384,60,0,38,58,31,65.187
ENSG00000140983,28,0,26,14,0,65.022
ENSG00000140943,36,0,32,22,17,64.862
ENSG00000108278,21,0,33,11,14,64.788
ENSG00000241360,47,0,49,47,27,64.734
ENSG00000124181,65,0,60,47,6,64.697
ENSG00000239672,36,0,30,25,12,64.627
ENSG00000183291,61,0,50,43,21,64.601
ENSG00000139679,0,0,0,0,0,64.599
ENSG00000129083,26,0,18,19,12,64.452
ENSG00000127948,10,0,3,11,0,64.401
ENSG00000016391,78,0,71,71,26,64.371
ENSG00000100926,39,0,35,30,17,64.354
ENSG00000116771,24,0,23,20,3,64.345
ENSG00000105393,26,0,26,12,11,64.342
ENSG00000100813,45,0,31,24,17,64.285
ENSG00000137168,26,0,17,20,26,64.279
ENSG00000134644,41,0,34,34,9,64.275
ENSG00000119986,63,0,54,54,18,64.204
ENSG00000171617,59,0,55,64,30,64.203
ENSG00000159128,39,0,30,36,16,64.174
ENSG00000085231,45,0,33,34,16,64.076
ENSG00000159202,38,0,23,32,5,64.072
ENSG00000172757,54,0,53,46,26,64.072
ENSG00000176986,36,0,25,28,13,63.874
ENSG00000174021,43,0,25,33,6,63.836
ENSG00000134825,32,0,29,27,18,63.748
ENSG00000089248,39,0,36,31,13,63.666
ENSG00000105254,38,0,37,22,9,63.648
ENSG00000128739,0,70,0,0,0,63.481
ENSG00000198356,66,0,56,49,15,63.41
ENSG00000065150,0,0,0,0,21,63.349
ENSG00000126088,42,0,39,27,14,63.344
ENSG00000131778,71,0,26,79,14,63.307
ENSG00000164171,59,0,42,62,20,63.267
ENSG00000167881,30,0,45,10,47,63.253
ENSG00000111481,27,0,23,37,3,63.248
ENSG00000102996,46,0,47,15,8,63.148
ENSG00000124006,64,0,52,50,3,63.027
ENSG00000105063,60,0,53,48,21,62.986
ENSG00000102225,43,0,36,33,4,62.98
ENSG00000135220,0,0,0,0,0,62.952
ENSG00000148965,19,0,0,24,0,62.882
ENSG00000164258,17,7,16,10,11,62.882
ENSG00000173113,37,0,38,30,15,62.88
ENSG00000006125,23,0,18,18,7,62.871
ENSG00000141562,37,0,37,36,14,62.848
ENSG00000137409,30,0,29,19,37,62.827
ENSG00000144045,47,0,51,43,21,62.813
ENSG00000000419,40,0,35,25,25,62.811
ENSG00000113328,37,0,20,28,14,62.807
ENSG00000124733,45,0,31,23,11,62.78
ENSG00000166851,42,0,37,25,13,62.78
ENSG00000136997,65,0,66,57,40,62.761
ENSG00000100650,11,0,14,0,11,62.704
ENSG00000101158,27,4,24,20,7,62.702
ENSG00000129925,10,0,17,11,0,62.7
ENSG00000204308,0,0,0,3,0,62.607
ENSG00000127837,45,0,44,23,18,62.556
ENSG00000104870,0,0,10,0,0,62.553
ENSG00000176890,31,0,32,34,3,62.441
ENSG00000088986,29,0,30,32,7,62.424
ENSG00000138629,31,0,27,30,8,62.297
ENSG00000101040,100,0,91,99,42,62.211
ENSG00000100665,17,13,24,9,0,62.167
ENSG00000258941,51,0,23,26,5,62.16
ENSG00000173221,72,0,65,54,16,62.099
ENSG00000067048,41,0,21,19,17,62.093
ENSG00000115504,0,0,0,0,0,62.083
ENSG00000136238,37,0,41,21,11,62.063
ENSG00000103502,37,0,38,19,7,62.037
ENSG00000076770,73,0,23,91,4,61.964
ENSG00000150540,62,0,44,69,21,61.901
ENSG00000132591,20,0,25,16,12,61.792
ENSG00000091542,60,0,58,47,11,61.78
ENSG00000130958,56,0,38,67,14,61.76
ENSG00000061656,46,0,49,33,23,61.757
ENSG00000169020,43,0,51,21,0,61.744
ENSG00000215252,22,0,17,7,6,61.723
ENSG00000130204,33,0,36,29,7,61.681
ENSG00000114867,33,0,34,26,4,61.563
ENSG00000106351,61,0,51,60,16,61.547
ENSG00000141759,33,0,31,23,9,61.535
ENSG00000142230,65,0,45,66,23,61.511
ENSG00000101189,46,0,57,27,33,61.499
ENSG00000163466,32,0,23,20,16,61.43
ENSG00000144677,41,0,45,35,16,61.401
ENSG00000118985,62,0,50,60,26,61.392
ENSG00000101294,31,0,33,27,14,61.376
ENSG00000125656,20,0,24,4,6,61.202
ENSG00000197142,40,0,33,47,15,61.199
ENSG00000099622,59,0,62,59,9,61.193
ENSG00000108788,60,0,62,67,23,61.019
ENSG00000163527,61,0,39,44,11,61.011
ENSG00000013275,28,0,26,28,8,60.988
ENSG00000123349,31,0,29,35,16,60.968
ENSG00000204463,0,0,0,0,0,60.824
ENSG00000115594,13,25,4,50,0,60.691
ENSG00000168646,78,0,75,91,28,60.686
ENSG00000063244,54,0,54,34,18,60.497
ENSG00000004487,30,11,31,26,14,60.406
ENSG00000100445,26,0,24,22,18,60.391
ENSG00000121691,25,0,23,20,7,60.362
ENSG00000130164,60,0,50,59,16,60.355
ENSG00000185164,25,0,19,22,0,60.345
ENSG00000073060,13,0,24,33,0,60.328
ENSG00000136068,51,0,41,30,24,60.122
ENSG00000204389,0,0,0,0,0,60.079
ENSG00000178719,46,0,55,11,11,60.038
ENSG00000142627,63,0,64,62,31,59.924
ENSG00000101162,15,0,24,17,0,59.922
ENSG00000114383,30,0,33,34,3,59.914
ENSG00000112514,0,0,0,0,0,59.899
ENSG00000124767,13,8,12,10,9,59.88
ENSG00000153048,76,0,75,65,18,59.879
ENSG00000090013,25,0,36,15,32,59.831
ENSG00000139318,90,0,69,90,58,59.817
ENSG00000104915,67,0,66,64,26,59.655
ENSG00000102931,22,0,20,17,0,59.654
ENSG00000143952,52,0,45,62,7,59.633
ENSG00000164050,90,0,71,94,9,59.631
ENSG00000062485,51,0,43,43,17,59.607
ENSG00000114993,61,0,59,50,27,59.597
ENSG00000185432,51,0,39,49,18,59.582
ENSG00000134574,26,8,34,27,11,59.562
ENSG00000189043,31,0,24,21,15,59.495
ENSG00000119408,45,0,57,43,19,59.446
ENSG00000008517,33,0,34,27,12,59.415
ENSG00000128989,33,0,24,19,9,59.407
ENSG00000124226,46,0,37,27,19,59.394
ENSG00000162496,71,0,72,64,37,59.256
ENSG00000175265,22,0,17,7,6,59.252
ENSG00000105697,25,0,37,35,0,59.188
ENSG00000156261,38,0,29,25,15,59.094
ENSG00000139684,23,0,19,21,4,59.089
ENSG00000124299,18,0,33,11,30,59.015
ENSG00000122203,26,0,32,12,18,58.999
ENSG00000142864,53,0,36,25,16,58.948
ENSG00000152102,33,0,33,28,11,58.866
ENSG00000071553,21,0,21,9,0,58.86
ENSG00000130005,36,0,38,15,0,58.796
ENSG00000141524,38,0,79,22,4,58.774
ENSG00000130303,35,0,38,33,20,58.7
ENSG00000189067,27,0,27,0,30,58.668
ENSG00000183077,58,0,64,37,9,58.637
ENSG00000144224,33,0,17,24,9,58.542
ENSG00000124222,44,0,32,30,19,58.472
ENSG00000135862,47,0,28,43,13,58.47
ENSG00000160710,22,15,20,22,4,58.432
ENSG00000108840,38,0,38,28,20,58.384
ENSG00000131653,62,0,82,50,22,58.364
ENSG00000141367,55,0,36,40,24,58.362
ENSG00000031698,43,0,24,29,25,58.258
ENSG00000105568,37,0,26,30,6,58.218
ENSG00000169045,3,0,6,0,0,58.147
ENSG00000115875,37,0,28,36,21,58.144
ENSG00000185000,42,0,47,15,24,58.139
ENSG00000197006,40,0,27,23,25,58.046
ENSG00000109758,33,0,33,20,0,57.944
ENSG00000170515,31,0,25,27,12,57.922
ENSG00000159593,3,0,17,0,13,57.894
ENSG00000121057,53,0,33,38,10,57.856
ENSG00000167986,5,0,0,0,0,57.781
ENSG00000172831,42,0,47,32,22,57.739
ENSG00000173744,31,0,20,14,4,57.703
ENSG00000095564,26,9,19,20,10,57.582
ENSG00000166333,58,0,42,60,22,57.53
ENSG00000172336,31,0,27,24,5,57.497
ENSG00000143499,54,0,38,59,11,57.489
ENSG00000105518,21,5,27,10,4,57.388
ENSG00000116005,30,0,26,20,11,57.375
ENSG00000141738,53,0,56,59,21,57.369
ENSG00000117479,61,0,34,46,25,57.361
ENSG00000196365,35,0,37,34,13,57.358
ENSG00000100902,0,0,0,0,0,57.341
ENSG00000130520,46,0,38,55,5,57.318
ENSG00000104763,42,0,27,37,14,57.3
ENSG00000100266,37,0,36,34,5,57.291
ENSG00000170608,57,0,61,53,27,57.199
ENSG00000204388,0,0,0,0,0,57.145
ENSG00000092758,55,0,51,30,3,57.072
ENSG00000105755,30,0,28,24,13,57.072
ENSG00000114779,33,0,38,40,7,57.02
ENSG00000167005,36,0,30,26,18,57.008
ENSG00000166913,36,0,26,19,24,56.954
ENSG00000100983,25,0,26,13,25,56.897
ENSG00000143891,28,0,29,27,18,56.882
ENSG00000129084,65,0,40,48,14,56.866
ENSG00000124839,41,0,55,21,6,56.801
ENSG00000138095,30,0,25,32,17,56.624
ENSG00000161203,23,0,24,20,8,56.619
ENSG00000250067,22,0,24,16,9,56.616
ENSG00000174851,40,0,54,24,39,56.614
ENSG00000143575,19,0,17,12,9,56.607
ENSG00000084090,45,0,31,34,9,56.586
ENSG00000055917,56,0,41,33,19,56.532
ENSG00000101193,66,0,42,40,18,56.502
ENSG00000169727,42,0,46,28,6,56.477
ENSG00000157399,14,0,14,17,4,56.464
ENSG00000151224,52,0,24,53,4,56.338
ENSG00000124172,43,0,20,25,14,56.322
ENSG00000132589,42,0,39,25,3,56.301
ENSG00000101199,35,0,40,20,24,56.292
ENSG00000144895,40,0,29,31,16,56.235
ENSG00000135926,75,0,56,69,21,56.212
ENSG00000067167,32,0,28,37,7,56.211
ENSG00000031823,63,0,59,70,13,56.12
ENSG00000144043,42,0,35,20,15,56.112
ENSG00000169718,33,0,29,14,7,56.088
ENSG00000116017,51,0,55,49,0,56.047
ENSG00000182512,66,0,53,60,30,56.022
ENSG00000005194,31,0,25,19,15,56.003
ENSG00000116661,37,0,38,25,6,55.975
ENSG00000100441,43,0,53,14,9,55.967
ENSG00000072042,33,0,17,41,7,55.818
ENSG00000100075,58,0,60,45,7,55.812
ENSG00000176720,29,0,40,14,3,55.649
ENSG00000196502,0,0,4,0,13,55.612
ENSG00000072506,16,0,15,5,0,55.611
ENSG00000104805,29,0,37,18,9,55.609
ENSG00000197122,57,0,63,44,20,55.596
ENSG00000155380,63,0,53,32,15,55.519
ENSG00000152795,65,0,53,45,22,55.472
ENSG00000186298,53,0,36,20,19,55.437
ENSG00000169733,43,0,47,33,6,55.354
ENSG00000136295,87,0,86,83,15,55.35
ENSG00000138029,49,0,41,39,21,55.308
ENSG00000213585,64,0,63,62,17,55.224
ENSG00000163938,29,0,12,40,0,55.185
ENSG00000089057,4,0,9,0,0,55.141
ENSG00000073350,31,0,30,4,5,55.117
ENSG00000068001,65,0,65,59,11,55.009
ENSG00000130707,25,11,33,3,5,55.007
ENSG00000104529,50,0,50,21,9,54.942
ENSG00000112759,51,0,63,0,31,54.879
ENSG00000083857,75,0,59,75,29,54.842
ENSG00000109107,20,0,13,5,0,54.764
ENSG00000125841,35,5,39,36,9,54.739
ENSG00000214530,30,0,28,24,4,54.679
ENSG00000155229,52,0,32,17,15,54.617
ENSG00000204335,94,0,84,87,57,54.601
ENSG00000164062,44,0,30,35,2,54.557
ENSG00000172482,20,0,28,17,0,54.519
ENSG00000134107,71,0,73,68,34,54.447
ENSG00000140374,35,0,35,38,3,54.442
ENSG00000154269,25,0,16,10,6,54.374
ENSG00000157827,43,0,35,29,44,54.351
