,gene_id,label,y,scores
13976,XLOC_017929,0,0.0490445,-2.4917598
13977,XLOC_017932,1,6.69756,-0.6441913
13978,XLOC_017933,1,11.3836,-0.9604508
13979,XLOC_017934,1,6.09032,-0.9604508
13980,XLOC_017935,1,6.51978,-0.92669487
13981,XLOC_017937,0,0.688051,-2.4917598
13982,XLOC_017938,0,0.0,-2.4917598
13983,XLOC_017939,1,11.9414,-1.2456791
13984,XLOC_017941,0,0.0483931,-2.1183023
13985,XLOC_017942,1,6.41138,-1.3298699
13986,XLOC_017943,1,5.06031,-0.49222034
13987,XLOC_017944,1,10.2132,-1.2067628
13988,XLOC_017945,1,11.5752,-1.9927247
13989,XLOC_017946,0,0.03728,-1.9927247
13990,XLOC_017947,0,0.0,-2.4917598
13991,XLOC_017950,0,0.0057677,-2.4917598
13992,XLOC_017951,1,18.7444,-1.3001509
13993,XLOC_017952,0,0.336721,-1.3345418
13994,XLOC_017953,0,1.06149,-1.3345418
13995,XLOC_017954,1,53.4941,-0.63806933
13996,XLOC_017955,1,7.15964,-2.196416
13997,XLOC_017956,1,6.54572,-1.7105355
13998,XLOC_017958,1,2.81891,-1.356028
13999,XLOC_017959,1,1.57899,-2.358285
14000,XLOC_017960,0,0.227111,-2.4917598
14001,XLOC_017962,0,0.357686,-2.4917598
14002,XLOC_017963,0,0.810132,-2.4917598
14003,XLOC_017964,0,0.866662,-2.4917598
14004,XLOC_017968,0,0.0,-2.4998326
14005,XLOC_017969,0,0.265272,-2.4917598
14006,XLOC_017970,1,3.73646,-2.4917598
14007,XLOC_017971,1,1.67337,-1.7680742
14008,XLOC_017972,0,0.0906917,-2.4917598
14009,XLOC_017973,1,45.6497,-2.4917598
14010,XLOC_017974,0,0.0699702,-1.2741472
14011,XLOC_017975,0,0.52367,-1.0553496
14012,XLOC_017976,0,0.759013,-2.4917598
14013,XLOC_017977,0,0.475028,-2.4917598
14014,XLOC_017978,0,0.0,-2.4917598
14015,XLOC_017979,1,35.7742,-2.4917598
14016,XLOC_017981,1,52.3091,-1.0055481
14017,XLOC_017984,0,0.731623,-2.4917598
14018,XLOC_017985,0,0.185754,-0.6919613
14019,XLOC_017986,1,30.2913,-0.014750801
14020,XLOC_017987,1,5.34165,-0.014750801
14021,XLOC_017989,0,0.0464147,-2.4917598
14022,XLOC_017990,0,0.0,-2.4917598
14023,XLOC_017992,1,1.78635,-1.7632993
14024,XLOC_017994,1,8.203,-1.2831281
14025,XLOC_017995,1,8.83623,-0.94681644
14026,XLOC_017996,1,10.8734,-2.4917598
14027,XLOC_017997,0,0.0,-2.4917598
14028,XLOC_017998,0,0.0428877,-2.4917598
14029,XLOC_018000,0,0.0197939,-2.242351
14030,XLOC_018001,1,27.8084,-0.5139657
14031,XLOC_018002,0,0.0,-0.5139657
14032,XLOC_018003,1,3.65587,-0.5139657
14033,XLOC_018004,1,14.41,-1.5447681
14034,XLOC_018005,1,192.728,1.2884392
14035,XLOC_018006,1,5.24599,-1.8984898
14036,XLOC_018007,0,0.0711728,-2.4917598
14037,XLOC_018008,1,13.9508,-0.42312336
14038,XLOC_018009,0,0.121841,-2.4917598
14039,XLOC_018010,1,17.9208,-2.4917598
14040,XLOC_018011,0,0.0,-2.4917598
14041,XLOC_018012,0,0.201977,-2.4917598
14042,XLOC_018013,0,0.00806127,-2.4917598
14043,XLOC_018014,1,100.21,-0.9473543
14044,XLOC_018015,1,14.4548,-2.4917598
14045,XLOC_018016,1,13.4342,-1.7942802
14046,XLOC_018017,1,2.59604,-0.8561182
14047,XLOC_018018,0,0.0,-2.4917598
14048,XLOC_018019,0,0.995311,-1.9847604
14049,XLOC_018020,1,3.16409,-2.4917598
14050,XLOC_018021,1,14.393,-1.8434476
14051,XLOC_018022,1,2.71777,-1.8434476
14052,XLOC_018023,0,1.13553,-1.9991946
14053,XLOC_018024,0,0.0,-2.4917598
14054,XLOC_018026,0,0.0878932,-1.6595639
14055,XLOC_018027,0,0.141534,-2.4917598
14056,XLOC_018028,1,36.267,-1.8593388
14057,XLOC_018029,1,1.17065,-2.1886535
14058,XLOC_018030,1,11.2281,-1.3247542
14059,XLOC_018031,1,3.02612,-2.4917598
14060,XLOC_018032,0,0.215605,-2.4917598
14061,XLOC_018034,1,1.55968,-0.63296384
14062,XLOC_018035,1,16.7526,-1.0958436
14063,XLOC_018036,1,5.53442,-0.33201775
14064,XLOC_018037,1,18.2611,-0.33201775
14065,XLOC_018038,1,4.90964,-1.0514313
14066,XLOC_018039,0,0.0953341,-1.5495632
14067,XLOC_018040,0,0.0,-2.4917598
14068,XLOC_018041,0,0.0149331,-2.0178168
14069,XLOC_018042,0,0.0,-2.0178168
14070,XLOC_018043,0,0.0,-2.4917598
14071,XLOC_018044,1,54.444,-1.4864045
14072,XLOC_018045,0,0.0,-2.4917598
14073,XLOC_018046,1,2.7153,-1.168925
14074,XLOC_018047,1,7.56916,-1.5048109
14075,XLOC_018050,0,1.04998,-1.2181966
14076,XLOC_018052,0,0.083875,-2.4917598
14077,XLOC_018053,1,8.78718,-1.6953783
14078,XLOC_018054,1,2.01795,-2.4917598
14079,XLOC_018055,0,0.503129,-2.411397
14080,XLOC_018056,1,10.4682,-0.32728317
14081,XLOC_018057,1,54.9264,-0.6686473
14082,XLOC_018059,1,55.6201,-1.1792145
14083,XLOC_018060,1,19.8622,-1.0015194
14084,XLOC_018061,1,62.2029,-0.57156146
14085,XLOC_018062,0,0.0,-2.4917598
14086,XLOC_018063,0,0.33863,-2.4917598
14087,XLOC_018064,0,0.0,-2.4917598
14088,XLOC_018065,0,0.0,-2.4917598
14089,XLOC_018066,1,23.2319,-1.0485916
14090,XLOC_018067,1,4.74509,-2.6451313
14091,XLOC_018068,0,0.0,-2.4917598
14092,XLOC_018069,1,2.1075,-0.6939433
14093,XLOC_018070,0,0.210842,-2.4917598
14094,XLOC_018071,0,0.316666,-2.4917598
14095,XLOC_018072,0,0.0,-2.4917598
14096,XLOC_018073,1,10.1365,-2.4917598
14097,XLOC_018074,1,18.6493,-1.3417234
14098,XLOC_018075,0,0.0,-1.4313852
14099,XLOC_018076,1,13.5086,-1.0846001
14100,XLOC_018077,0,0.0,-1.0846001
14101,XLOC_018078,0,0.931906,-1.2109659
14102,XLOC_018079,0,0.0574672,-2.17703
14103,XLOC_018080,0,0.363451,-1.3461688
14104,XLOC_018081,0,0.186621,-2.4917598
14105,XLOC_018082,1,6.15595,-0.32301757
14106,XLOC_018083,1,1.45654,-2.4917598
14107,XLOC_018084,1,13.7979,-1.2124922
14108,XLOC_018086,1,18.6769,-0.8236533
14109,XLOC_018087,1,1.63321,-0.8236533
14110,XLOC_018089,0,0.128857,-2.4685264
14111,XLOC_018090,1,93.5895,-0.8258699
14112,XLOC_018091,0,0.169663,-1.9886029
14113,XLOC_018092,0,0.221825,-2.1207716
14114,XLOC_018093,1,17.8964,-1.4485846
14115,XLOC_018094,1,22.6511,-1.168802
14116,XLOC_018095,1,4.46909,-2.289123
14117,XLOC_018096,1,6.56907,-2.2555346
14118,XLOC_018097,1,4.68189,-1.9170262
14119,XLOC_018098,0,0.937009,-1.8749129
14120,XLOC_018099,1,1.36534,-2.4684308
14121,XLOC_018100,1,1114.9,-0.13935676
14122,XLOC_018101,0,0.0,-0.13935676
14123,XLOC_018102,0,0.0,-0.13935676
14124,XLOC_018103,0,0.0,-0.13935676
14125,XLOC_018104,1,37.437,-1.188418
14126,XLOC_018105,0,0.0,-2.4917598
14127,XLOC_018106,1,4.99032,-0.56743515
14128,XLOC_018107,1,12.5438,-1.2069671
14129,XLOC_018108,1,114.343,-1.0846448
14130,XLOC_018109,0,0.770124,-1.0846448
14131,XLOC_018110,1,2.08713,-1.4558686
14132,XLOC_018111,1,34.4245,-0.8068101
14133,XLOC_018112,1,11.8182,-0.09500052
14134,XLOC_018113,1,44.2925,-0.9184377
14135,XLOC_018114,1,10.4957,-1.5721203
14136,XLOC_018115,1,18.9632,-2.2075653
14137,XLOC_018116,1,26.6253,-0.65046906
14138,XLOC_018117,1,88.7445,-1.6779445
14139,XLOC_018118,0,0.0,-2.4917598
14140,XLOC_018119,0,0.238702,-2.470627
14141,XLOC_018120,1,21.3561,-1.0870636
14142,XLOC_018121,1,7.63668,-2.4917598
14143,XLOC_018122,1,60.8804,-1.1294674
14144,XLOC_018123,1,1.48589,-1.1294674
14145,XLOC_018126,1,8.146,-2.4917598
14146,XLOC_018128,0,0.00556789,-2.4917598
14147,XLOC_018129,1,10.3489,-0.853111
14148,XLOC_018130,1,26.4642,-1.0087475
14149,XLOC_018131,1,50.5521,-1.168752
14150,XLOC_018132,0,0.0631601,-1.168752
14151,XLOC_018133,0,0.112594,-2.0304055
14152,XLOC_018134,1,27.2235,-0.6940644
14153,XLOC_018135,1,34.6966,-1.8545105
14154,XLOC_018136,0,0.955229,-1.5894923
14155,XLOC_018137,1,6.7393,-2.3150446
14156,XLOC_018138,1,17.9337,-0.8044337
14157,XLOC_018139,0,0.00807543,-2.4917598
14158,XLOC_018140,0,0.0,-2.4917598
14159,XLOC_018141,0,0.0,-2.4917598
14160,XLOC_018142,0,0.0,-2.4917598
14161,XLOC_018143,0,0.00532618,-2.4917598
14162,XLOC_018144,0,0.0514166,-2.4917598
14163,XLOC_018145,0,0.00992251,-2.4917598
14164,XLOC_018146,1,2.95333,-0.78004855
14165,XLOC_018147,1,8.12676,-2.2894955
14166,XLOC_018148,0,0.0,-2.2894955
14167,XLOC_018149,0,0.392164,-1.5412666
14168,XLOC_018150,0,0.0362418,-2.194837
14169,XLOC_018151,0,0.276207,-2.1953378
14170,XLOC_018153,0,0.0,-2.4917598
14171,XLOC_018154,1,2.81978,-1.186094
14172,XLOC_018155,0,0.278055,-2.4917598
14173,XLOC_018157,0,0.377169,-2.4917598
14174,XLOC_018159,1,20.6133,-1.0334989
14175,XLOC_018162,0,0.0,-2.4917598
14176,XLOC_018163,0,0.0,-2.4917598
14177,XLOC_018164,0,0.0,-2.4917598
14178,XLOC_018165,1,6.86627,-0.14909425
14179,XLOC_018167,1,8.0311,-1.4831736
14180,XLOC_018168,0,0.0,-2.4917598
14181,XLOC_018169,0,0.0,-2.4917598
14182,XLOC_018170,0,0.0,-2.4917598
14183,XLOC_018171,0,0.0535501,-1.2415612
14184,XLOC_018172,1,17.0635,-1.1622272
14185,XLOC_018173,0,0.349537,-2.4292102
14186,XLOC_018174,1,28.3832,-0.45557663
14187,XLOC_018175,0,1.02946,-2.0111103
14188,XLOC_018176,1,17.827,-1.1395535
14189,XLOC_018177,1,19.9108,-1.4222727
14190,XLOC_018178,1,25.4638,-1.4203608
14191,XLOC_018179,0,0.0,-2.224678
14192,XLOC_018180,1,8.27624,-2.4917598
14193,XLOC_018181,1,4.52907,-1.2280569
14194,XLOC_018182,1,2.73968,-2.0677783
14195,XLOC_018186,0,0.969841,-1.3580445
14196,XLOC_018187,0,0.413808,-1.3580445
14197,XLOC_018188,0,0.0641311,-1.3580445
14198,XLOC_018189,0,0.158853,-1.3580445
14199,XLOC_018194,0,0.331136,-2.4917598
14200,XLOC_018197,0,0.0,-2.4917598
14201,XLOC_018198,0,0.223618,-0.11476468
14202,XLOC_018229,0,0.244037,-0.8561182
14203,XLOC_018230,0,0.281301,-0.8561182
14204,XLOC_018231,0,0.225858,-0.8561182
14205,XLOC_018232,0,0.107763,-0.8561182
14206,XLOC_018233,0,0.249567,-0.8561182
14207,XLOC_018241,0,0.368738,-1.5048109
14208,XLOC_018248,0,0.21345,-1.4313852
14209,XLOC_018249,0,0.200673,-1.4313852
14210,XLOC_018250,0,0.127449,-2.4917598
14211,XLOC_018252,0,0.0,-1.5206604
14212,XLOC_018253,0,0.0502341,-1.5206604
14213,XLOC_018255,0,0.188515,-2.289123
14214,XLOC_018256,1,4.77305,-0.56743515
14215,XLOC_018259,0,0.0869539,-2.4917598
14216,XLOC_018260,0,0.0,-2.4917598
14217,XLOC_018263,0,0.0,-2.4917598
14218,XLOC_018271,0,0.0460222,-2.4917598
14219,XLOC_018273,0,0.0,-0.88924617
14220,XLOC_018275,0,0.0,-2.4917598
14221,XLOC_018276,0,0.0,-2.4917598
14222,XLOC_018285,0,0.0,-2.4917598
14223,XLOC_018286,0,0.0,-2.4917598
14224,XLOC_018287,0,0.00929197,-2.308281
14225,XLOC_018288,1,17.4949,-1.3599005
14226,XLOC_018289,0,0.218525,-1.0879341
14227,XLOC_018290,1,4.86259,-1.0879341
14228,XLOC_018291,1,3.68317,-1.5964597
14229,XLOC_018292,1,10.9119,-0.12911183
14230,XLOC_018293,1,40.5104,-0.22390959
14231,XLOC_018294,1,16.8672,-1.0399371
14232,XLOC_018296,0,0.0,-2.4917598
14233,XLOC_018297,1,2.09408,-0.9297391
14234,XLOC_018299,0,0.0,-2.4917598
14235,XLOC_018300,1,11.3292,-1.3985049
14236,XLOC_018301,1,13.9922,-1.3985049
14237,XLOC_018302,1,13.2992,-0.6105597
14238,XLOC_018303,0,0.0,-2.3542867
14239,XLOC_018304,1,3.70573,-1.9139378
14240,XLOC_018305,1,21.2297,-0.8374078
14241,XLOC_018306,1,58.5731,-0.8374078
14242,XLOC_018307,1,28.0886,-1.9656715
14243,XLOC_018308,1,7.65143,-1.5369513
14244,XLOC_018309,1,15.7547,-1.492214
14245,XLOC_018310,1,4.25166,-1.492214
14246,XLOC_018311,1,1.23973,-1.492214
14247,XLOC_018312,1,11.7618,-2.3708699
14248,XLOC_018313,1,106.545,-1.3329055
14249,XLOC_018314,1,36.7901,-1.0083929
14250,XLOC_018315,1,7.58548,-0.99803156
14251,XLOC_018316,1,9.73671,-0.795107
14252,XLOC_018317,1,27.0342,-0.2509842
14253,XLOC_018318,0,0.0855931,-2.4917598
14254,XLOC_018319,0,0.0396767,-2.4917598
14255,XLOC_018320,1,5.48119,-1.7461475
14256,XLOC_018321,0,0.0,-2.4917598
14257,XLOC_018322,1,7.0301,-0.7783174
14258,XLOC_018323,1,4.74464,-1.1004828
14259,XLOC_018324,1,12.9182,-2.4917598
14260,XLOC_018325,0,0.0927349,-2.4917598
14261,XLOC_018326,1,6.40439,-1.36927
14262,XLOC_018327,0,0.0293181,-2.4917598
14263,XLOC_018330,0,0.0131487,-2.4917598
14264,XLOC_018331,1,25.3914,-0.56741905
14265,XLOC_018332,1,78.2116,-1.3569294
14266,XLOC_018333,1,7.0129,-0.3079784
14267,XLOC_018334,1,4.18162,-1.4762827
14268,XLOC_018335,0,0.0125551,-2.4917598
14269,XLOC_018337,0,0.0221257,-2.4917598
14270,XLOC_018338,1,7.51125,-0.6430743
14271,XLOC_018339,1,17.9214,-1.5553393
14272,XLOC_018340,0,0.664115,-1.5553393
14273,XLOC_018341,1,15.8102,-2.4917598
14274,XLOC_018342,1,8.62844,-1.3211057
14275,XLOC_018345,0,0.037736,-2.4917598
14276,XLOC_018346,1,8.4862,-1.9538883
14277,XLOC_018347,0,0.129493,-2.4917598
14278,XLOC_018348,0,0.0,-2.4547763
14279,XLOC_018349,0,0.0,-2.4917598
14280,XLOC_018350,0,0.0118243,-1.6621044
14281,XLOC_018351,1,17.8997,-1.0682182
14282,XLOC_018352,0,1.11208,-1.3303335
14283,XLOC_018354,0,0.0,-2.4917598
14284,XLOC_018355,0,0.655056,-2.0608702
14285,XLOC_018356,1,39.2153,-1.1795936
14286,XLOC_018357,1,435.101,-1.1795936
14287,XLOC_018358,1,6.26558,-1.0831317
14288,XLOC_018359,1,1.55944,-0.096443675
14289,XLOC_018361,0,0.0932878,-2.4917598
14290,XLOC_018362,1,9.24237,-1.252276
14291,XLOC_018363,0,0.0,-2.4917598
14292,XLOC_018366,1,45.4518,-1.5699172
14293,XLOC_018367,0,0.0365421,-1.5699172
14294,XLOC_018368,0,0.0271285,-2.4917598
14295,XLOC_018369,1,49.7688,-0.37613916
14296,XLOC_018370,1,89.6509,-1.2431434
14297,XLOC_018371,0,0.343051,-2.159618
14298,XLOC_018372,1,9.61983,-1.0963359
14299,XLOC_018373,1,16.7824,-1.0278051
14300,XLOC_018374,1,19.7949,-1.5232471
14301,XLOC_018375,1,12.2933,-1.1415503
14302,XLOC_018376,1,27.8454,-0.33968574
14303,XLOC_018377,0,0.0305259,-2.4917598
14304,XLOC_018378,1,13.0129,-2.0974498
14305,XLOC_018379,0,1.06258,-2.0736134
14306,XLOC_018380,0,0.225419,-0.47224483
14307,XLOC_018381,1,30.5715,-1.1838195
14308,XLOC_018382,0,0.0,-2.4917598
14309,XLOC_018383,0,0.0,-2.4917598
14310,XLOC_018384,0,0.0,-2.4917598
14311,XLOC_018385,0,0.0125772,-2.4917598
14312,XLOC_018386,1,24.8424,-1.4290063
14313,XLOC_018387,1,29.2287,-0.6566003
14314,XLOC_018388,0,0.20584,-2.4917598
14315,XLOC_018389,0,0.0279926,-2.4917598
14316,XLOC_018390,1,9.21953,-0.13079375
14317,XLOC_018391,0,0.0,-0.13079375
14318,XLOC_018392,0,0.949409,-1.889076
14319,XLOC_018393,0,0.365576,-2.4917598
14320,XLOC_018394,1,14.3642,-1.0124927
14321,XLOC_018395,1,16.4232,-0.783312
14322,XLOC_018396,0,0.0,-2.4917598
14323,XLOC_018397,0,0.0201684,-2.4917598
14324,XLOC_018398,1,19.7835,-0.1372119
14325,XLOC_018399,1,3.10796,-1.3795977
14326,XLOC_018400,1,4.0341,-2.0316703
14327,XLOC_018401,1,14.3497,-0.5257353
14328,XLOC_018402,0,0.110916,-0.5257353
14329,XLOC_018403,0,0.0,-2.4917598
14330,XLOC_018404,1,19.2652,-1.238684
14331,XLOC_018405,1,456.247,-0.36530182
14332,XLOC_018406,1,7.39194,-0.36530182
14333,XLOC_018407,0,0.0,-0.36530182
14334,XLOC_018408,0,0.0713469,-2.4917598
14335,XLOC_018409,0,0.37654,-2.3739905
14336,XLOC_018410,1,74.0086,-2.3739905
14337,XLOC_018411,0,0.0,-2.4917598
14338,XLOC_018412,1,784.004,-1.0495278
14339,XLOC_018413,1,5.76368,-1.4664401
14340,XLOC_018414,1,6.75583,-1.1389977
14341,XLOC_018415,1,170.727,-2.4917598
14342,XLOC_018416,1,15.1021,-1.1968479
14343,XLOC_018417,0,0.0835701,-2.4917598
14344,XLOC_018418,1,28.313,-1.7005153
14345,XLOC_018419,1,15.9439,-1.7005153
14346,XLOC_018421,0,0.595357,-1.3443973
14347,XLOC_018422,0,0.0,-2.4917598
14348,XLOC_018423,0,0.813,-1.3360441
14349,XLOC_018424,0,0.0767444,-2.7803297
14350,XLOC_018425,0,0.0,-2.7803297
14351,XLOC_018426,0,0.0655596,-2.7803297
14352,XLOC_018427,1,1.84481,-0.321147
14353,XLOC_018428,1,2.86956,-1.5060433
14354,XLOC_018431,0,0.0,-2.4917598
14355,XLOC_018432,1,12.2738,-1.9194585
14356,XLOC_018433,1,1.3402,-1.1624565
14357,XLOC_018434,1,1.50983,-1.5337697
14358,XLOC_018435,1,3.95531,-2.4917598
14359,XLOC_018436,0,0.027385,-2.4917598
14360,XLOC_018437,1,1.41438,-1.850442
14361,XLOC_018438,1,8.24602,-0.87364054
14362,XLOC_018439,1,6.72896,-0.87364054
14363,XLOC_018440,0,0.300415,-2.4917598
14364,XLOC_018441,1,27.8177,-0.58238477
14365,XLOC_018442,0,0.0,-1.1735871
14366,XLOC_018443,1,15.0934,-0.5519043
14367,XLOC_018444,1,5.41036,-2.4917598
14368,XLOC_018445,1,19.4284,-0.8256924
14369,XLOC_018446,0,0.0,-2.4917598
14370,XLOC_018447,0,0.160392,-1.5571954
14371,XLOC_018448,0,0.0,-2.4917598
14372,XLOC_018449,0,0.0,-2.4917598
14373,XLOC_018450,0,0.0,-2.4917598
14374,XLOC_018451,0,0.0319726,-2.4917598
14375,XLOC_018452,0,0.0472666,-2.4917598
14376,XLOC_018453,0,0.0,-1.3480284
14377,XLOC_018454,1,1.72593,-1.3480284
14378,XLOC_018455,0,0.0,-2.4917598
14379,XLOC_018456,0,0.0,-2.4917598
14380,XLOC_018457,0,0.0,-2.3429117
14381,XLOC_018458,1,3.7978,-2.4485314
14382,XLOC_018460,1,1.63731,-0.6244006
14383,XLOC_018461,1,5.88339,-0.6244006
14384,XLOC_018462,1,7.24061,-0.9525222
14385,XLOC_018463,1,17.0723,-0.8921547
14386,XLOC_018464,0,0.0,-0.8921547
14387,XLOC_018465,0,0.0,-2.4917598
14388,XLOC_018466,1,4.06638,-1.6634662
14389,XLOC_018467,0,0.0,-2.4917598
14390,XLOC_018468,1,226.209,-1.2347066
14391,XLOC_018469,1,3.93245,-1.6079485
14392,XLOC_018470,0,0.255965,-0.31143957
14393,XLOC_018471,1,1.52268,-0.31143957
14394,XLOC_018472,1,17.243,-1.462516
14395,XLOC_018473,1,28.2562,-2.4917598
14396,XLOC_018474,1,24.7128,-2.4917598
14397,XLOC_018475,1,8.17035,-1.2667292
14398,XLOC_018476,0,0.0,-2.4917598
14399,XLOC_018477,0,0.0,-2.4917598
14400,XLOC_018478,1,9.49865,-0.012115374
14401,XLOC_018479,1,52.2404,-0.7614192
14402,XLOC_018480,1,1.20482,-1.3742328
14403,XLOC_018481,1,41.734,-0.12075642
14404,XLOC_018482,1,13.7466,-0.12075642
14405,XLOC_018483,0,0.0962949,-2.4435568
14406,XLOC_018484,1,20.7926,-2.1668735
14407,XLOC_018485,1,22.5498,-1.4815989
14408,XLOC_018486,1,7.92102,-1.3453096
14409,XLOC_018487,0,0.0382792,-2.4917598
14410,XLOC_018489,1,44.2719,-1.7296436
14411,XLOC_018490,0,0.0631732,-1.7296436
14412,XLOC_018493,0,0.0265559,-2.4917598
14413,XLOC_018494,0,0.194605,-2.4917598
14414,XLOC_018495,1,8.64617,-1.596347
14415,XLOC_018496,0,0.0314092,-1.8434275
14416,XLOC_018497,1,2.02436,-1.5052875
14417,XLOC_018498,0,0.32829,-2.382776
14418,XLOC_018499,1,21.2796,-2.382776
14419,XLOC_018501,0,0.0507444,-2.4917598
14420,XLOC_018502,1,70.0459,-0.7977675
14421,XLOC_018503,1,10.0159,-1.9030688
14422,XLOC_018504,1,4.26574,-2.5557523
14423,XLOC_018505,1,17.3394,-2.4917598
14424,XLOC_018506,0,0.0207707,-2.4917598
14425,XLOC_018507,0,0.0,-2.4917598
14426,XLOC_018508,0,0.0,-2.4917598
14427,XLOC_018509,1,6.13331,-1.5209332
14428,XLOC_018510,0,0.154152,-2.4917598
14429,XLOC_018511,1,60.0277,-2.4917598
14430,XLOC_018512,1,24.9296,-1.2942679
14431,XLOC_018513,1,1.69552,-1.0050887
14432,XLOC_018514,1,30.5235,-2.0772219
14433,XLOC_018515,0,0.638611,-2.4917598
14434,XLOC_018516,1,4.06891,-1.1145107
14435,XLOC_018517,1,8.10981,-0.44241652
14436,XLOC_018518,0,0.0251578,-2.2292757
14437,XLOC_018519,1,2.60903,-2.2292757
14438,XLOC_018520,1,37.2036,-0.7873261
14439,XLOC_018521,1,60.7288,-0.7873261
14440,XLOC_018522,0,0.0,-0.7873261
14441,XLOC_018523,0,0.0,-0.7873261
14442,XLOC_018524,0,0.0,-0.7873261
14443,XLOC_018525,1,97.7597,-0.7873261
14444,XLOC_018526,1,2.24531,-2.371416
14445,XLOC_018527,1,43.5617,-0.32538775
14446,XLOC_018528,0,0.051577,-2.5324924
14447,XLOC_018529,1,8.78468,-2.4917598
14448,XLOC_018530,0,0.0706443,-2.4263015
14449,XLOC_018531,1,77.4221,-2.4263015
14450,XLOC_018532,0,0.0103208,-2.4917598
14451,XLOC_018533,1,4.60787,-0.2214702
14452,XLOC_018534,0,0.149905,-0.74047
14453,XLOC_018535,1,14.0032,-2.0581853
14454,XLOC_018536,1,14.8102,-0.7181828
14455,XLOC_018537,1,13.6965,-0.7329271
14456,XLOC_018538,1,41.1289,-0.25008628
14457,XLOC_018539,1,5.60711,-1.2344865
14458,XLOC_018540,1,11.8092,-0.6260913
14459,XLOC_018541,1,3.62445,-1.3709139
14460,XLOC_018542,1,7.73854,-1.5979626
14461,XLOC_018544,1,8.56692,-0.6991969
14462,XLOC_018545,0,0.0852025,-2.4917598
14463,XLOC_018547,0,0.0,-2.4917598
14464,XLOC_018548,0,0.140786,-2.4917598
14465,XLOC_018550,0,0.244087,-2.4917598
14466,XLOC_018551,1,4.52728,-1.1792506
14467,XLOC_018552,0,0.0,-2.4917598
14468,XLOC_018553,0,0.0,-2.4917598
14469,XLOC_018555,1,11.3665,-2.4917598
14470,XLOC_018556,1,3.92803,-2.4645243
14471,XLOC_018558,0,0.0,-2.4917598
14472,XLOC_018559,1,33.0188,-1.0856333
14473,XLOC_018560,0,0.161006,-2.1472096
14474,XLOC_018561,0,0.0455041,-2.3734713
14475,XLOC_018563,1,51.7577,-1.375623
14476,XLOC_018564,1,1.92978,-1.375623
14477,XLOC_018567,0,0.0212215,-2.4917598
14478,XLOC_018569,0,0.0,-2.4917598
14479,XLOC_018570,0,0.0,-2.4917598
14480,XLOC_018571,0,0.0,-2.4917598
14481,XLOC_018575,0,0.0,-2.319159
14482,XLOC_018576,1,22.2555,-1.4739789
14483,XLOC_018577,0,0.0,-2.4917598
14484,XLOC_018578,1,3.86654,-0.44020632
14485,XLOC_018579,1,11.8409,-0.44020632
14486,XLOC_018580,0,0.0,-2.4917598
14487,XLOC_018581,1,5.87127,-1.8778446
14488,XLOC_018582,1,5.95757,-1.0757375
14489,XLOC_018584,0,0.0,-2.3675575
14490,XLOC_018585,1,3.29747,-1.644839
14491,XLOC_018586,1,4.71157,-2.1856723
14492,XLOC_018587,0,0.0,-2.4917598
14493,XLOC_018588,0,0.0,-2.4917598
14494,XLOC_018589,0,0.0,-2.4917598
14495,XLOC_018590,0,0.0,-2.4917598
14496,XLOC_018591,0,0.0,-2.4917598
14497,XLOC_018592,0,0.0,-2.4917598
14498,XLOC_018593,0,0.0,-2.4917598
14499,XLOC_018594,0,0.0,-2.4917598
14500,XLOC_018595,0,0.0,-2.4917598
14501,XLOC_018596,0,0.0,-2.4917598
14502,XLOC_018597,1,1.51676,-1.384248
14503,XLOC_018598,0,0.0,-1.384248
14504,XLOC_018599,0,0.0,-1.384248
14505,XLOC_018600,1,14.0998,-0.7480376
14506,XLOC_018603,0,0.142952,-2.4917598
14507,XLOC_018604,1,29.3765,-2.4917598
14508,XLOC_018605,0,0.0,-2.4917598
14509,XLOC_018606,1,15.6064,-1.1695073
14510,XLOC_018607,1,26.3139,-0.9599942
14511,XLOC_018608,1,3.17483,-0.93169254
14512,XLOC_018609,1,11.6618,-2.1394536
14513,XLOC_018610,0,0.0168941,-2.4917598
14514,XLOC_018611,1,53.9315,-0.96683836
14515,XLOC_018613,1,23.8581,-1.3346605
14516,XLOC_018614,1,95.5694,-0.8115113
14517,XLOC_018615,1,2.37217,-1.392085
14518,XLOC_018617,1,2.71362,-1.3825384
14519,XLOC_018618,1,21.0671,-2.2724683
14520,XLOC_018620,0,0.0,-2.4917598
14521,XLOC_018621,1,8.53334,-0.5021873
14522,XLOC_018624,0,0.0,-2.4917598
14523,XLOC_018625,1,7.68402,-0.15391164
14524,XLOC_018627,0,0.200307,-2.4917598
14525,XLOC_018628,1,10.6834,-0.54628307
14526,XLOC_018629,0,0.0,-2.4917598
14527,XLOC_018633,0,0.11852,-2.4917598
14528,XLOC_018634,1,13.5788,-0.97377336
14529,XLOC_018635,1,3.74741,-0.97377336
14530,XLOC_018636,0,0.020618,-2.4917598
14531,XLOC_018637,1,9.90765,-0.57692784
14532,XLOC_018638,1,22.2885,-1.7100817
14533,XLOC_018639,0,0.396267,-2.4917598
14534,XLOC_018640,1,2.201,-2.4917598
14535,XLOC_018641,0,0.0,-2.4917598
14536,XLOC_018642,0,0.16686,-2.4917598
14537,XLOC_018643,1,15.152,-0.8741671
14538,XLOC_018644,1,12.7651,-1.503537
14539,XLOC_018645,0,0.0479505,-2.1234295
