chromosome_name,start,end,gene_id,E066,strand,label,external_gene_name,start_position,end_position,tss,chrom,chromStart,chromEnd,name,score,strand_peak,signalValue,pValue,qValue,peak,startBucket,endBucket
chr7,89791904,89801904,ENSG00000157214,0.567,1,-1,STEAP2,89796904,89867451,89796904,chr7,89801464,89802532,Rank_57204,120,.,5.27583,12.0653,9.86704,905,95.6,106.28
chr1,54874152,54884152,ENSG00000157216,11.144,-1,1,SSBP3,54691105,54879152,54879152,chr1,54873496,54874295,Rank_6794,297,.,8.84151,29.73333,26.264,279,-6.56,1.43
chr1,54874152,54884152,ENSG00000157216,11.144,-1,1,SSBP3,54691105,54879152,54879152,chr1,54874378,54875217,Rank_54603,125,.,5.69019,12.56233,10.33357,160,2.26,10.65
chr1,54874152,54884152,ENSG00000157216,11.144,-1,1,SSBP3,54691105,54879152,54879152,chr1,54875271,54875506,Rank_164986,49,.,3.35654,4.98564,3.36166,159,11.19,13.54
chr14,23300766,23310766,ENSG00000157227,6.195,1,1,MMP14,23305766,23318236,23305766,chr14,23305324,23306107,Rank_57886,118,.,5.94171,11.88166,9.69106,171,45.58,53.41
chr14,23300766,23310766,ENSG00000157227,6.195,1,1,MMP14,23305766,23318236,23305766,chr14,23307788,23307989,Rank_163042,50,.,3.52959,5.07326,3.44426,153,70.22,72.23
chr14,23300766,23310766,ENSG00000157227,6.195,1,1,MMP14,23305766,23318236,23305766,chr14,23306376,23306815,Rank_187608,42,.,3.30248,4.283,2.72274,89,56.1,60.49
chr14,23300766,23310766,ENSG00000157227,6.195,1,1,MMP14,23305766,23318236,23305766,chr14,23308335,23308596,Rank_195413,41,.,2.81321,4.14378,2.60505,141,75.69,78.3
chr7,90888783,90898783,ENSG00000157240,3.603,1,1,FZD1,90893783,90898123,90893783,chr7,90894247,90895892,Rank_28666,179,.,6.43019,17.90751,15.27484,418,54.64,71.09
chr7,90888783,90898783,ENSG00000157240,3.603,1,1,FZD1,90893783,90898123,90893783,chr7,90892596,90893585,Rank_30943,172,.,7.92595,17.26708,14.68465,127,38.13,48.02
chr7,90888783,90898783,ENSG00000157240,3.603,1,1,FZD1,90893783,90898123,90893783,chr7,90892213,90892472,Rank_164356,50,.,3.63273,5.025,3.39758,117,34.3,36.89
chr7,92071767,92081767,ENSG00000157259,13.367,1,1,GATAD1,92076767,92088150,92076767,chr7,92076374,92076601,Rank_130863,62,.,3.76658,6.20494,4.46705,66,46.07,48.34
chr7,92071767,92081767,ENSG00000157259,13.367,1,1,GATAD1,92076767,92088150,92076767,chr7,92079975,92080209,Rank_224568,30,.,2.6341,3.04372,1.62025,128,82.08,84.42
chr7,92071767,92081767,ENSG00000157259,13.367,1,1,GATAD1,92076767,92088150,92076767,chr7,92077956,92078913,Rank_87968,87,.,4.21981,8.76005,6.81517,294,61.89,71.46
chr9,95815989,95825989,ENSG00000157303,7.776,1,1,SUSD3,95820989,95847420,95820989,chr9,95821518,95825268,Rank_5235,317,.,8.37429,31.77668,28.15841,2270,55.29,92.79
chr9,95815989,95825989,ENSG00000157303,7.776,1,1,SUSD3,95820989,95847420,95820989,chr9,95821205,95821449,Rank_173003,47,.,3.3309,4.73048,3.13026,111,52.16,54.6
chr9,95815989,95825989,ENSG00000157303,7.776,1,1,SUSD3,95820989,95847420,95820989,chr9,95820989,95821165,Rank_197393,41,.,3.08224,4.10735,2.57507,95,50.0,51.76
chr16,69380712,69390712,ENSG00000157315,2.962,-1,1,TMED6,69377151,69385712,69385712,chr16,69384514,69385828,Rank_37037,156,.,6.41171,15.69942,13.23029,850,38.02,51.16
chr16,69380712,69390712,ENSG00000157315,2.962,-1,1,TMED6,69377151,69385712,69385712,chr16,69385874,69386240,Rank_103691,76,.,3.44591,7.65208,5.80332,202,51.62,55.28
chr14,24417795,24427795,ENSG00000157326,43.017,1,1,DHRS4,24422795,24438488,24422795,chr14,24419203,24420117,Rank_15622,228,.,9.57719,22.89183,19.90175,624,14.08,23.22
chr14,24417795,24427795,ENSG00000157326,43.017,1,1,DHRS4,24422795,24438488,24422795,chr14,24423418,24424329,Rank_25920,186,.,8.13255,18.6353,15.94741,327,56.23,65.34
chr14,24417795,24427795,ENSG00000157326,43.017,1,1,DHRS4,24422795,24438488,24422795,chr14,24420509,24421962,Rank_39640,152,.,5.35955,15.22316,12.79203,409,27.14,41.67
chr14,24417795,24427795,ENSG00000157326,43.017,1,1,DHRS4,24422795,24438488,24422795,chr14,24422232,24422617,Rank_41215,147,.,7.31505,14.76984,12.36816,242,44.37,48.22
chr14,24417795,24427795,ENSG00000157326,43.017,1,1,DHRS4,24422795,24438488,24422795,chr14,24420190,24420401,Rank_136330,59,.,3.41604,5.9798,4.26586,48,23.95,26.06
chr1,12801163,12811163,ENSG00000157330,0.0,1,-1,C1orf158,12806163,12823847,12806163,chr1,12810948,12811153,Rank_137642,59,.,4.05347,5.95347,4.24627,158,97.85,99.9
chr6,35699809,35709809,ENSG00000157343,0.849,1,-1,ARMC12,35704809,35716856,35704809,chr6,35707478,35708605,Rank_37086,156,.,6.41171,15.69942,13.23029,591,76.69,87.96
chr6,35699809,35709809,ENSG00000157343,0.849,1,-1,ARMC12,35704809,35716856,35704809,chr6,35705195,35705473,Rank_148672,54,.,3.51547,5.49703,3.81916,123,53.86,56.64
chr6,35699809,35709809,ENSG00000157343,0.849,1,-1,ARMC12,35704809,35716856,35704809,chr6,35703914,35704086,Rank_190522,41,.,2.67977,4.19026,2.63728,15,41.05,42.77
chr6,35699809,35709809,ENSG00000157343,0.849,1,-1,ARMC12,35704809,35716856,35704809,chr6,35704268,35704481,Rank_199791,39,.,3.01095,3.98571,2.46128,60,44.59,46.72
chr6,35699809,35709809,ENSG00000157343,0.849,1,-1,ARMC12,35704809,35716856,35704809,chr6,35699873,35702077,Rank_9680,268,.,9.2909,26.83966,23.56431,685,0.64,22.68
chr16,70318566,70328566,ENSG00000157349,24.671,1,1,DDX19B,70323566,70369186,70323566,chr16,70318358,70318755,Rank_85960,87,.,5.22504,8.79502,6.84223,156,-2.08,1.89
chr16,70318566,70328566,ENSG00000157349,24.671,1,1,DDX19B,70323566,70369186,70323566,chr16,70322182,70322658,Rank_98785,78,.,4.8767,7.8872,6.01104,114,36.16,40.92
chr16,70318566,70328566,ENSG00000157349,24.671,1,1,DDX19B,70323566,70369186,70323566,chr16,70321320,70321773,Rank_168988,48,.,3.26437,4.81811,3.20363,324,27.54,32.07
chr16,70318566,70328566,ENSG00000157349,24.671,1,1,DDX19B,70323566,70369186,70323566,chr16,70323766,70323936,Rank_223295,30,.,2.41132,3.06,1.63092,86,52.0,53.7
chr16,70468140,70478140,ENSG00000157350,3.347,-1,1,ST3GAL2,70413338,70473140,70473140,chr16,70471440,70472520,Rank_51795,128,.,4.85709,12.83114,10.56991,845,33.0,43.8
chr16,70468140,70478140,ENSG00000157350,3.347,-1,1,ST3GAL2,70413338,70473140,70473140,chr16,70473290,70474144,Rank_83847,91,.,4.01966,9.14222,7.17495,312,51.5,60.04
chr16,70468140,70478140,ENSG00000157350,3.347,-1,1,ST3GAL2,70413338,70473140,70473140,chr16,70468293,70468879,Rank_112409,70,.,4.37907,7.04085,5.23473,458,1.53,7.39
chr16,70468140,70478140,ENSG00000157350,3.347,-1,1,ST3GAL2,70413338,70473140,70473140,chr16,70470786,70471320,Rank_204977,37,.,2.44085,3.78662,2.27872,412,26.46,31.8
chr16,70483324,70493324,ENSG00000157353,3.008,1,1,FUK,70488324,70514177,70488324,chr16,70488880,70489809,Rank_53204,126,.,6.61838,12.68665,10.44266,426,55.56,64.85
chr16,70483324,70493324,ENSG00000157353,3.008,1,1,FUK,70488324,70514177,70488324,chr16,70489925,70490161,Rank_98090,78,.,4.52612,7.88841,6.01104,83,66.01,68.37
chr16,70483324,70493324,ENSG00000157353,3.008,1,1,FUK,70488324,70514177,70488324,chr16,70487418,70487929,Rank_136472,59,.,3.41604,5.9798,4.26586,147,40.94,46.05
chr16,70608798,70618798,ENSG00000157368,1.969,1,-1,IL34,70613798,70694585,70613798,chr16,70610249,70610524,Rank_51552,128,.,6.2388,12.83232,10.56991,119,14.51,17.26
chr16,70608798,70618798,ENSG00000157368,1.969,1,-1,IL34,70613798,70694585,70613798,chr16,70610699,70610912,Rank_194474,41,.,3.11171,4.15743,2.61634,162,19.01,21.14
chr14,24764039,24774039,ENSG00000157379,46.822,-1,1,DHRS1,24759804,24769039,24769039,chr14,24764607,24768660,Rank_1117,433,.,11.65736,43.32127,38.88405,1966,5.68,46.21
chr14,24764039,24774039,ENSG00000157379,46.822,-1,1,DHRS1,24759804,24769039,24769039,chr14,24769339,24771302,Rank_1876,395,.,10.65,39.55104,35.38437,583,53.0,72.63
chr14,24764039,24774039,ENSG00000157379,46.822,-1,1,DHRS1,24759804,24769039,24769039,chr14,24771426,24772575,Rank_20541,206,.,7.20637,20.64557,17.81609,859,73.87,85.36
chr14,24764039,24774039,ENSG00000157379,46.822,-1,1,DHRS1,24759804,24769039,24769039,chr14,24763717,24764104,Rank_145116,55,.,3.69514,5.58907,3.90615,73,-3.22,0.65
chr14,24764039,24774039,ENSG00000157379,46.822,-1,1,DHRS1,24759804,24769039,24769039,chr14,24772732,24776177,Rank_4426,329,.,7.89687,32.98763,29.27883,3005,86.93,121.38
chr3,53523683,53533683,ENSG00000157388,0.605,1,-1,CACNA1D,53528683,53847760,53528683,chr3,53532705,53533970,Rank_16268,226,.,9.41947,22.60208,19.63511,385,90.22,102.87
chr3,53523683,53533683,ENSG00000157388,0.605,1,-1,CACNA1D,53528683,53847760,53528683,chr3,53529039,53529613,Rank_22928,197,.,8.44534,19.72619,16.96255,286,53.56,59.3
chr3,53523683,53533683,ENSG00000157388,0.605,1,-1,CACNA1D,53528683,53847760,53528683,chr3,53527940,53528364,Rank_56192,122,.,6.35821,12.23236,10.02093,257,42.57,46.81
chr3,53523683,53533683,ENSG00000157388,0.605,1,-1,CACNA1D,53528683,53847760,53528683,chr3,53529822,53530079,Rank_179347,45,.,3.48336,4.57244,2.9857,152,61.39,63.96
chrX,2881286,2891286,ENSG00000157399,78.02,-1,1,ARSE,2852699,2886286,2886286,chrX,2882616,2883192,Rank_68252,106,.,5.92171,10.69175,8.59968,169,13.3,19.06
chrX,2881286,2891286,ENSG00000157399,78.02,-1,1,ARSE,2852699,2886286,2886286,chrX,2879973,2881795,Rank_91447,84,.,4.5199,8.48598,6.55995,471,-13.13,5.09
chrX,2881286,2891286,ENSG00000157399,78.02,-1,1,ARSE,2852699,2886286,2886286,chrX,2882062,2882504,Rank_180336,45,.,3.48336,4.57244,2.9857,111,7.76,12.18
chrX,2881286,2891286,ENSG00000157399,78.02,-1,1,ARSE,2852699,2886286,2886286,chrX,2884989,2885320,Rank_53575,126,.,6.61838,12.68665,10.44266,217,37.03,40.34
chr4,55519085,55529085,ENSG00000157404,1.426,1,-1,KIT,55524085,55606881,55524085,chr4,55526273,55526473,Rank_228877,27,.,2.17732,2.71667,1.32842,153,71.88,73.88
chr4,55519085,55529085,ENSG00000157404,1.426,1,-1,KIT,55524085,55606881,55524085,chr4,55523267,55526184,Rank_3534,349,.,12.38072,34.91756,31.08157,855,41.82,70.99
chr16,71259625,71269625,ENSG00000157423,0.043,-1,-1,HYDIN,70841281,71264625,71264625,chr16,71264699,71264869,Rank_158357,52,.,3.50968,5.26082,3.61778,84,50.74,52.44
chr4,57248666,57258666,ENSG00000157426,3.3,-1,1,AASDH,57204456,57253666,57253666,chr4,57254047,57255278,Rank_43982,143,.,5.62642,14.36133,11.99505,589,53.81,66.12
chr4,57248666,57258666,ENSG00000157426,3.3,-1,1,AASDH,57204456,57253666,57253666,chr4,57255704,57255956,Rank_176746,46,.,3.07757,4.66533,3.07586,162,70.38,72.9
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71603882,71605679,Rank_28307,179,.,7.76321,17.94285,15.30883,870,98.9,116.87
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71599348,71600568,Rank_44825,141,.,6.5063,14.17357,11.82211,715,53.56,65.76
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71601469,71602879,Rank_75530,98,.,4.18715,9.84775,7.82084,505,74.77,88.87
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71602975,71603771,Rank_96506,80,.,4.01887,8.03289,6.14371,399,89.83,97.79
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71601197,71601424,Rank_205369,37,.,2.98585,3.76901,2.26253,106,72.05,74.32
chr16,71593992,71603992,ENSG00000157429,1.168,-1,-1,ZNF19,71498453,71598992,71598992,chr16,71597862,71598849,Rank_44824,141,.,6.5063,14.17357,11.82211,825,38.7,48.57
chr3,54151574,54161574,ENSG00000157445,0.208,1,-1,CACNA2D3,54156574,55108584,54156574,chr3,54154888,54156380,Rank_27330,183,.,8.2562,18.35941,15.7016,615,33.14,48.06
chr3,54151574,54161574,ENSG00000157445,0.208,1,-1,CACNA2D3,54156574,55108584,54156574,chr3,54157228,54157915,Rank_41629,146,.,7.25934,14.67216,12.27622,264,56.54,63.41
chr3,54151574,54161574,ENSG00000157445,0.208,1,-1,CACNA2D3,54156574,55108584,54156574,chr3,54156737,54157152,Rank_117485,69,.,4.46777,6.90804,5.1232,134,51.63,55.78
chr15,59152374,59162374,ENSG00000157450,4.315,1,1,RNF111,59157374,59389618,59157374,chr15,59156777,59157267,Rank_115733,69,.,4.01768,6.94008,5.14475,150,44.03,48.93
chr15,59152374,59162374,ENSG00000157450,4.315,1,1,RNF111,59157374,59389618,59157374,chr15,59157316,59157545,Rank_127997,62,.,4.06627,6.23139,4.48961,74,49.42,51.71
chr15,59152374,59162374,ENSG00000157450,4.315,1,1,RNF111,59157374,59389618,59157374,chr15,59156429,59156703,Rank_139825,58,.,3.18223,5.88999,4.18566,121,40.55,43.29
chr15,59392277,59402277,ENSG00000157456,1.059,1,-1,CCNB2,59397277,59417244,59397277,chr15,59396531,59398021,Rank_68662,105,.,4.35463,10.56999,8.48498,907,42.54,57.44
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59658476,59660003,Rank_52371,127,.,5.77542,12.73545,10.48098,1266,-14.16,1.11
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59662752,59663336,Rank_54987,124,.,5.14235,12.48622,10.26331,427,28.6,34.44
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59666531,59667284,Rank_56648,121,.,6.30993,12.14739,9.94297,167,66.39,73.92
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59669149,59669382,Rank_106483,74,.,4.45629,7.46499,5.62932,109,92.57,94.9
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59661710,59662391,Rank_115734,69,.,4.01768,6.94008,5.14475,639,18.18,24.99
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59667401,59667617,Rank_123007,66,.,4.29322,6.61591,4.85382,89,75.09,77.25
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59665583,59665753,Rank_158323,52,.,3.50968,5.26082,3.61778,48,56.91,58.61
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59665979,59666244,Rank_166146,48,.,3.5534,4.89487,3.2746,73,60.87,63.52
chr15,59659892,59669892,ENSG00000157470,0.055,1,-1,FAM81A,59664892,59815748,59664892,chr15,59663511,59663973,Rank_207423,36,.,2.51229,3.67209,2.17339,216,36.19,40.81
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59662752,59663336,Rank_54987,124,.,5.14235,12.48622,10.26331,427,26.53,32.37
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59666531,59667284,Rank_56648,121,.,6.30993,12.14739,9.94297,167,64.32,71.85
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59669149,59669382,Rank_106483,74,.,4.45629,7.46499,5.62932,109,90.5,92.83
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59661710,59662391,Rank_115734,69,.,4.01768,6.94008,5.14475,639,16.11,22.92
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59667401,59667617,Rank_123007,66,.,4.29322,6.61591,4.85382,89,73.02,75.18
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59665583,59665753,Rank_158323,52,.,3.50968,5.26082,3.61778,48,54.84,56.54
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59665979,59666244,Rank_166146,48,.,3.5534,4.89487,3.2746,73,58.8,61.45
chr15,59660099,59670099,ENSG00000157483,12.281,-1,1,MYO1E,59427113,59665099,59665099,chr15,59663511,59663973,Rank_207423,36,.,2.51229,3.67209,2.17339,216,34.12,38.74
chr3,57256765,57266765,ENSG00000157500,6.056,1,1,APPL1,57261765,57307496,57261765,chr3,57261085,57261364,Rank_174770,47,.,3.01415,4.72942,3.12989,240,43.2,45.99
chr3,57256765,57266765,ENSG00000157500,6.056,1,1,APPL1,57261765,57307496,57261765,chr3,57260789,57261046,Rank_176036,47,.,3.44069,4.70886,3.11592,119,40.24,42.81
chr3,57256765,57266765,ENSG00000157500,6.056,1,1,APPL1,57261765,57307496,57261765,chr3,57262240,57263836,Rank_14611,235,.,8.53758,23.59162,20.55355,1037,54.75,70.71
chr3,57256765,57266765,ENSG00000157500,6.056,1,1,APPL1,57261765,57307496,57261765,chr3,57264384,57264575,Rank_179348,45,.,3.48336,4.57244,2.9857,108,76.19,78.1
chr3,57256765,57266765,ENSG00000157500,6.056,1,1,APPL1,57261765,57307496,57261765,chr3,57263926,57264131,Rank_203422,38,.,3.13502,3.83598,2.319,164,71.61,73.66
chrX,105407298,105417298,ENSG00000157502,0.661,1,-1,MUM1L1,105412298,105452949,105412298,chrX,105413436,105413621,Rank_154165,53,.,3.83169,5.34882,3.68774,71,61.38,63.23
chr5,148646434,148656434,ENSG00000157510,3.498,1,1,AFAP1L1,148651434,148721365,148651434,chr5,148650595,148651298,Rank_25140,189,.,7.07755,18.93806,16.22999,191,41.61,48.64
chr5,148646434,148656434,ENSG00000157510,3.498,1,1,AFAP1L1,148651434,148721365,148651434,chr5,148652489,148652662,Rank_165881,49,.,3.5729,4.92692,3.30568,93,60.55,62.28
chr5,148646434,148656434,ENSG00000157510,3.498,1,1,AFAP1L1,148651434,148721365,148651434,chr5,148653573,148653743,Rank_232696,22,.,2.24898,2.21846,0.905,86,71.39,73.09
chr5,148646434,148656434,ENSG00000157510,3.498,1,1,AFAP1L1,148651434,148721365,148651434,chr5,148651503,148652381,Rank_41021,147,.,7.06821,14.78091,12.37664,623,50.69,59.47
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107017256,107017622,Rank_38352,154,.,7.19418,15.4629,13.01436,230,16.84,20.5
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107017856,107018607,Rank_106075,75,.,4.31961,7.50836,5.66939,383,22.84,30.35
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107016558,107016766,Rank_114527,70,.,4.52837,7.00879,5.20608,156,9.86,11.94
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107016970,107017199,Rank_139466,58,.,4.01571,5.89102,4.18566,77,13.98,16.27
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107016298,107016474,Rank_209304,36,.,3.01178,3.64295,2.14772,53,7.26,9.02
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107020650,107020959,Rank_224366,30,.,2.41132,3.06,1.63092,96,50.78,53.87
chrX,107015572,107025572,ENSG00000157514,43.135,-1,1,TSC22D3,106956451,107020572,107020572,chrX,107019353,107020487,Rank_52930,127,.,5.77542,12.73545,10.48098,941,37.81,49.15
chr21,38635262,38645262,ENSG00000157538,8.193,-1,1,DSCR3,38595721,38640262,38640262,chr21,38638283,38639370,Rank_19746,209,.,8.28836,20.97635,18.12369,505,30.21,41.08
chr21,38635262,38645262,ENSG00000157538,8.193,-1,1,DSCR3,38595721,38640262,38640262,chr21,38640595,38641069,Rank_87628,87,.,4.21981,8.76005,6.81517,397,53.33,58.07
chr21,38635262,38645262,ENSG00000157538,8.193,-1,1,DSCR3,38595721,38640262,38640262,chr21,38637172,38637473,Rank_176614,46,.,3.29993,4.67655,3.08694,164,19.1,22.11
chr21,38733092,38743092,ENSG00000157540,8.606,1,1,DYRK1A,38738092,38889753,38738092,chr21,38741551,38743809,Rank_50253,132,.,6.22342,13.21363,10.93244,879,84.59,107.17
chr21,38733092,38743092,ENSG00000157540,8.606,1,1,DYRK1A,38738092,38889753,38738092,chr21,38740649,38741475,Rank_91836,84,.,3.85217,8.45406,6.53776,363,75.57,83.83
chr21,38733092,38743092,ENSG00000157540,8.606,1,1,DYRK1A,38738092,38889753,38738092,chr21,38737166,38738301,Rank_102450,77,.,4.26879,7.7009,5.84124,306,40.74,52.09
chr21,39283749,39293749,ENSG00000157542,0.01,-1,-1,KCNJ6,38979678,39288749,39288749,chr21,39286686,39287077,Rank_213864,35,.,2.76216,3.55539,2.07439,345,29.37,33.28
chr21,39283749,39293749,ENSG00000157542,0.01,-1,-1,KCNJ6,38979678,39288749,39288749,chr21,39292577,39293922,Rank_79253,95,.,4.42076,9.50699,7.50514,1203,88.28,101.73
chr21,39283749,39293749,ENSG00000157542,0.01,-1,-1,KCNJ6,38979678,39288749,39288749,chr21,39287815,39289139,Rank_20687,205,.,8.9167,20.59419,17.76896,1165,40.66,53.9
chr21,40028704,40038704,ENSG00000157554,4.069,-1,1,ERG,39751949,40033704,40033704,chr21,40032568,40033957,Rank_56656,121,.,6.30993,12.14739,9.94297,907,38.64,52.53
chr21,40028704,40038704,ENSG00000157554,4.069,-1,1,ERG,39751949,40033704,40033704,chr21,40032290,40032478,Rank_225644,29,.,2.51105,2.97643,1.55569,164,35.86,37.74
chr21,40172231,40182231,ENSG00000157557,124.932,1,1,ETS2,40177231,40196879,40177231,chr21,40181026,40182996,Rank_41873,146,.,6.73158,14.60193,12.20986,1215,87.95,107.65
chr21,40172231,40182231,ENSG00000157557,124.932,1,1,ETS2,40177231,40196879,40177231,chr21,40176494,40177379,Rank_138106,59,.,2.88984,5.91024,4.20449,240,42.63,51.48
chr21,40172231,40182231,ENSG00000157557,124.932,1,1,ETS2,40177231,40196879,40177231,chr21,40180029,40180805,Rank_182269,44,.,3.08712,4.49164,2.91605,338,77.98,85.74
chr11,44743015,44753015,ENSG00000157570,3.499,1,1,TSPAN18,44748015,44953972,44748015,chr11,44748737,44749978,Rank_27264,183,.,8.2562,18.35941,15.7016,448,57.22,69.63
chr11,44743015,44753015,ENSG00000157570,3.499,1,1,TSPAN18,44748015,44953972,44748015,chr11,44750215,44750442,Rank_113119,70,.,4.52837,7.00879,5.20608,88,72.0,74.27
chr11,44743015,44753015,ENSG00000157570,3.499,1,1,TSPAN18,44748015,44953972,44748015,chr11,44748077,44748351,Rank_173734,47,.,3.01415,4.72942,3.12989,217,50.62,53.36
chr21,40812731,40822731,ENSG00000157578,0.259,-1,-1,LCA5L,40777770,40817731,40817731,chr21,40816423,40817346,Rank_6375,301,.,10.04421,30.19155,26.68294,414,36.92,46.15
chr21,40812731,40822731,ENSG00000157578,0.259,-1,-1,LCA5L,40777770,40817731,40817731,chr21,40817947,40818587,Rank_33528,165,.,7.01937,16.502,13.96835,434,52.16,58.56
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44229831,44232944,Rank_12300,249,.,9.17918,24.92125,21.78701,2456,95.4,126.53
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44223913,44224985,Rank_20437,207,.,7.03302,20.70793,17.87011,542,36.22,46.94
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44225383,44226066,Rank_21181,204,.,7.78426,20.4564,17.63799,200,50.92,57.75
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44223327,44223779,Rank_91184,84,.,4.5199,8.48598,6.55995,341,30.36,34.88
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44221210,44221463,Rank_151175,54,.,3.4636,5.40045,3.73609,86,9.19,11.72
chr6,44220291,44230291,ENSG00000157593,26.386,-1,1,SLC35B2,44221833,44225291,44225291,chr6,44222234,44222472,Rank_226217,29,.,2.51105,2.97643,1.55569,167,19.43,21.81
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109245244,109245578,Rank_114528,70,.,4.52837,7.00879,5.20608,200,43.85,47.19
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109246447,109246717,Rank_154177,53,.,3.83169,5.34882,3.68774,135,55.88,58.58
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109246792,109247071,Rank_154178,53,.,3.83169,5.34882,3.68774,125,59.33,62.12
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109247517,109247687,Rank_204094,38,.,3.13502,3.83598,2.319,142,66.58,68.28
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109247779,109247950,Rank_204095,38,.,3.13502,3.83598,2.319,13,69.2,70.91
chrX,109240859,109250859,ENSG00000157600,1.306,1,-1,TMEM164,109245859,109425962,109245859,chrX,109249295,109249465,Rank_162580,51,.,3.68107,5.10401,3.47041,86,84.36,86.06
chr21,42787231,42797231,ENSG00000157601,9.747,1,1,MX1,42792231,42831141,42792231,chr21,42793103,42793353,Rank_93516,83,.,4.77736,8.34233,6.4374,80,58.72,61.22
chr21,42787231,42797231,ENSG00000157601,9.747,1,1,MX1,42792231,42831141,42792231,chr21,42791898,42792136,Rank_115005,69,.,4.33325,6.96158,5.16551,132,46.67,49.05
chr21,42787231,42797231,ENSG00000157601,9.747,1,1,MX1,42792231,42831141,42792231,chr21,42792694,42792900,Rank_227672,28,.,2.15369,2.87821,1.48146,62,54.63,56.69
chr11,46294212,46304212,ENSG00000157613,0.266,1,-1,CREB3L1,46299212,46342972,46299212,chr11,46295112,46296211,Rank_17909,216,.,7.23396,21.66617,18.75768,267,9.0,19.99
chr11,46294212,46304212,ENSG00000157613,0.266,1,-1,CREB3L1,46299212,46342972,46299212,chr11,46297260,46297916,Rank_83747,91,.,4.01966,9.14222,7.17495,455,30.48,37.04
chr11,46294212,46304212,ENSG00000157613,0.266,1,-1,CREB3L1,46299212,46342972,46299212,chr11,46299158,46299368,Rank_95668,81,.,4.84554,8.1465,6.25404,45,49.46,51.56
