gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E066
ENSG00000197213,0,0,0,17,0,0.099
ENSG00000197217,64,0,28,14,0,3.826
ENSG00000197223,0,4,4,0,0,11.729
ENSG00000197226,40,0,35,21,0,13.179
ENSG00000197233,0,58,0,0,0,0.0
ENSG00000197238,72,0,33,30,0,20.98
ENSG00000197241,0,24,12,0,0,0.0
ENSG00000197245,24,0,51,47,4,0.934
ENSG00000197249,100,0,100,100,0,13011.1
ENSG00000197256,90,0,39,100,0,13.351
ENSG00000197261,49,0,35,43,24,0.394
ENSG00000197262,0,0,0,0,0,15.693
ENSG00000197263,0,14,0,0,86,0.0
ENSG00000197265,76,0,45,59,0,15.301
ENSG00000197272,12,0,11,12,0,8.81
ENSG00000197273,0,18,0,0,0,0.0
ENSG00000197275,44,0,25,18,0,0.593
ENSG00000197279,31,24,40,25,0,1.136
ENSG00000197283,55,0,49,73,0,0.587
ENSG00000197291,33,0,30,43,6,0.89
ENSG00000197296,51,0,26,25,0,3.895
ENSG00000197299,30,0,29,18,0,0.279
ENSG00000197301,0,0,0,0,51,0.0
ENSG00000197302,34,9,54,25,0,1.144
ENSG00000197309,0,5,0,0,93,0.0
ENSG00000197312,67,0,67,77,0,9.69
ENSG00000197321,43,0,45,59,0,3.416
ENSG00000197322,0,19,41,0,100,0.0
ENSG00000197323,91,0,85,27,0,6.24
ENSG00000197324,37,0,40,40,0,13.128
ENSG00000197329,65,0,43,57,0,8.603
ENSG00000197343,87,0,66,42,0,6.642
ENSG00000197353,0,0,0,6,0,0.226
ENSG00000197355,0,0,22,16,30,0.963
ENSG00000197360,0,100,17,0,65,0.017
ENSG00000197361,34,0,37,85,0,0.086
ENSG00000197362,30,0,22,22,0,2.632
ENSG00000197363,51,0,46,78,0,1.036
ENSG00000197364,0,21,0,0,31,0.0
ENSG00000197372,19,0,39,20,0,0.939
ENSG00000197375,56,0,52,77,0,1.368
ENSG00000197376,0,82,0,0,66,0.0
ENSG00000197380,42,0,27,35,47,0.67
ENSG00000197381,39,0,32,19,0,1.024
ENSG00000197385,31,11,41,20,79,0.115
ENSG00000197386,62,0,76,61,0,3.311
ENSG00000197403,0,0,0,0,34,0.0
ENSG00000197405,24,0,15,35,0,21.613
ENSG00000197406,29,23,29,30,52,0.486
ENSG00000197408,84,0,90,100,0,590.243
ENSG00000197409,77,0,74,81,0,0.405
ENSG00000197410,13,23,28,0,90,0.044
ENSG00000197414,0,0,0,0,0,0.0
ENSG00000197415,0,0,0,0,0,0.233
ENSG00000197416,0,0,0,0,16,0.013
ENSG00000197417,86,0,44,69,0,13.672
ENSG00000197428,8,0,4,0,82,0.0
ENSG00000197429,32,11,22,37,0,3.112
ENSG00000197430,0,0,0,0,0,0.185
ENSG00000197437,0,44,0,0,0,0.0
ENSG00000197442,62,0,69,65,0,10.05
ENSG00000197444,37,13,37,43,19,70.154
ENSG00000197445,14,0,13,52,0,0.0
ENSG00000197446,0,0,0,0,0,0.007
ENSG00000197448,21,0,26,38,0,129.67
ENSG00000197451,53,0,35,56,0,74.379
ENSG00000197454,0,57,0,0,0,0.0
ENSG00000197457,10,0,13,17,35,1.228
ENSG00000197459,55,70,50,33,89,0.358
ENSG00000197461,39,0,46,76,17,1.331
ENSG00000197465,0,0,0,0,0,0.119
ENSG00000197467,14,2,29,0,77,0.079
ENSG00000197471,56,0,52,60,0,0.785
ENSG00000197472,0,100,78,0,0,0.0
ENSG00000197476,0,13,0,0,0,0.187
ENSG00000197479,0,100,81,0,53,0.019
ENSG00000197483,28,0,26,34,0,0.685
ENSG00000197487,0,0,0,0,0,0.029
ENSG00000197496,90,0,86,90,0,12.102
ENSG00000197497,26,67,50,28,0,0.09
ENSG00000197498,41,0,37,45,0,23.245
ENSG00000197502,17,0,0,0,0,0.322
ENSG00000197506,0,0,0,11,0,0.141
ENSG00000197520,0,0,0,33,0,0.079
ENSG00000197530,44,0,43,52,0,1.619
ENSG00000197532,0,17,0,0,66,0.0
ENSG00000197535,25,0,22,15,22,1.13
ENSG00000197536,86,0,71,93,0,1.254
ENSG00000197540,10,0,13,0,0,2.109
ENSG00000197548,50,0,34,46,0,2.561
ENSG00000197555,81,0,56,75,0,4.541
ENSG00000197557,21,0,27,20,0,1.798
ENSG00000197561,0,0,0,19,13,0.234
ENSG00000197562,86,0,87,100,0,5.107
ENSG00000197563,63,0,70,38,0,7.668
ENSG00000197565,20,0,33,0,58,0.024
ENSG00000197566,28,17,30,20,0,0.479
ENSG00000197568,66,0,60,35,0,16.881
ENSG00000197576,0,25,49,69,94,1.476
ENSG00000197579,58,0,43,77,0,11.931
ENSG00000197580,79,0,46,75,0,14.926
ENSG00000197584,0,17,9,0,17,0.082
ENSG00000197586,26,0,51,23,0,8.487
ENSG00000197587,0,0,0,0,17,0.0
ENSG00000197591,0,62,0,0,15,0.0
ENSG00000197594,71,0,48,20,0,23.6
ENSG00000197595,0,0,0,0,0,0.0
ENSG00000197599,0,0,0,0,0,0.449
ENSG00000197601,24,31,24,41,32,2.163
ENSG00000197603,45,24,30,21,0,0.504
ENSG00000197604,0,0,0,51,23,0.342
ENSG00000197608,27,92,100,6,0,1.273
ENSG00000197614,0,0,0,0,0,0.083
ENSG00000197616,0,0,0,0,47,0.025
ENSG00000197619,23,81,100,14,0,2.443
ENSG00000197620,27,0,32,33,0,4.595
ENSG00000197622,44,0,35,71,0,22.934
ENSG00000197629,48,0,55,91,0,37.42
ENSG00000197632,0,0,0,0,0,0.02
ENSG00000197635,31,18,32,47,0,26.612
ENSG00000197641,0,0,0,0,0,0.0
ENSG00000197646,28,0,37,34,0,5.432
ENSG00000197647,37,47,55,18,0,1.725
ENSG00000197651,6,0,0,0,0,0.0
ENSG00000197653,0,0,20,0,21,0.083
ENSG00000197658,0,4,0,7,0,0.016
ENSG00000197665,0,0,0,0,0,0.072
ENSG00000197674,0,23,0,0,7,0.0
ENSG00000197681,74,0,0,0,0,1.611
ENSG00000197683,0,73,0,0,47,0.0
ENSG00000197694,80,0,61,81,0,12.363
ENSG00000197696,69,0,34,47,0,2.476
ENSG00000197697,49,0,37,38,0,0.811
ENSG00000197701,13,91,58,14,100,3.273
ENSG00000197702,33,0,21,31,0,7.663
ENSG00000197705,0,35,42,0,67,0.025
ENSG00000197706,0,9,0,0,0,0.0
ENSG00000197712,95,0,48,78,0,28.624
ENSG00000197713,56,0,27,15,0,10.652
ENSG00000197714,31,7,52,40,0,0.849
ENSG00000197721,0,0,22,15,0,0.733
ENSG00000197723,35,0,36,50,0,8.801
ENSG00000197724,56,11,56,69,0,5.507
ENSG00000197734,35,0,32,32,0,0.0
ENSG00000197745,0,0,0,0,72,0.0
ENSG00000197746,62,0,56,67,0,738.197
ENSG00000197747,66,0,46,63,0,43.287
ENSG00000197748,41,0,28,10,0,0.075
ENSG00000197753,0,0,6,0,0,0.027
ENSG00000197757,0,0,11,0,100,0.015
ENSG00000197763,28,28,23,20,2,5.022
ENSG00000197766,0,0,6,0,0,4.728
ENSG00000197768,30,0,32,26,0,0.0
ENSG00000197769,0,0,4,0,0,0.428
ENSG00000197771,65,0,71,65,0,14.463
ENSG00000197774,43,0,51,85,0,0.047
ENSG00000197775,0,10,35,79,0,0.043
ENSG00000197776,55,0,46,42,0,1.784
ENSG00000197779,56,0,31,16,0,0.223
ENSG00000197780,19,0,23,32,0,24.675
ENSG00000197782,44,0,40,25,9,2.387
ENSG00000197785,30,0,28,43,0,8.006
ENSG00000197786,0,13,0,0,25,0.0
ENSG00000197790,27,0,55,38,0,0.0
ENSG00000197798,64,0,41,24,0,3.088
ENSG00000197808,22,82,100,21,0,1.103
ENSG00000197813,62,0,39,45,0,1.546
ENSG00000197816,39,10,39,16,0,0.274
ENSG00000197818,61,0,27,76,0,3.689
ENSG00000197822,82,0,65,83,0,6.342
ENSG00000197826,37,5,19,14,0,0.0
ENSG00000197837,86,15,96,85,0,0.167
ENSG00000197838,12,0,30,30,0,13.11
ENSG00000197841,22,53,76,31,0,6.553
ENSG00000197846,77,0,77,81,0,0.129
ENSG00000197851,51,0,58,49,0,0.51
ENSG00000197852,54,0,30,29,0,0.35
ENSG00000197857,59,0,52,50,0,5.636
ENSG00000197858,69,0,65,59,0,27.499
ENSG00000197859,62,0,41,73,0,5.67
ENSG00000197860,67,0,47,44,0,1.2
ENSG00000197863,37,77,100,31,0,3.623
ENSG00000197872,50,0,52,56,0,6.365
ENSG00000197879,65,0,58,67,0,23.821
ENSG00000197880,0,0,0,97,0,0.05
ENSG00000197885,80,0,71,79,0,13.963
ENSG00000197887,0,67,0,0,15,0.0
ENSG00000197888,0,0,11,0,0,40.057
ENSG00000197889,28,0,27,25,0,0.332
ENSG00000197891,0,36,0,0,0,0.0
ENSG00000197892,57,0,31,61,0,3.386
ENSG00000197893,0,0,0,0,0,0.005
ENSG00000197894,89,0,48,60,0,90.671
ENSG00000197901,0,0,0,0,0,0.0
ENSG00000197903,52,0,53,32,0,109.758
ENSG00000197905,20,0,31,66,62,1.347
ENSG00000197910,0,0,0,0,0,0.0
ENSG00000197912,46,0,56,66,0,19.572
ENSG00000197914,59,0,70,78,0,13.203
ENSG00000197915,0,0,0,0,0,0.0
ENSG00000197919,0,34,0,0,46,0.0
ENSG00000197921,57,0,52,62,0,0.0
ENSG00000197927,0,0,0,0,0,0.193
ENSG00000197928,16,100,71,14,39,0.11
ENSG00000197930,82,0,87,85,0,10.807
ENSG00000197932,0,0,5,0,0,19.622
ENSG00000197933,43,24,36,33,0,4.334
ENSG00000197935,33,0,13,6,0,0.917
ENSG00000197937,34,94,77,29,5,0.969
ENSG00000197938,0,21,0,0,0,0.0
ENSG00000197943,0,0,18,23,0,13.71
ENSG00000197948,16,0,18,10,0,0.836
ENSG00000197951,23,100,100,15,0,0.806
ENSG00000197953,0,22,0,0,0,0.0
ENSG00000197956,30,0,24,62,53,57.822
ENSG00000197959,30,66,28,19,46,0.059
ENSG00000197961,24,48,56,13,0,2.568
ENSG00000197965,88,0,53,80,0,5.631
ENSG00000197969,48,0,29,29,0,1.538
ENSG00000197971,63,0,68,59,0,14.806
ENSG00000197976,25,0,28,38,0,7.875
ENSG00000197977,36,0,36,31,0,15.525
ENSG00000197978,0,0,0,0,0,0.754
ENSG00000197980,65,0,22,43,0,0.212
ENSG00000197982,49,0,53,45,0,10.833
ENSG00000197991,0,17,0,0,0,0.371
ENSG00000197992,0,8,0,0,0,1.293
ENSG00000197993,0,0,0,0,14,0.109
ENSG00000198000,71,0,57,26,0,3.421
ENSG00000198001,78,0,49,28,0,3.732
ENSG00000198003,25,0,24,24,0,0.368
ENSG00000198010,0,48,0,0,0,0.126
ENSG00000198018,64,0,39,66,0,2.419
ENSG00000198019,0,0,0,0,0,0.569
ENSG00000198021,0,0,0,0,0,0.0
ENSG00000198026,45,0,52,38,13,2.958
ENSG00000198028,0,100,64,0,14,0.0
ENSG00000198033,0,58,0,0,0,0.0
ENSG00000198035,0,0,0,0,0,1.833
ENSG00000198039,0,97,0,0,8,0.236
ENSG00000198040,23,84,100,18,0,1.109
ENSG00000198042,47,0,22,18,0,4.77
ENSG00000198046,47,100,100,20,0,0.362
ENSG00000198049,0,21,15,7,17,0.0
ENSG00000198053,88,0,72,100,0,35.829
ENSG00000198054,0,0,0,0,7,0.0
ENSG00000198055,64,0,52,61,12,4.122
ENSG00000198056,54,0,29,80,0,4.284
ENSG00000198060,55,0,44,40,0,15.099
ENSG00000198062,0,6,0,0,0,0.0
ENSG00000198064,0,0,0,0,0,6.94
ENSG00000198074,0,0,0,0,0,0.169
ENSG00000198075,65,0,19,21,0,1.052
ENSG00000198077,31,0,0,48,0,189.12
ENSG00000198081,41,0,39,37,35,7.386
ENSG00000198082,0,0,5,0,0,0.0
ENSG00000198083,0,0,0,0,100,0.0
ENSG00000198087,62,0,48,47,0,7.23
ENSG00000198088,23,33,30,11,13,0.989
ENSG00000198089,73,0,40,53,0,0.705
ENSG00000198090,0,95,8,0,18,0.0
ENSG00000198092,0,29,0,0,0,0.0
ENSG00000198093,42,89,100,16,5,3.483
ENSG00000198099,100,0,58,93,0,2301.19
ENSG00000198104,0,74,0,0,0,0.0
ENSG00000198105,64,37,59,35,0,1.564
ENSG00000198106,6,5,0,23,0,0.933
ENSG00000198108,60,0,39,54,0,0.881
ENSG00000198113,31,0,25,70,0,1.541
ENSG00000198121,43,37,36,38,38,1.67
ENSG00000198125,31,0,7,58,0,0.16
ENSG00000198128,0,50,0,0,0,0.0
ENSG00000198129,0,0,0,0,0,0.0
ENSG00000198130,39,0,38,66,0,21.585
ENSG00000198131,0,94,100,22,0,2.726
ENSG00000198133,32,0,21,20,0,0.463
ENSG00000198142,81,0,82,91,0,24.852
ENSG00000198146,67,0,60,48,10,17.39
ENSG00000198150,0,0,0,25,0,0.416
ENSG00000198153,0,100,28,0,0,0.018
ENSG00000198156,0,0,0,0,0,0.386
ENSG00000198157,53,0,32,24,0,13.685
ENSG00000198160,80,0,45,46,0,8.458
ENSG00000198161,0,0,0,0,0,0.034
ENSG00000198162,96,0,69,69,0,20.521
ENSG00000198168,61,0,23,26,0,6.996
ENSG00000198169,74,0,22,51,0,2.327
ENSG00000198171,42,0,32,37,0,59.08
ENSG00000198173,0,55,0,0,0,0.024
ENSG00000198176,21,0,31,0,0,16.596
ENSG00000198178,0,15,0,0,0,0.069
ENSG00000198182,29,100,92,18,16,0.287
ENSG00000198183,0,0,0,0,22,0.0
ENSG00000198185,19,16,39,9,0,1.715
ENSG00000198189,61,0,62,61,0,206.891
ENSG00000198198,65,0,35,30,0,1.935
ENSG00000198203,0,27,0,10,0,0.03
ENSG00000198205,35,0,35,46,0,0.895
ENSG00000198211,12,0,15,18,57,0.33
ENSG00000198216,0,15,0,0,48,0.021
ENSG00000198218,59,0,38,27,0,9.493
ENSG00000198223,0,37,17,9,0,1.267
ENSG00000198225,0,29,0,0,0,6.736
ENSG00000198231,60,0,45,83,0,24.331
ENSG00000198246,32,0,30,23,0,5.867
ENSG00000198251,0,3,0,0,0,0.021
ENSG00000198252,55,0,66,70,0,11.581
ENSG00000198258,24,0,33,17,0,438.313
ENSG00000198265,85,0,49,78,0,3.652
ENSG00000198270,38,0,44,64,0,3.542
ENSG00000198271,0,30,0,0,72,0.0
ENSG00000198276,46,0,39,79,0,16.229
ENSG00000198283,0,0,0,0,19,0.0
ENSG00000198286,0,22,0,10,38,0.666
ENSG00000198298,14,14,45,13,0,1.076
ENSG00000198300,15,100,63,61,6,2.688
ENSG00000198301,85,0,48,25,0,12.435
ENSG00000198307,0,0,0,0,0,0.052
ENSG00000198315,92,0,55,47,0,1.168
ENSG00000198324,39,0,39,60,0,6.58
ENSG00000198326,0,28,5,0,32,0.0
ENSG00000198327,42,38,31,20,93,0.0
ENSG00000198331,37,0,30,20,0,2.623
ENSG00000198336,21,0,1,31,0,0.183
ENSG00000198339,43,34,50,26,0,0.1
ENSG00000198342,23,54,44,21,0,0.881
ENSG00000198346,18,100,86,28,0,0.702
ENSG00000198353,0,61,17,0,100,0.154
ENSG00000198354,0,60,0,0,16,0.0
ENSG00000198355,91,0,68,100,0,25.206
ENSG00000198356,48,0,61,59,0,49.266
ENSG00000198363,64,0,60,61,0,12.345
ENSG00000198366,99,20,74,89,0,0.208
ENSG00000198369,85,0,75,81,0,12.708
ENSG00000198373,24,0,30,27,0,7.108
ENSG00000198374,59,0,47,44,0,0.094
ENSG00000198380,45,0,27,41,0,7.765
ENSG00000198382,54,0,33,44,0,4.8
ENSG00000198390,0,30,0,0,24,0.0
ENSG00000198393,21,88,85,16,0,0.911
ENSG00000198398,0,0,0,0,0,0.0
ENSG00000198399,45,0,29,32,0,6.899
ENSG00000198400,72,0,28,45,31,0.012
ENSG00000198408,60,0,60,52,0,17.567
ENSG00000198417,52,0,57,61,0,2922.63
ENSG00000198420,72,0,47,65,0,24.672
ENSG00000198429,25,35,64,19,0,2.512
ENSG00000198431,32,0,14,41,0,10.698
ENSG00000198435,63,0,46,100,0,1.219
ENSG00000198440,11,94,100,18,0,1.208
ENSG00000198443,0,64,0,0,74,0.0
ENSG00000198444,0,2,0,0,0,7.737
ENSG00000198445,0,0,0,0,0,0.0
ENSG00000198453,25,100,100,15,0,0.592
ENSG00000198454,6,0,0,7,0,0.0
ENSG00000198455,75,0,62,60,0,4.054
ENSG00000198464,18,82,100,20,0,3.201
ENSG00000198466,27,34,63,31,0,1.631
ENSG00000198467,43,0,21,62,0,6.025
ENSG00000198471,0,0,0,0,0,0.0
ENSG00000198477,20,100,35,0,47,0.075
ENSG00000198478,71,0,42,47,0,52.06
ENSG00000198482,27,100,93,16,0,1.106
ENSG00000198483,50,0,14,1,0,2.047
ENSG00000198488,0,0,0,0,62,0.019
ENSG00000198492,77,0,40,42,0,24.08
ENSG00000198496,56,0,50,43,0,3.356
ENSG00000198498,28,0,32,26,0,5.867
ENSG00000198502,22,0,25,24,0,432.246
ENSG00000198513,73,0,47,26,0,0.517
ENSG00000198515,30,0,72,91,0,30.178
ENSG00000198517,41,0,33,63,0,7.234
ENSG00000198518,62,0,67,56,0,0.66
ENSG00000198520,100,0,68,95,0,2.361
ENSG00000198521,29,92,50,13,0,0.486
ENSG00000198522,38,0,21,15,0,11.327
ENSG00000198523,33,0,0,0,0,0.765
ENSG00000198535,62,0,31,27,0,0.0
ENSG00000198538,14,94,84,9,0,0.6
ENSG00000198542,20,0,16,0,0,1.824
ENSG00000198546,55,0,39,60,0,202.952
ENSG00000198551,44,0,39,20,0,7.338
ENSG00000198553,0,0,0,0,0,1.127
ENSG00000198554,63,0,35,16,0,0.224
ENSG00000198555,0,0,0,0,0,0.0
ENSG00000198556,54,0,37,41,0,1.026
ENSG00000198558,38,0,35,25,0,0.0
ENSG00000198561,34,0,0,0,0,31.849
ENSG00000198563,91,0,61,53,0,40.083
ENSG00000198569,0,0,0,0,12,0.0
ENSG00000198570,0,0,0,17,0,0.0
ENSG00000198573,0,0,0,0,0,0.0
ENSG00000198574,0,38,0,0,12,1.235
ENSG00000198576,0,0,12,0,33,0.073
ENSG00000198580,0,92,79,0,0,0.062
ENSG00000198585,46,0,63,60,0,14.899
ENSG00000198586,7,0,0,0,0,8.177
ENSG00000198589,64,0,53,35,0,3.389
ENSG00000198590,0,0,0,0,0,0.163
ENSG00000198597,8,0,48,0,76,0.027
ENSG00000198598,0,0,40,46,36,0.04
ENSG00000198601,0,77,0,0,0,0.0
ENSG00000198604,46,0,40,42,0,9.196
ENSG00000198610,78,0,83,68,0,275.367
ENSG00000198612,46,0,30,20,0,11.568
ENSG00000198624,61,0,27,51,0,11.151
ENSG00000198625,50,0,41,53,0,3.221
ENSG00000198626,0,49,20,0,80,0.067
ENSG00000198633,0,100,100,0,0,0.025
ENSG00000198642,51,0,54,17,13,7.589
ENSG00000198643,0,0,0,0,0,0.066
ENSG00000198646,58,0,29,27,0,3.101
ENSG00000198648,53,0,32,43,33,1.037
ENSG00000198650,87,0,69,100,0,1755.29
ENSG00000198657,0,26,0,0,12,0.0
ENSG00000198663,54,0,24,26,0,14.207
ENSG00000198668,63,0,49,52,0,82.521
ENSG00000198670,32,0,46,69,0,67.914
ENSG00000198673,87,0,1,19,0,0.168
ENSG00000198677,76,0,33,23,0,9.846
ENSG00000198680,30,0,31,26,0,4.899
ENSG00000198681,0,16,0,0,0,0.0
ENSG00000198682,90,0,66,100,0,47.58
ENSG00000198685,0,13,0,0,10,0.0
ENSG00000198689,27,8,25,15,0,3.084
ENSG00000198690,36,0,40,37,0,6.848
ENSG00000198691,18,0,17,40,0,0.269
ENSG00000198692,54,0,37,15,0,0.026
ENSG00000198700,52,0,23,9,0,5.029
ENSG00000198704,0,39,0,0,90,0.0
ENSG00000198707,33,0,33,18,0,1.866
ENSG00000198711,0,0,0,0,0,0.052
ENSG00000198715,59,0,47,58,0,29.461
ENSG00000198718,97,0,75,52,0,1.864
ENSG00000198719,71,0,51,73,93,1.87
ENSG00000198720,86,0,70,81,0,0.335
ENSG00000198721,71,0,66,62,0,101.866
ENSG00000198722,29,8,44,38,0,5.27
ENSG00000198723,40,0,23,70,0,0.046
ENSG00000198728,61,0,59,73,0,7.612
ENSG00000198729,0,0,0,0,93,0.0
ENSG00000198730,75,0,33,32,0,12.806
ENSG00000198732,30,0,24,32,0,50.513
ENSG00000198734,82,0,78,88,0,95.755
ENSG00000198736,64,0,58,61,0,102.841
ENSG00000198738,0,0,0,0,0,0.0
ENSG00000198739,13,0,11,0,67,0.0
ENSG00000198740,69,0,60,61,0,4.287
ENSG00000198742,71,0,48,58,0,6.427
ENSG00000198743,52,0,50,70,0,5.356
ENSG00000198746,20,0,27,33,0,7.379
ENSG00000198750,0,0,0,0,0,0.237
ENSG00000198752,55,0,66,77,0,11.955
ENSG00000198753,0,0,0,19,0,0.159
ENSG00000198754,0,0,0,0,0,0.338
ENSG00000198756,0,0,23,0,93,0.095
ENSG00000198758,0,0,0,0,0,0.0
ENSG00000198759,0,58,0,0,92,0.0
ENSG00000198765,0,63,15,0,75,0.049
ENSG00000198768,0,0,0,0,64,0.0
ENSG00000198771,84,11,83,78,15,5.354
ENSG00000198774,64,0,46,40,61,0.942
ENSG00000198780,32,0,25,23,0,0.846
ENSG00000198783,54,0,34,25,0,14.002
ENSG00000198785,25,0,18,0,0,0.079
ENSG00000198788,0,0,0,0,0,0.0
ENSG00000198791,98,0,57,63,0,15.96
ENSG00000198792,44,0,28,69,0,4.196
ENSG00000198793,66,0,34,57,0,4.143
ENSG00000198794,63,0,56,85,35,1.678
ENSG00000198795,51,0,42,42,74,0.794
ENSG00000198796,0,0,0,0,0,7.465
ENSG00000198797,0,13,0,0,96,0.479
ENSG00000198798,0,0,0,0,0,0.0
ENSG00000198799,29,0,25,31,0,1.033
ENSG00000198805,48,0,49,50,0,30.689
ENSG00000198807,0,77,11,0,100,0.0
ENSG00000198812,0,7,0,0,0,0.0
ENSG00000198814,74,0,68,91,0,28.986
ENSG00000198815,73,0,51,48,0,5.407
ENSG00000198816,39,0,48,53,0,21.528
ENSG00000198818,45,0,55,55,0,9.798
ENSG00000198821,14,0,21,44,0,2.868
ENSG00000198822,0,0,0,0,64,0.156
ENSG00000198824,59,0,43,29,0,8.26
ENSG00000198825,67,0,35,47,0,0.941
ENSG00000198826,30,0,28,23,0,0.32
ENSG00000198829,83,0,30,59,0,4.401
ENSG00000198830,40,0,39,42,0,96.653
ENSG00000198832,7,0,10,0,0,3.935
ENSG00000198833,100,0,64,77,0,18.234
ENSG00000198835,0,0,0,64,0,0.407
ENSG00000198836,46,0,37,16,0,12.471
ENSG00000198837,50,0,64,84,0,4.009
ENSG00000198838,0,0,0,0,100,0.0
ENSG00000198839,89,0,75,85,0,10.454
ENSG00000198841,47,0,54,18,0,4.517
ENSG00000198842,0,0,0,0,9,0.012
ENSG00000198843,39,0,48,50,0,33.554
ENSG00000198844,23,0,25,18,50,1.166
ENSG00000198846,67,0,73,28,42,0.475
ENSG00000198848,100,0,99,100,0,1451.89
ENSG00000198851,32,0,24,32,68,2.295
ENSG00000198853,41,0,41,59,0,3.071
ENSG00000198854,0,26,0,0,82,0.054
ENSG00000198855,47,0,32,24,0,2.179
ENSG00000198856,45,0,33,18,0,108.885
ENSG00000198858,15,0,36,58,0,29.037
ENSG00000198860,41,0,30,15,6,8.457
ENSG00000198862,43,0,31,19,0,3.643
ENSG00000198863,62,0,38,39,0,4.46
ENSG00000198865,17,0,21,0,19,0.519
ENSG00000198870,77,0,59,69,0,0.291
ENSG00000198873,78,0,62,100,0,5.96
ENSG00000198874,59,0,39,40,0,7.599
ENSG00000198876,48,0,49,56,0,12.136
ENSG00000198877,0,33,0,0,0,0.0
ENSG00000198879,55,0,69,65,48,0.474
ENSG00000198881,0,0,0,0,0,0.0
ENSG00000198883,0,0,0,0,0,0.047
ENSG00000198885,51,0,39,31,69,0.269
ENSG00000198887,64,0,79,64,0,6.898
ENSG00000198889,0,88,0,0,21,0.0
ENSG00000198890,72,0,30,18,0,12.337
ENSG00000198892,22,0,24,13,0,4.543
ENSG00000198894,91,0,40,81,0,8.032
ENSG00000198898,72,0,47,91,0,32.903
ENSG00000198900,65,0,56,44,0,38.148
ENSG00000198901,38,0,21,23,0,0.64
ENSG00000198908,23,0,14,10,0,0.935
ENSG00000198909,63,0,35,63,0,7.539
ENSG00000198910,0,0,0,3,0,0.199
ENSG00000198911,47,0,54,100,0,9.665
ENSG00000198912,54,0,64,50,0,6.352
ENSG00000198914,2,46,44,0,86,0.054
ENSG00000198915,0,12,0,0,57,0.066
ENSG00000198917,17,0,19,14,0,7.56
ENSG00000198919,37,0,38,18,0,2.035
ENSG00000198920,61,0,45,51,0,1.397
ENSG00000198924,83,0,78,61,0,4.865
ENSG00000198925,41,0,32,29,0,14.664
ENSG00000198929,72,0,71,55,0,0.543
ENSG00000198930,0,1,0,0,0,0.0
ENSG00000198931,43,0,31,36,0,163.943
ENSG00000198932,18,0,30,28,0,1.358
ENSG00000198933,50,0,32,47,0,1.513
ENSG00000198934,16,11,23,0,0,0.283
ENSG00000198937,22,0,28,33,0,49.231
ENSG00000198939,24,100,100,18,0,0.472
ENSG00000198944,44,0,15,20,0,2.713
ENSG00000198945,6,0,7,5,0,3.799
ENSG00000198946,0,0,0,0,0,0.0
ENSG00000198947,0,0,0,0,0,8.324
ENSG00000198948,0,0,4,9,0,17.907
ENSG00000198951,61,12,57,62,0,28.962
ENSG00000198952,57,0,46,77,0,10.516
ENSG00000198954,55,0,32,23,0,11.206
ENSG00000198959,98,0,51,98,0,57.852
ENSG00000198960,36,0,19,18,0,3.499
ENSG00000198961,78,0,88,79,0,41.155
ENSG00000198963,42,10,45,0,100,0.03
ENSG00000198964,82,0,58,61,0,12.657
ENSG00000198965,0,19,0,0,13,0.0
ENSG00000198967,0,56,0,0,7,0.0
ENSG00000203286,43,0,0,0,0,0.0
ENSG00000203301,37,0,0,66,0,0.095
ENSG00000203326,16,93,71,22,0,0.708
ENSG00000203392,4,0,0,19,0,0.2
ENSG00000203443,0,0,0,84,0,0.0
ENSG00000203485,79,0,40,78,0,12.465
ENSG00000203546,82,0,30,26,0,1.702
ENSG00000203618,0,0,15,0,44,0.732
ENSG00000203630,0,0,0,55,0,0.0
ENSG00000203661,0,0,0,0,0,0.0
ENSG00000203663,0,34,0,0,0,0.0
ENSG00000203666,96,0,47,45,0,1.48
ENSG00000203667,77,0,59,72,0,19.954
ENSG00000203668,52,0,59,61,0,1.234
ENSG00000203684,62,0,26,66,22,0.084
ENSG00000203685,48,0,35,29,36,0.038
ENSG00000203690,0,0,0,0,0,0.049
ENSG00000203691,65,0,22,33,0,0.0
ENSG00000203697,0,0,0,0,0,0.087
ENSG00000203705,72,0,46,41,0,7.712
ENSG00000203706,0,35,33,0,93,0.054
ENSG00000203709,70,0,27,73,0,0.164
ENSG00000203710,38,0,27,27,92,0.636
ENSG00000203711,31,22,28,38,9,0.05
ENSG00000203721,74,0,33,85,0,0.092
ENSG00000203722,15,0,27,0,0,0.144
ENSG00000203724,50,0,43,21,0,13.787
ENSG00000203727,53,0,63,72,0,6.855
ENSG00000203730,31,8,35,32,0,0.0
ENSG00000203734,20,0,0,0,0,0.017
ENSG00000203737,0,0,0,0,0,0.035
ENSG00000203740,0,39,0,0,55,0.0
ENSG00000203747,0,0,0,0,0,69.801
ENSG00000203756,0,35,0,0,0,0.0
ENSG00000203757,0,0,0,0,41,0.027
ENSG00000203760,22,0,21,25,0,2.622
ENSG00000203772,0,58,0,0,21,0.0
ENSG00000203778,70,0,35,37,0,12.178
ENSG00000203780,25,88,50,14,1,0.072
ENSG00000203782,0,21,13,0,57,0.019
ENSG00000203783,0,0,0,0,74,0.044
