model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
SVM_Linear,789,H3K4me3-H3K27ac-H3K27me3,,70.5,0.7634,72.1,0.7982,0.7794,0.7581,0.6541,0.7022,0.755
DirectRanker,1011,H3K9ac-H3K9me3-H3K27ac,65,71.5,0.79,73.5,0.8237,0.8061,0.7127,0.7908,0.7498,0.892
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27ac,,70.4,0.7589,72.0,0.7945,0.7622,0.7478,0.6673,0.7053,0.753
RandomForest,1011,H3K9ac-H3K9me3-H3K27ac,,71.4,0.8033,74.3,0.8362,0.8195,0.779,0.6813,0.7269,0.798
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27ac,,69.5,0.7522,71.6,0.7869,0.7607,0.75,0.6514,0.6972,0.731
DirectRanker,123,H3K9ac-H3K9me3-H3K27ac,66,74.4,0.83,72.7,0.8233,0.8108,0.7002,0.7785,0.7372,0.886
LogisticRegression,123,H3K9ac-H3K9me3-H3K27ac,,73.4,0.787,71.1,0.7732,0.7603,0.7446,0.628,0.6814,0.725
RandomForest,123,H3K9ac-H3K9me3-H3K27ac,,76.7,0.8534,75.8,0.8403,0.8397,0.799,0.6789,0.7341,0.822
SVM_Linear,123,H3K9ac-H3K9me3-H3K27ac,,73.0,0.7867,70.7,0.771,0.7448,0.7421,0.6199,0.6755,0.722
DirectRanker,42,H3K9ac-H3K9me3-H3K27ac,100,73.9,0.84,74.1,0.841,0.8321,0.7004,0.8067,0.7498,0.903
LogisticRegression,42,H3K9ac-H3K9me3-H3K27ac,,73.3,0.7886,74.7,0.8059,0.7728,0.7511,0.7089,0.7294,0.738
RandomForest,42,H3K9ac-H3K9me3-H3K27ac,,76.7,0.8468,77.8,0.8542,0.8443,0.7859,0.7401,0.7623,0.82
SVM_Linear,42,H3K9ac-H3K9me3-H3K27ac,,71.9,0.7716,73.3,0.7959,0.7525,0.7399,0.6861,0.712,0.727
DirectRanker,456,H3K9ac-H3K9me3-H3K27ac,53,75.4,0.84,72.9,0.8154,0.8107,0.6987,0.7778,0.7361,0.902
LogisticRegression,456,H3K9ac-H3K9me3-H3K27ac,,74.1,0.7998,71.2,0.7652,0.7229,0.72,0.6667,0.6923,0.756
RandomForest,456,H3K9ac-H3K9me3-H3K27ac,,78.0,0.8547,75.9,0.8307,0.8137,0.7803,0.7016,0.7389,0.832
SVM_Linear,456,H3K9ac-H3K9me3-H3K27ac,,74.2,0.7956,70.4,0.7613,0.7172,0.7102,0.6605,0.6844,0.751
DirectRanker,789,H3K9ac-H3K9me3-H3K27ac,54,72.9,0.81,74.8,0.8352,0.8144,0.7346,0.7813,0.7572,0.893
LogisticRegression,789,H3K9ac-H3K9me3-H3K27ac,,69.5,0.7592,71.1,0.7849,0.7581,0.7688,0.6083,0.6792,0.76
RandomForest,789,H3K9ac-H3K9me3-H3K27ac,,74.0,0.8166,75.3,0.8446,0.8252,0.8033,0.674,0.733,0.812
SVM_Linear,789,H3K9ac-H3K9me3-H3K27ac,,69.7,0.7622,70.8,0.7775,0.7517,0.7712,0.5964,0.6726,0.74
DirectRanker,1011,H3K9ac-H3K9me3-H3K27me3,100,70.6,0.78,72.0,0.8155,0.7929,0.6934,0.7928,0.7398,0.849
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27me3,,68.6,0.7381,71.1,0.7827,0.7498,0.753,0.6315,0.6869,0.723
RandomForest,1011,H3K9ac-H3K9me3-H3K27me3,,71.3,0.7962,73.3,0.8215,0.8057,0.7765,0.6574,0.712,0.752
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27me3,,68.1,0.7365,70.9,0.781,0.757,0.7644,0.6076,0.677,0.705
DirectRanker,123,H3K9ac-H3K9me3-H3K27me3,100,73.0,0.83,72.0,0.8148,0.8014,0.6893,0.7846,0.7338,0.849
LogisticRegression,123,H3K9ac-H3K9me3-H3K27me3,,73.0,0.7783,69.8,0.7603,0.7416,0.7423,0.5915,0.6584,0.714
RandomForest,123,H3K9ac-H3K9me3-H3K27me3,,76.7,0.8369,72.2,0.8186,0.8212,0.7662,0.626,0.689,0.759
SVM_Linear,123,H3K9ac-H3K9me3-H3K27me3,,72.1,0.7762,69.0,0.759,0.7299,0.737,0.5752,0.6461,0.686
DirectRanker,42,H3K9ac-H3K9me3-H3K27me3,100,71.9,0.82,72.6,0.8286,0.8188,0.6794,0.815,0.741,0.866
LogisticRegression,42,H3K9ac-H3K9me3-H3K27me3,,71.3,0.7607,72.2,0.775,0.7328,0.7291,0.6715,0.6991,0.733
RandomForest,42,H3K9ac-H3K9me3-H3K27me3,,74.6,0.8175,73.5,0.8231,0.81,0.75,0.6736,0.7097,0.753
SVM_Linear,42,H3K9ac-H3K9me3-H3K27me3,,70.9,0.7527,72.0,0.7703,0.7175,0.73,0.6632,0.695,0.725
DirectRanker,456,H3K9ac-H3K9me3-H3K27me3,100,74.3,0.84,68.8,0.7951,0.7897,0.6532,0.7634,0.704,0.856
LogisticRegression,456,H3K9ac-H3K9me3-H3K27me3,,73.3,0.7913,69.4,0.7379,0.6907,0.7133,0.6193,0.663,0.732
RandomForest,456,H3K9ac-H3K9me3-H3K27me3,,76.3,0.8414,72.4,0.7936,0.7691,0.75,0.6481,0.6954,0.778
SVM_Linear,456,H3K9ac-H3K9me3-H3K27me3,,73.7,0.7944,69.8,0.7361,0.6926,0.719,0.6214,0.6667,0.744
DirectRanker,789,H3K9ac-H3K9me3-H3K27me3,97,70.4,0.8,73.5,0.8207,0.7973,0.7066,0.8091,0.7544,0.847
LogisticRegression,789,H3K9ac-H3K9me3-H3K27me3,,70.7,0.7535,70.2,0.767,0.7299,0.7506,0.6103,0.6732,0.745
RandomForest,789,H3K9ac-H3K9me3-H3K27me3,,72.5,0.8002,74.1,0.8268,0.8071,0.8081,0.6362,0.7119,0.764
SVM_Linear,789,H3K9ac-H3K9me3-H3K27me3,,70.1,0.7505,69.7,0.7636,0.7244,0.7513,0.5944,0.6637,0.732
DirectRanker,1011,H3K9ac-H3K27ac-H3K27me3,100,72.4,0.8,74.9,0.8332,0.8093,0.7245,0.8068,0.7634,0.884
LogisticRegression,1011,H3K9ac-H3K27ac-H3K27me3,,69.9,0.7563,70.9,0.7836,0.738,0.7403,0.6474,0.6908,0.753
RandomForest,1011,H3K9ac-H3K27ac-H3K27me3,,71.6,0.8085,74.9,0.8344,0.818,0.7859,0.6873,0.7333,0.802
SVM_Linear,1011,H3K9ac-H3K27ac-H3K27me3,,70.7,0.7636,71.0,0.7918,0.7559,0.75,0.6335,0.6868,0.739
DirectRanker,123,H3K9ac-H3K27ac-H3K27me3,82,74.8,0.84,71.9,0.8208,0.8084,0.6929,0.7703,0.7295,0.886
LogisticRegression,123,H3K9ac-H3K27ac-H3K27me3,,73.3,0.7894,72.2,0.7902,0.7779,0.756,0.6423,0.6945,0.739
RandomForest,123,H3K9ac-H3K27ac-H3K27me3,,76.3,0.8509,76.4,0.8403,0.841,0.8048,0.687,0.7412,0.816
SVM_Linear,123,H3K9ac-H3K27ac-H3K27me3,,73.6,0.7921,72.7,0.7939,0.7797,0.7613,0.6484,0.7003,0.747
DirectRanker,42,H3K9ac-H3K27ac-H3K27me3,42,74.5,0.83,74.9,0.8397,0.8265,0.7054,0.8212,0.7589,0.895
LogisticRegression,42,H3K9ac-H3K27ac-H3K27me3,,74.2,0.7974,75.1,0.8163,0.7848,0.7578,0.7089,0.7325,0.747
RandomForest,42,H3K9ac-H3K27ac-H3K27me3,,77.1,0.8445,77.8,0.8541,0.8462,0.791,0.7318,0.7603,0.815
SVM_Linear,42,H3K9ac-H3K27ac-H3K27me3,,73.4,0.8,74.8,0.8193,0.7874,0.7596,0.6965,0.7267,0.751
DirectRanker,456,H3K9ac-H3K27ac-H3K27me3,100,75.0,0.85,73.2,0.8188,0.8089,0.6982,0.7901,0.7413,0.887
LogisticRegression,456,H3K9ac-H3K27ac-H3K27me3,,75.2,0.808,72.2,0.7704,0.7562,0.7407,0.6584,0.6972,0.757
RandomForest,456,H3K9ac-H3K27ac-H3K27me3,,77.2,0.8519,75.6,0.8298,0.8128,0.7801,0.6934,0.7342,0.825
SVM_Linear,456,H3K9ac-H3K27ac-H3K27me3,,75.8,0.8108,72.2,0.7699,0.7607,0.743,0.6543,0.6958,0.753
DirectRanker,789,H3K9ac-H3K27ac-H3K27me3,99,72.4,0.81,75.4,0.8399,0.8216,0.7349,0.7992,0.7657,0.889
LogisticRegression,789,H3K9ac-H3K27ac-H3K27me3,,71.2,0.7667,71.1,0.7856,0.7579,0.7716,0.6044,0.6778,0.758
RandomForest,789,H3K9ac-H3K27ac-H3K27me3,,73.9,0.816,75.0,0.8447,0.8283,0.8063,0.662,0.7271,0.794
SVM_Linear,789,H3K9ac-H3K27ac-H3K27me3,,70.9,0.7683,71.5,0.7901,0.7613,0.7795,0.6044,0.6809,0.742
DirectRanker,1011,H3K9me3-H3K27ac-H3K27me3,39,69.2,0.77,73.7,0.8168,0.7994,0.7153,0.7908,0.7512,0.894
LogisticRegression,1011,H3K9me3-H3K27ac-H3K27me3,,67.9,0.7324,72.2,0.7815,0.7461,0.75,0.6693,0.7074,0.741
RandomForest,1011,H3K9me3-H3K27ac-H3K27me3,,70.2,0.7963,73.7,0.8281,0.8217,0.771,0.6773,0.7211,0.788
SVM_Linear,1011,H3K9me3-H3K27ac-H3K27me3,,67.0,0.7345,71.3,0.7806,0.7566,0.7449,0.6514,0.695,0.735
DirectRanker,123,H3K9me3-H3K27ac-H3K27me3,75,72.8,0.82,71.9,0.8144,0.8036,0.6887,0.7825,0.7326,0.888
LogisticRegression,123,H3K9me3-H3K27ac-H3K27me3,,71.3,0.7644,71.0,0.767,0.7579,0.7405,0.6321,0.682,0.731
RandomForest,123,H3K9me3-H3K27ac-H3K27me3,,74.7,0.8377,74.9,0.8268,0.8168,0.789,0.6687,0.7239,0.805
SVM_Linear,123,H3K9me3-H3K27ac-H3K27me3,,71.1,0.7623,70.9,0.7608,0.7354,0.7433,0.624,0.6785,0.716
DirectRanker,42,H3K9me3-H3K27ac-H3K27me3,76,74.0,0.82,75.5,0.8379,0.823,0.71,0.8295,0.7651,0.902
LogisticRegression,42,H3K9me3-H3K27ac-H3K27me3,,74.3,0.7864,73.7,0.7969,0.7657,0.739,0.7006,0.7193,0.749
RandomForest,42,H3K9me3-H3K27ac-H3K27me3,,77.1,0.8409,77.3,0.8569,0.842,0.7873,0.7235,0.7541,0.808
SVM_Linear,42,H3K9me3-H3K27ac-H3K27me3,,73.0,0.7834,72.8,0.7922,0.748,0.7317,0.6861,0.7082,0.746
DirectRanker,456,H3K9me3-H3K27ac-H3K27me3,64,74.2,0.83,72.2,0.8071,0.7956,0.6905,0.7757,0.7306,0.901
LogisticRegression,456,H3K9me3-H3K27ac-H3K27me3,,73.1,0.7918,71.4,0.7514,0.7055,0.7283,0.6564,0.6905,0.759
RandomForest,456,H3K9me3-H3K27ac-H3K27me3,,76.1,0.8365,74.6,0.8173,0.7997,0.7673,0.6852,0.7239,0.823
SVM_Linear,456,H3K9me3-H3K27ac-H3K27me3,,73.0,0.7916,70.9,0.749,0.7096,0.7252,0.6461,0.6834,0.76
DirectRanker,789,H3K9me3-H3K27ac-H3K27me3,100,70.3,0.79,73.3,0.8215,0.8028,0.7161,0.7773,0.7455,0.896
LogisticRegression,789,H3K9me3-H3K27ac-H3K27me3,,69.7,0.7466,70.6,0.7711,0.7471,0.7482,0.6262,0.6818,0.769
RandomForest,789,H3K9me3-H3K27ac-H3K27me3,,72.4,0.8015,74.7,0.8344,0.8249,0.7894,0.6779,0.7294,0.798
SVM_Linear,789,H3K9me3-H3K27ac-H3K27me3,,69.5,0.7448,70.4,0.7694,0.7485,0.7494,0.6183,0.6776,0.758
DirectRanker,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,31,71.5,0.79,72.9,0.8257,0.8083,0.7217,0.749,0.7351,0.927
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,69.0,0.75,72.8,0.7943,0.771,0.7457,0.6952,0.7196,0.739
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,71.7,0.8019,75.5,0.8376,0.8156,0.7862,0.7032,0.7424,0.824
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,68.9,0.7444,71.8,0.7886,0.7701,0.7466,0.6633,0.7025,0.733
DirectRanker,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,43,75.6,0.84,73.7,0.8333,0.826,0.7116,0.7825,0.7454,0.924
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.5,0.791,71.4,0.7789,0.7742,0.7362,0.6524,0.6918,0.74
RandomForest,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,77.0,0.8555,76.7,0.8411,0.8419,0.7859,0.7236,0.7534,0.852
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,72.3,0.7884,70.3,0.7744,0.7582,0.7316,0.626,0.6747,0.704
DirectRanker,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,36,75.4,0.84,74.6,0.8407,0.8338,0.7121,0.7921,0.75,0.93
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.7,0.7859,74.9,0.8121,0.786,0.7436,0.7297,0.7366,0.75
RandomForest,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,75.8,0.8455,77.9,0.857,0.8429,0.7863,0.7422,0.7636,0.835
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,72.5,0.7743,74.8,0.8017,0.7677,0.7495,0.7152,0.7319,0.739
DirectRanker,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,48,75.1,0.85,73.1,0.8191,0.8134,0.7075,0.7613,0.7334,0.919
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.9,0.8102,71.6,0.7658,0.7301,0.7254,0.6687,0.6959,0.763
RandomForest,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,77.5,0.8591,76.0,0.8341,0.8051,0.7733,0.716,0.7436,0.836
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.9,0.8024,72.3,0.7633,0.7248,0.7348,0.6728,0.7025,0.754
DirectRanker,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,82,72.7,0.81,75.2,0.8355,0.8186,0.7383,0.7853,0.7611,0.916
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,70.1,0.7507,71.4,0.7788,0.7587,0.7472,0.6521,0.6964,0.748
RandomForest,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.5,0.8097,76.0,0.8463,0.8355,0.8009,0.6958,0.7447,0.828
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,69.9,0.75,71.1,0.7756,0.7525,0.7512,0.6362,0.6889,0.734
DirectRanker,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,100,71.9,0.79,73.3,0.8222,0.8076,0.7188,0.7689,0.743,0.915
LogisticRegression,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.8,0.7386,71.9,0.7845,0.7549,0.7472,0.6653,0.7039,0.736
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.2,0.799,74.0,0.8246,0.7907,0.7713,0.6853,0.7257,0.799
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.2,0.7424,71.6,0.7895,0.7674,0.7583,0.6375,0.6926,0.736
DirectRanker,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,35,75.0,0.84,72.8,0.8163,0.8025,0.7052,0.7683,0.7354,0.917
LogisticRegression,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,73.4,0.7894,70.9,0.7727,0.7614,0.731,0.6463,0.6861,0.759
RandomForest,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,75.7,0.8442,74.6,0.831,0.8298,0.7755,0.6809,0.7251,0.811
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,73.1,0.7923,70.5,0.7688,0.7463,0.7275,0.6402,0.6811,0.75
DirectRanker,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,70,73.8,0.83,73.2,0.828,0.8223,0.6983,0.7796,0.7367,0.923
LogisticRegression,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.6,0.7771,72.8,0.7868,0.7588,0.7267,0.6965,0.7113,0.75
RandomForest,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.8,0.8252,75.7,0.837,0.8164,0.7621,0.7193,0.7401,0.809
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,71.8,0.7731,72.1,0.7871,0.75,0.7186,0.6902,0.7041,0.753
DirectRanker,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,100,75.4,0.85,71.6,0.8128,0.8043,0.6863,0.7654,0.7237,0.908
LogisticRegression,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.4,0.8067,70.3,0.7467,0.7089,0.7193,0.6379,0.6761,0.749
RandomForest,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,77.1,0.8505,75.1,0.817,0.7918,0.7627,0.7078,0.7343,0.833
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.2,0.8067,69.6,0.7516,0.7161,0.7136,0.6255,0.6667,0.754
DirectRanker,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,48,71.3,0.8,73.6,0.8239,0.8073,0.7185,0.7813,0.7486,0.906
LogisticRegression,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.7,0.7367,70.2,0.7616,0.7351,0.7423,0.6243,0.6782,0.745
RandomForest,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.4,0.7976,74.9,0.8345,0.8239,0.7944,0.6759,0.7304,0.819
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,68.2,0.7332,70.0,0.7586,0.7312,0.7458,0.6123,0.6725,0.73
DirectRanker,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,96,70.6,0.79,74.2,0.8292,0.8066,0.7293,0.7729,0.7505,0.922
LogisticRegression,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,69.2,0.7494,72.1,0.7858,0.7463,0.7451,0.6753,0.7085,0.749
RandomForest,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,71.4,0.8046,74.7,0.835,0.812,0.7724,0.7032,0.7362,0.816
SVM_Linear,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,69.5,0.7573,71.9,0.7926,0.766,0.7461,0.6673,0.7045,0.747
DirectRanker,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,16,75.3,0.84,74.4,0.8328,0.8203,0.7201,0.7846,0.751,0.923
LogisticRegression,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.1,0.7898,72.6,0.7928,0.788,0.7444,0.6748,0.7079,0.75
RandomForest,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,77.1,0.8538,76.7,0.8423,0.8457,0.791,0.7154,0.7513,0.858
SVM_Linear,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.3,0.7947,72.6,0.7942,0.7885,0.7477,0.6687,0.706,0.742
DirectRanker,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,60,76.0,0.84,75.0,0.8416,0.8332,0.7151,0.7983,0.7544,0.926
LogisticRegression,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.0,0.8,76.2,0.8183,0.7897,0.7659,0.7277,0.7463,0.762
RandomForest,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,76.6,0.8434,77.9,0.859,0.8499,0.7851,0.7443,0.7641,0.845
SVM_Linear,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.2,0.8023,76.1,0.8211,0.7937,0.7689,0.7193,0.7433,0.769
DirectRanker,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,76,75.1,0.85,73.2,0.8225,0.8126,0.7041,0.7737,0.7373,0.905
LogisticRegression,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.1,0.8132,72.7,0.7716,0.7602,0.7506,0.6564,0.7003,0.76
RandomForest,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,77.0,0.8569,76.1,0.8337,0.8086,0.7751,0.716,0.7444,0.84
SVM_Linear,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,74.7,0.818,72.3,0.7711,0.7589,0.7447,0.6543,0.6966,0.745
DirectRanker,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,49,72.3,0.81,74.7,0.8367,0.8203,0.7367,0.7734,0.7546,0.915
LogisticRegression,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,71.4,0.7537,71.6,0.7787,0.7575,0.7552,0.6441,0.6953,0.74
RandomForest,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.9,0.8124,75.8,0.8426,0.8322,0.8014,0.6899,0.7415,0.827
SVM_Linear,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,70.6,0.7535,71.9,0.7847,0.7639,0.7643,0.6382,0.6956,0.736
DirectRanker,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,14,70.4,0.78,73.2,0.8152,0.7967,0.7241,0.753,0.7383,0.934
LogisticRegression,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.2,0.7413,73.0,0.7904,0.7576,0.7437,0.7052,0.7239,0.744
RandomForest,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,71.7,0.8018,74.0,0.8339,0.8202,0.7665,0.6932,0.728,0.827
SVM_Linear,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.0,0.7457,72.3,0.7933,0.7696,0.7409,0.6892,0.7141,0.743
DirectRanker,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,52,74.3,0.84,74.1,0.8309,0.8204,0.7169,0.7825,0.7483,0.931
LogisticRegression,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,72.7,0.7821,72.2,0.781,0.78,0.7454,0.6606,0.7004,0.766
RandomForest,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,76.7,0.8523,76.4,0.8349,0.8324,0.7909,0.7073,0.7468,0.85
SVM_Linear,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,72.1,0.783,70.4,0.7763,0.7642,0.7269,0.6382,0.6797,0.744
DirectRanker,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,98,75.6,0.84,74.4,0.8431,0.8351,0.7135,0.7817,0.746,0.94
LogisticRegression,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,74.3,0.7924,74.6,0.8024,0.7815,0.74,0.7277,0.7338,0.763
RandomForest,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.9,0.843,77.2,0.8531,0.8382,0.7744,0.7422,0.758,0.837
SVM_Linear,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,74.1,0.7888,73.9,0.8014,0.766,0.7381,0.7089,0.7232,0.742
DirectRanker,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,82,74.6,0.85,73.5,0.8211,0.8137,0.7097,0.7695,0.7384,0.923
LogisticRegression,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.1,0.8071,71.2,0.7565,0.7212,0.7181,0.6708,0.6936,0.766
RandomForest,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,76.6,0.8522,75.2,0.8314,0.8022,0.7621,0.7119,0.7362,0.835
SVM_Linear,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,74.5,0.806,71.5,0.7584,0.7237,0.7248,0.6667,0.6945,0.763
DirectRanker,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,57,72.3,0.81,74.3,0.8313,0.8155,0.7295,0.7773,0.7526,0.925
LogisticRegression,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.7,0.748,71.6,0.7823,0.7607,0.7483,0.6561,0.6992,0.744
RandomForest,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,73.9,0.8079,75.4,0.8396,0.8313,0.7888,0.6978,0.7405,0.824
SVM_Linear,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,69.6,0.7465,70.5,0.7779,0.7617,0.7374,0.6421,0.6865,0.737
DirectRanker,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,100,71.7,0.8,74.3,0.8339,0.8107,0.7223,0.7928,0.7559,0.903
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.7,0.7464,71.1,0.7864,0.7457,0.733,0.6673,0.6986,0.734
RandomForest,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,71.5,0.8074,74.5,0.8354,0.8211,0.78,0.6853,0.7296,0.809
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.5,0.7469,71.9,0.7884,0.7585,0.7517,0.6574,0.7014,0.732
DirectRanker,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,45,74.1,0.83,73.7,0.8261,0.8103,0.7124,0.7805,0.7449,0.897
LogisticRegression,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.1,0.7749,70.8,0.7686,0.7594,0.7392,0.628,0.6791,0.726
RandomForest,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.2,0.8515,75.9,0.8396,0.84,0.7953,0.687,0.7372,0.814
SVM_Linear,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.2,0.7737,70.6,0.7657,0.746,0.7426,0.6159,0.6733,0.706
DirectRanker,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,35,73.9,0.83,75.5,0.8381,0.8266,0.721,0.8004,0.7586,0.915
LogisticRegression,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.0,0.7833,74.5,0.7975,0.763,0.7457,0.7131,0.729,0.746
RandomForest,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.0,0.8462,77.6,0.8544,0.8445,0.7837,0.738,0.7602,0.817
SVM_Linear,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.7,0.776,74.0,0.7939,0.7472,0.7439,0.7006,0.7216,0.732
DirectRanker,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,100,75.2,0.85,72.7,0.8221,0.8137,0.6961,0.7778,0.7347,0.908
LogisticRegression,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,74.8,0.7944,70.6,0.7502,0.7088,0.7143,0.6584,0.6852,0.748
RandomForest,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,76.9,0.8519,76.0,0.8323,0.8123,0.7808,0.7037,0.7403,0.836
SVM_Linear,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.9,0.7946,70.6,0.7473,0.7093,0.7152,0.6564,0.6845,0.748
DirectRanker,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,100,72.0,0.81,75.9,0.8398,0.8198,0.7426,0.7972,0.7689,0.907
LogisticRegression,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.7,0.7519,70.0,0.7709,0.7403,0.7544,0.5984,0.6674,0.754
RandomForest,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.4,0.8154,75.0,0.8426,0.8284,0.7963,0.6759,0.7312,0.816
SVM_Linear,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,69.1,0.7513,70.1,0.7668,0.7354,0.7589,0.5944,0.6667,0.731
