,y,scores
11453,1,-3.1120243
11454,1,-4.805942
11455,0,-6.970554
11456,0,-6.970554
11457,1,-4.5280023
11458,0,-6.970554
11459,1,-6.970554
11460,0,-4.5620494
11461,0,-4.752126
11462,1,-5.757678
11463,1,-3.9787872
11464,0,-5.7241673
11465,1,-2.8863356
11466,0,-6.682909
11467,1,-4.9995203
11468,1,-4.404279
11469,0,-6.970554
11470,0,-6.970554
11471,0,-6.970554
11472,1,-2.3699076
11473,1,-1.9024112
11474,0,-6.970554
11475,0,-6.970554
11476,1,-4.3228827
11477,1,-6.970554
11478,1,-5.551191
11479,1,-4.575532
11480,0,-5.849718
11481,0,-6.970554
11482,1,-5.2997003
11483,0,-6.970554
11484,0,-6.482466
11485,1,-6.482466
11486,0,-6.970554
11487,1,-1.3478779
11488,1,-5.3526206
11489,1,-6.254166
11490,1,-6.970554
11491,1,-0.1523273
11492,1,-0.1523273
11493,1,-3.1542811
11494,1,-3.1542811
11495,0,-3.1542811
11496,1,-3.8672786
11497,0,-6.970554
11498,1,-3.1062617
11499,0,-6.970554
11500,1,-2.9467075
11501,0,-2.9467075
11502,0,-2.9467075
11503,0,-6.970554
11504,0,-6.970554
11505,1,-4.738084
11506,0,-6.970554
11507,1,-5.116832
11508,0,-6.970554
11509,1,-2.77643
11510,1,-2.324966
11511,1,-2.7654905
11512,1,-4.6233435
11513,0,-4.6233435
11514,1,-5.2053227
11515,0,-6.5587173
11516,0,-6.970554
11517,1,-5.4594154
11518,0,-6.970554
11519,1,-5.954934
11520,1,-3.8211203
11521,1,-3.6585376
11522,0,-6.925484
11523,1,-6.470202
11524,1,-4.1324806
11525,1,-4.909616
11526,1,-6.220732
11527,0,-6.220732
11528,1,-3.629087
11529,0,-6.0217366
11530,1,-0.18506467
11531,1,-4.499483
11532,1,-2.6082597
11533,0,-5.903463
11534,0,-5.891454
11535,1,-5.2835727
11536,1,2.2913797
11537,1,-6.3090987
11538,0,-6.970554
11539,1,-6.970554
11540,0,-6.970554
11541,1,-3.006927
11542,1,-6.970554
11543,0,-6.970554
11544,1,-4.5445824
11545,1,-3.4255261
11546,1,-2.6696377
11547,0,-6.970554
11548,0,-6.970554
11549,1,-4.364893
11550,0,-6.970554
11551,1,-4.698404
11552,0,-4.698404
11553,1,-3.8937998
11554,1,-6.970554
11555,1,-1.6303183
11556,1,-5.294476
11557,1,-6.970554
11558,1,-6.970554
11559,0,-6.970554
11560,1,-4.3517756
11561,1,-4.153014
11562,1,-4.153014
11563,0,-5.59519
11564,1,-1.4744582
11565,0,-1.4744582
11566,1,-2.4734988
11567,1,0.42708948
11568,1,-3.4845102
11569,0,-6.970554
11570,1,-6.970554
11571,1,-3.0622566
11572,1,-1.2945913
11573,1,-1.2945913
11574,1,-5.3385835
11575,1,-5.3385835
11576,1,-0.632905
11577,1,-5.5035715
11578,1,-1.9495811
11579,1,-6.970554
11580,1,-3.0084898
11581,1,-6.970554
11582,1,-3.7491066
11583,1,-2.7082083
11584,1,0.343704
11585,1,-5.0743804
11586,1,0.058658898
11587,1,-3.174943
11588,1,-2.5677164
11589,1,-4.549484
11590,1,-6.970554
11591,0,-6.970554
11592,1,-5.157634
11593,0,-6.8476286
11594,0,-6.970554
11595,0,-6.970554
11596,1,-4.7983866
11597,0,-4.7983866
11598,0,-6.970554
11599,1,-3.6628044
11600,1,-1.9056945
11601,1,-4.7644916
11602,1,-6.970554
11603,1,-6.970554
11604,1,-3.7528212
11605,1,-4.6294284
11606,0,-6.970554
11607,0,-6.1551104
11608,1,-6.970554
11609,1,-0.2700865
11610,1,-6.970554
11611,0,-6.970554
11612,1,-5.207649
11613,0,-3.5763488
11614,0,-6.970554
11615,1,-4.1086335
11616,1,-4.337119
11617,1,-4.5494704
11618,0,-6.9138274
11619,1,-5.1769958
11620,0,-6.970554
11621,1,-4.8423862
11622,1,-6.970554
11623,1,-5.7371397
11624,0,-5.7371397
11625,1,-6.7054825
11626,1,-6.970554
11627,1,-5.332484
11628,1,-5.332484
11629,1,-5.751309
11630,1,-6.5333347
11631,1,-2.5890055
11632,0,-2.5890055
11633,1,-6.442665
11634,1,-2.9335976
11635,1,-5.4347258
11636,1,-3.1024144
11637,0,-6.970554
11638,0,-6.970554
11639,0,-6.970554
11640,0,-6.970554
11641,1,-5.587333
11642,1,-2.797534
11643,0,-6.7054825
11644,1,-2.0954738
11645,0,-2.5020797
11646,1,-4.5737557
11647,1,-4.2256937
11648,1,-5.802783
11649,1,-5.072326
11650,1,-6.396042
11651,1,-4.7732806
11652,0,-6.970554
11653,0,-6.970554
11654,1,-2.8549652
11655,0,-2.8549652
11656,1,-5.8166485
11657,1,-6.9367414
11658,1,-4.9888415
11659,0,-6.970554
11660,0,-6.970554
11661,0,-6.970554
11662,0,-6.970554
11663,0,-6.970554
11664,0,-2.9970248
11665,1,-2.2443233
11666,0,-6.970554
11667,0,-6.970554
11668,1,-6.970554
11669,0,-6.970554
11670,0,-6.970554
11671,1,-5.387196
11672,0,-6.970554
11673,0,-6.970554
11674,1,-5.1541
11675,1,-5.0832334
11676,1,-3.7278159
11677,1,-3.4730062
11678,1,-6.531788
11679,0,-6.531788
11680,1,-0.68479633
11681,1,-3.1809125
11682,1,-4.092923
11683,0,-6.6743116
11684,0,-6.970554
11685,0,-6.970554
11686,1,-2.8884306
11687,1,-0.33168596
11688,1,-4.8282776
11689,1,-5.5018787
11690,1,-6.970554
11691,0,-6.970554
11692,1,-5.280277
11693,1,-1.9889411
11694,1,-4.1731486
11695,1,-4.1731486
11696,1,-4.070822
11697,1,-5.043409
11698,1,-6.970554
11699,1,-5.2267056
11700,0,-6.970554
11701,0,-6.970554
11702,0,-6.970554
11703,0,-6.970554
11704,0,-6.970554
11705,0,-6.970554
11706,1,-5.334191
11707,0,-6.970554
11708,1,-4.4148507
11709,0,-6.970554
11710,1,-3.436246
11711,1,-3.360858
11712,0,-6.970554
11713,0,-6.970554
11714,0,-6.970554
11715,0,-6.970554
11716,1,-6.970554
11717,0,-6.3342404
11718,1,-4.521381
11719,1,-3.3901567
11720,1,-4.9186
11721,1,-3.7942111
11722,0,-6.970554
11723,1,-2.193104
11724,0,-6.970554
11725,0,-6.970554
11726,0,-6.970554
11727,1,-5.84164
11728,0,-5.3670754
11729,1,-5.4638114
11730,1,-3.1444101
11731,0,-5.844541
11732,0,-3.8159
11733,1,-4.429831
11734,1,-4.429831
11735,1,-4.740244
11736,1,-6.970554
11737,0,-6.970554
11738,0,-6.970554
11739,0,-6.970554
11740,0,-6.970554
11741,0,-6.970554
11742,0,-6.970554
11743,1,-6.970554
11744,1,-5.3956146
11745,0,-5.3956146
11746,0,-5.3956146
11747,1,-5.3956146
11748,0,-6.970554
11749,0,-3.7515469
11750,1,-4.0727243
11751,0,-6.970554
11752,1,-5.3967204
11753,1,-1.4633273
11754,0,-6.970554
11755,1,-3.564674
11756,1,-3.2383919
11757,1,-6.970554
11758,0,-6.970554
11759,0,-7.093296
11760,1,-3.3259964
11761,1,-5.048198
11762,1,-4.2040796
11763,1,-6.7054825
11764,0,-6.35668
11765,0,-6.76225
11766,0,-1.4781799
11767,1,-1.4781799
11768,0,-5.4004674
11769,1,-4.5528693
11770,0,-6.970554
11771,0,-6.970554
11772,1,-6.6998806
11773,1,-4.635787
11774,0,-6.970554
11775,0,-6.970554
11776,1,-5.6073656
11777,1,-4.4046216
11778,0,-6.970554
11779,0,-6.4267516
11780,1,-3.8637319
11781,1,-3.3957973
11782,1,-4.4405336
11783,0,-6.970554
11784,0,-6.970554
11785,0,-6.970554
11786,0,-6.970554
11787,0,-6.970554
11788,1,-4.4308395
11789,0,-4.4308395
11790,0,-4.4308395
11791,0,-4.4308395
11792,0,-1.9424676
11793,1,-1.9424676
11794,0,-6.5836315
11795,1,-6.970554
11796,0,-6.894289
11797,1,-4.4721828
11798,0,-4.4721828
11799,0,-6.970554
11800,1,-6.970554
11801,1,-3.776413
11802,1,-1.8085814
11803,0,-1.8085814
11804,1,-4.5268707
11805,0,-6.970554
11806,0,-6.970554
11807,1,-0.7822901
11808,1,-0.91033053
11809,1,-4.042982
11810,0,-6.970554
11811,1,-0.29837108
11812,1,-0.29837108
11813,1,-6.258036
11814,0,-6.970554
11815,0,-6.232488
11816,0,-5.8738275
11817,0,-6.970554
11818,0,-6.970554
11819,1,-4.358602
11820,1,-5.290846
11821,1,-5.290846
11822,1,-6.1219177
11823,0,-6.970554
11824,0,-6.970554
11825,0,-6.970554
11826,0,-5.1428056
11827,1,-5.324096
11828,0,-6.970554
11829,1,-3.3817286
11830,1,-6.6998806
11831,1,-1.3699257
11832,1,-6.970554
11833,1,-0.6324899
11834,0,-6.970554
11835,0,-6.970554
11836,1,-3.4960737
11837,1,-6.970554
11838,1,-6.970554
11839,0,-6.970554
11840,0,-6.970554
11841,0,-6.970554
11842,0,-6.970554
11843,0,-6.970554
11844,1,-3.307432
11845,0,-6.970554
11846,0,-6.970554
11847,0,-6.970554
11848,1,-5.558575
11849,0,-5.558575
11850,1,-4.178077
11851,1,-4.6475425
11852,1,-6.970554
11853,1,-3.9391174
11854,0,-6.970554
11855,0,-3.7977412
11856,1,-3.7977412
11857,1,-6.970554
11858,0,-6.970554
11859,1,-4.93155
11860,1,-5.777932
11861,0,-4.9289885
11862,1,-4.594681
11863,1,-5.3116403
11864,1,-5.3116403
11865,0,-5.578413
11866,1,-4.9820085
11867,1,-4.67567
11868,0,-6.467713
11869,1,-5.9138584
11870,1,-2.4276476
11871,0,-6.970554
11872,1,-3.6534238
11873,0,-6.970554
11874,0,-6.970554
11875,0,-6.970554
11876,0,-6.970554
11877,0,-7.024411
11878,1,-7.024411
11879,1,-3.8334916
11880,1,-3.0294917
11881,1,-3.9766846
11882,1,-4.9278007
11883,0,-6.7054825
11884,1,-6.7054825
11885,1,-6.7054825
11886,0,-6.7054825
11887,1,-6.7054825
11888,1,-6.7054825
11889,1,-6.7054825
11890,0,-6.970554
11891,1,-6.970554
11892,0,-6.970554
11893,1,-4.8131013
11894,0,-6.970554
11895,1,-4.6368527
11896,1,-6.2411537
11897,1,-6.970554
11898,0,-6.614024
11899,0,-6.9450703
11900,1,0.2623997
11901,1,1.002969
11902,0,-7.172637
11903,0,-6.970554
11904,0,-7.093296
11905,0,-7.093296
11906,0,-6.970554
11907,0,-6.970554
11908,1,-3.8973527
11909,1,-5.508092
11910,1,-5.950238
11911,1,-2.450512
11912,1,-6.970554
11913,1,-4.046699
11914,1,-5.70901
11915,1,-6.970554
11916,1,-2.3110611
11917,1,-5.7191105
11918,1,-4.4790087
11919,0,-6.970554
11920,1,-6.970554
11921,1,-5.0396233
11922,1,-4.9632807
11923,1,-4.291376
11924,1,-4.291376
11925,1,-6.970554
11926,0,-6.970554
11927,0,-6.822328
11928,0,-6.970554
11929,1,-1.7938224
11930,1,-1.7938224
11931,1,-2.944182
11932,1,-6.970554
11933,1,-6.604027
11934,1,-6.517773
11935,1,-2.5274262
11936,1,-3.5013003
11937,1,-4.136277
11938,1,-5.829953
11939,1,-4.640777
11940,1,-6.970554
11941,0,-6.970554
11942,0,-6.176693
11943,0,-6.970554
11944,0,-6.970554
11945,1,-2.505171
11946,0,-2.505171
11947,0,-2.505171
11948,0,-2.505171
11949,1,-6.226454
11950,1,-3.0550058
11951,1,-3.6544743
11952,1,-3.6544743
11953,1,-0.95472234
11954,1,-0.47356355
11955,0,-6.970554
11956,0,-6.970554
11957,0,-6.970554
11958,0,-6.0030203
11959,0,-5.9914923
11960,1,-1.1837041
11961,0,-1.1837041
11962,0,-1.1837041
11963,0,-4.0051723
11964,0,-6.686031
11965,1,-2.9384356
11966,0,-6.970554
11967,1,-2.1529682
11968,1,-3.5867884
11969,1,-4.9712944
11970,1,-4.9712944
11971,0,-6.970554
11972,0,-6.7054825
11973,0,-6.970554
11974,1,-4.9721203
11975,0,-4.9721203
11976,1,-5.9130225
11977,0,-5.9130225
11978,1,-3.750684
11979,0,-6.970554
11980,0,-6.970554
11981,1,-4.805744
11982,0,-3.8906627
11983,1,-6.970554
11984,1,-5.9468246
11985,1,-5.1080155
11986,1,-4.9387145
11987,1,-6.970554
11988,0,-6.970554
11989,0,-6.970554
11990,0,-6.970554
11991,1,0.87338394
11992,0,-6.970554
11993,1,-3.5014172
11994,0,-6.2351537
11995,1,-6.970554
11996,0,-6.970554
11997,1,-2.9606001
11998,1,-2.9606001
11999,0,-6.970554
12000,1,-6.970554
12001,1,-6.1468587
12002,1,-4.020874
12003,1,-3.1886587
12004,0,-6.970554
12005,0,-6.970554
12006,0,-6.970554
12007,1,-5.0251884
12008,1,-6.970554
12009,1,-6.970554
12010,1,-5.381068
12011,1,-5.381068
12012,1,-6.4630175
12013,0,-6.970554
12014,0,-6.970554
12015,1,-6.970554
12016,0,-6.970554
12017,1,-5.339483
12018,1,-6.970554
12019,1,-1.8992114
12020,0,-6.3289614
12021,0,-6.970554
12022,0,-6.970554
12023,1,-4.691948
12024,1,-5.518476
12025,0,-6.970554
12026,1,-5.504438
12027,0,-6.970554
12028,0,-5.097915
12029,1,-5.5885825
12030,0,-6.970554
12031,1,-3.0246205
12032,1,-6.5951014
12033,1,-1.808236
12034,0,-6.970554
12035,1,-4.291376
12036,0,-6.970554
12037,1,-6.970554
12038,1,-4.058339
12039,1,-4.5246854
12040,1,-5.0843086
12041,0,-6.970554
12042,1,-4.493791
12043,1,-4.1702557
12044,1,-6.2861204
12045,0,-6.970554
12046,0,-6.970554
12047,1,-4.9229417
12048,1,-4.9880276
12049,1,-3.4168892
12050,0,-6.970554
12051,0,-6.970554
12052,0,-6.970554
12053,0,-6.970554
12054,0,-6.970554
12055,0,-6.970554
12056,1,-5.2132664
12057,0,-6.049467
12058,1,-4.219796
12059,0,-6.970554
12060,1,-5.7657743
12061,1,-6.970554
12062,0,-6.970554
12063,0,-6.970554
12064,0,-6.970554
12065,1,-1.6253265
12066,1,-6.970554
12067,0,-6.970554
12068,0,-6.970554
12069,0,-6.970554
12070,1,-4.3517413
12071,1,-2.1497214
12072,0,-6.970554
12073,1,-4.7937183
12074,0,-6.970554
12075,0,-6.970554
12076,0,-5.3951364
12077,1,-5.2227073
12078,0,-5.2227073
12079,0,-6.970554
12080,1,-4.739264
12081,1,2.0615678
12082,0,-6.970554
12083,0,-6.2890534
12084,0,-6.7772584
12085,1,-5.426878
12086,1,-4.8065915
12087,0,-6.8476286
12088,0,-6.707737
12089,1,-5.8663883
12090,0,-5.8663883
12091,1,-6.779955
12092,1,-6.779955
12093,1,-5.9696555
12094,1,-5.9696555
12095,0,-6.970554
12096,1,-5.9737654
12097,0,-5.0462575
12098,1,-5.9766927
12099,1,-6.970554
12100,1,-5.6898255
12101,1,-4.279857
12102,1,-4.2782545
12103,1,-1.8730776
12104,1,-3.945589
12105,1,-0.07302759
12106,1,-3.675364
12107,1,-6.970554
12108,0,-6.970554
12109,1,-6.970554
12110,0,-6.286315
12111,1,-6.779955
12112,0,-6.779955
12113,1,-6.255871
12114,0,-6.970554
12115,0,-6.970554
12116,0,-6.970554
12117,1,-4.715332
12118,1,-5.7307477
12119,1,-6.970554
12120,0,-6.7599745
12121,0,-5.500509
12122,0,-5.9073253
12123,1,-4.8088527
12124,0,-6.970554
12125,1,-5.699161
12126,1,-5.699161
12127,1,-4.980444
12128,0,-4.8533483
12129,0,-6.970554
12130,0,-6.970554
12131,0,-1.4976562
12132,1,-1.4381129
12133,0,-1.4381129
12134,1,-3.0715566
12135,0,-7.024411
12136,1,-7.024411
12137,1,-6.970554
12138,1,-5.399973
12139,0,-6.970554
12140,1,-4.492812
12141,0,-6.970554
12142,0,-6.970554
12143,0,-6.6393247
12144,1,-6.970554
12145,1,-5.7317343
12146,0,-5.3297234
12147,1,-4.578963
12148,1,-6.391501
12149,1,-4.1779532
12150,1,-5.093158
12151,1,-3.2091436
12152,1,-6.6998806
12153,1,-5.6053147
12154,1,-5.6053147
12155,1,-4.805942
12156,1,-4.683146
12157,1,-4.6966505
12158,1,-6.970554
12159,1,-6.970554
12160,0,-4.5620494
12161,1,-6.01638
12162,1,-3.9787872
12163,1,-3.9787872
12164,1,-3.2971969
12165,0,-6.970554
12166,1,-6.579995
12167,0,-6.579995
12168,1,-6.970554
12169,1,-4.06124
12170,1,-5.195683
12171,1,-0.9240416
12172,0,-4.404279
12173,0,-6.970554
12174,0,-6.970554
12175,1,-6.970554
12176,1,-4.575532
12177,1,-5.849718
12178,0,-6.970554
12179,1,-5.2997003
12180,0,-6.970554
12181,1,-6.482466
12182,1,-6.970554
12183,1,-1.8667253
12184,1,-5.4661837
12185,0,-5.4661837
12186,1,-5.3526206
12187,1,-6.254166
12188,1,-0.1523273
12189,1,-0.1523273
12190,1,-3.1542811
12191,0,-3.8672786
12192,1,-6.970554
12193,0,-6.970554
12194,0,-6.970554
12195,0,-6.970554
12196,0,-6.970554
12197,0,-7.192238
12198,0,-6.970554
12199,1,-6.0642967
12200,1,-3.976624
12201,0,-2.324966
12202,0,-4.6233435
12203,1,-5.0743575
12204,1,-6.970554
12205,1,-6.970554
12206,1,-4.8373327
12207,1,-5.954934
12208,0,-3.8211203
12209,1,-3.8211203
12210,1,-3.6585376
12211,0,-6.970554
12212,0,-6.470202
12213,1,-5.809654
12214,1,-6.342736
12215,1,-5.299836
12216,1,-6.1548963
12217,0,-6.220732
12218,1,-4.6824384
12219,0,-6.779955
12220,1,-3.629087
12221,1,-5.9616246
12222,0,-6.970554
12223,0,-4.499483
12224,0,-4.499483
12225,1,-6.970554
12226,1,-2.6082597
12227,1,-6.970554
12228,1,-4.263446
12229,0,-5.903463
12230,1,-5.903463
12231,1,-5.903463
12232,0,-5.891454
12233,1,2.2913797
12234,1,-1.8172194
12235,1,-6.970554
12236,0,-6.970554
12237,1,-5.1361003
12238,1,-6.970554
12239,0,-4.5445824
12240,1,-4.5445824
12241,1,-4.364893
12242,0,-6.970554
12243,1,-2.745821
12244,0,-3.8937998
12245,1,-6.970554
12246,0,-5.294476
12247,0,-6.970554
12248,0,-6.970554
12249,1,-6.970554
12250,1,-4.3517756
12251,0,-4.153014
12252,1,-6.324584
12253,1,0.42708948
12254,1,0.42708948
12255,1,-6.1127024
12256,1,-5.1557693
12257,1,-5.202413
12258,0,-6.970554
12259,1,-6.970554
12260,0,-5.392335
12261,1,-1.2945913
12262,1,-5.3385835
12263,1,-0.632905
12264,0,-0.632905
12265,1,-3.9135342
12266,1,-4.4658175
12267,1,-3.9933202
12268,0,-6.970554
12269,1,-6.970554
12270,1,-6.970554
12271,1,-3.2440362
12272,1,-5.4390473
12273,1,-2.2425425
12274,1,0.058658898
12275,1,-5.7804356
12276,1,-6.970554
12277,1,0.12104159
12278,1,-6.970554
12279,0,-6.970554
12280,0,-5.3780055
12281,0,-6.970554
12282,0,-6.970554
12283,1,-2.4156532
12284,1,-2.4260626
12285,1,-6.970554
12286,0,-6.970554
12287,1,-6.970554
12288,1,-0.9280489
12289,1,-0.9280489
12290,1,-5.310944
12291,1,-5.589176
12292,1,-4.101746
12293,0,-6.970554
12294,0,-6.970554
12295,0,-6.970554
12296,0,-6.970554
12297,0,-6.970554
12298,1,-6.1551104
12299,1,-0.4564164
12300,0,-6.970554
12301,0,-5.3041396
12302,1,-5.7936234
12303,1,-6.970554
12304,1,-6.970554
12305,1,-5.2905116
12306,1,-5.1439095
12307,0,-6.7054825
12308,1,-6.0063987
12309,1,-6.096336
12310,1,-4.4205065
12311,0,-4.8423862
12312,1,-3.1413674
12313,1,-4.925112
12314,1,-5.7371397
12315,0,-6.7054825
12316,1,-6.7054825
12317,1,-4.602315
12318,1,-5.332484
12319,1,-5.332484
12320,1,-5.332484
12321,1,-5.203859
12322,1,-2.5890055
12323,1,-2.5890055
12324,0,-6.970554
12325,1,-5.4347258
12326,0,-6.970554
12327,0,-6.429258
12328,1,-6.429258
12329,1,-3.1024144
12330,0,-6.970554
12331,0,-6.970554
12332,0,-6.970554
12333,0,-6.970554
12334,0,-6.970554
12335,1,-5.3304076
12336,0,-5.587333
12337,1,-6.1137934
12338,1,-3.2353122
12339,1,-2.0954738
12340,1,-4.5737557
12341,1,-6.396042
12342,1,-4.7732806
12343,0,-6.970554
12344,1,-6.328202
12345,1,-2.8549652
12346,1,-4.8822246
12347,0,-5.8166485
12348,1,-4.9888415
12349,0,-6.3691497
12350,0,-6.970554
12351,0,-6.970554
12352,0,-6.970554
12353,1,-4.970363
12354,1,-5.177703
12355,1,-2.9970248
12356,0,-6.970554
12357,1,-6.970554
12358,1,-6.970554
12359,0,-5.0847125
12360,1,-5.0847125
12361,1,-5.0847125
12362,0,-6.970554
12363,0,-6.320147
12364,0,-6.970554
12365,0,-6.970554
12366,1,-4.9222274
12367,1,-5.1541
12368,1,-5.1541
12369,1,-6.970554
12370,1,-6.01029
12371,1,-0.68479633
12372,1,-6.4417644
12373,0,-6.970554
12374,1,-6.806679
12375,1,-5.8497205
12376,1,-4.6137342
12377,0,-6.970554
12378,1,-0.33168596
12379,1,-5.812084
12380,0,-6.822328
12381,1,-4.8282776
12382,1,-5.5018787
12383,0,-5.5018787
12384,0,-5.5018787
12385,1,-5.5018787
12386,1,-6.970554
12387,0,-6.970554
12388,0,-6.970554
12389,1,-2.71601
12390,0,-1.9889411
12391,1,-4.1731486
12392,1,-5.1692796
12393,1,-5.1692796
12394,0,-6.7054825
12395,0,-6.970554
12396,1,-5.334191
12397,1,-4.4148507
12398,1,-5.694542
12399,1,-3.436246
12400,1,-6.970554
12401,1,-6.0463576
12402,0,-6.970554
12403,0,-6.970554
12404,1,-4.521381
12405,0,-6.970554
12406,0,-6.970554
12407,0,-6.970554
12408,0,-6.970554
12409,1,-2.193104
12410,0,-6.970554
12411,1,-6.6743116
12412,0,-6.970554
12413,0,-6.970554
12414,1,-4.805443
12415,1,-5.3670754
12416,1,-5.882199
12417,0,-6.970554
12418,0,-4.740244
12419,1,-6.970554
12420,0,-6.970554
12421,0,-6.970554
12422,0,-6.970554
12423,0,-5.3956146
12424,1,-5.3956146
12425,1,-3.7515469
12426,1,-2.2122154
12427,0,-4.0727243
12428,0,-4.0727243
12429,0,-6.970554
12430,1,-4.5726852
12431,0,-6.970554
12432,0,-6.970554
12433,1,-3.564674
12434,1,-3.2383919
12435,0,-6.970554
12436,1,-6.4798317
12437,0,-4.5269504
12438,0,-6.970554
12439,1,-1.4781799
12440,1,-5.4004674
12441,0,-6.970554
12442,0,-6.7054825
12443,1,-3.6063485
12444,1,-6.6998806
12445,1,-4.635787
12446,1,-5.768683
12447,1,-6.970554
12448,1,-5.6073656
12449,1,-5.920232
12450,1,-4.987981
12451,1,-6.3273277
12452,1,-6.10458
12453,0,-6.970554
12454,0,-5.9549384
12455,0,-6.4267516
12456,1,-3.8637319
12457,0,-6.970554
12458,1,-0.062155724
12459,0,-6.970554
12460,0,-6.970554
12461,1,-4.4660068
12462,1,-1.9424676
12463,0,-7.035683
12464,1,-6.970554
12465,1,-6.970554
12466,0,-6.894289
12467,0,-6.970554
12468,0,-6.970554
12469,1,-6.970554
12470,0,-6.970554
12471,0,-4.575863
12472,1,-4.575863
12473,0,-6.970554
12474,1,-5.7452183
12475,1,-6.970554
12476,0,-6.970554
12477,1,-0.91033053
12478,0,-6.970554
12479,0,-6.7054825
12480,1,-5.3623405
12481,0,-6.7054825
12482,1,-0.29837108
12483,1,-5.620861
12484,0,-6.970554
12485,0,-5.9213467
12486,1,-6.1692886
12487,0,-4.358602
12488,1,-4.3945165
12489,1,-6.970554
12490,1,-4.6263957
12491,1,-5.290846
12492,0,-6.970554
12493,0,-6.970554
12494,0,-6.5333347
12495,0,-6.970554
12496,0,-6.970554
12497,0,-6.6743116
12498,1,-2.8006573
12499,0,-5.324096
12500,0,-4.0421557
12501,1,-5.2736397
12502,1,-6.6998806
12503,1,-1.3699257
12504,0,-6.970554
12505,0,-6.970554
12506,1,-2.8156393
12507,1,-6.970554
12508,1,-5.2302413
12509,0,-6.970554
12510,0,-6.970554
12511,1,-3.5386953
12512,0,-3.4960737
12513,1,-3.5734768
12514,1,-5.772639
12515,0,-6.970554
12516,1,-6.970554
12517,0,-6.970554
12518,1,-6.970554
12519,0,-6.970554
12520,0,-6.970554
12521,1,-4.683364
12522,1,-6.970554
12523,1,-5.1976604
12524,0,-6.970554
12525,1,-5.0502353
12526,1,-3.307432
12527,1,-6.970554
12528,0,-6.970554
12529,0,-6.970554
12530,1,-5.601081
12531,0,-4.6475425
12532,1,-6.970554
12533,1,-3.7977412
12534,1,-6.970554
12535,1,-5.777932
12536,1,-5.3116403
12537,0,-6.970554
12538,0,-6.467713
12539,0,-5.9138584
12540,0,-5.9138584
12541,1,-4.4677706
12542,1,-3.8012934
12543,1,-3.620117
12544,0,-3.6534238
12545,0,-6.970554
12546,0,-6.970554
12547,1,-6.582557
12548,1,-4.6495695
12549,0,-4.6495695
12550,1,-6.970554
12551,1,-6.383716
12552,0,-6.970554
12553,0,-7.024411
12554,1,-7.024411
12555,1,-3.9766846
12556,0,-3.9766846
12557,1,-3.9766846
12558,1,-3.3334773
12559,1,-5.984731
12560,1,-6.970554
12561,1,-6.7054825
12562,1,-6.7054825
12563,0,-6.7054825
12564,0,-6.970554
12565,1,-4.640377
12566,1,-6.970554
12567,0,-6.970554
12568,1,-4.7862353
12569,0,-6.970554
12570,0,-6.970554
12571,0,-6.970554
12572,0,-6.6654863
12573,1,-5.7457066
12574,0,-6.970554
12575,0,-6.970554
12576,1,-6.970554
12577,0,-6.970554
12578,0,-6.970554
12579,0,-6.970554
12580,1,-6.970554
12581,1,-5.950238
12582,1,-2.450512
12583,0,-6.970554
12584,1,-6.970554
12585,1,-5.70901
12586,1,-2.3110611
12587,0,-6.840049
12588,1,-5.5009146
12589,0,-6.970554
12590,0,-6.970554
12591,1,-6.970554
12592,0,-6.840049
12593,0,-5.0396233
12594,1,-5.0396233
12595,0,-6.970554
12596,1,-5.986094
12597,0,-6.970554
12598,1,-5.016377
12599,1,-4.291376
12600,0,-6.970554
12601,0,-6.970554
12602,1,-6.970554
12603,0,-5.99526
12604,1,-1.7938224
12605,1,-6.970554
12606,0,-6.517773
12607,1,-4.3673983
12608,1,-2.5274262
12609,1,-3.65991
12610,1,-1.8913993
12611,0,-6.970554
12612,1,-2.0342727
12613,0,-6.970554
12614,1,-5.9552054
12615,0,-6.970554
12616,1,-5.1963325
12617,0,-6.970554
12618,1,-3.048162
12619,1,-5.991027
12620,1,-3.6544743
12621,1,-0.47356355
12622,1,-4.1838593
12623,1,-1.1837041
12624,0,-6.970554
12625,0,-6.970554
12626,0,-2.9384356
12627,0,-2.9384356
12628,1,-5.8728447
12629,0,-5.8728447
12630,1,-2.1529682
12631,1,-3.5867884
12632,1,-4.6367426
12633,0,-6.970554
12634,0,-6.2073855
12635,0,-6.970554
12636,0,-6.970554
12637,0,-6.970554
12638,1,-4.9712944
12639,1,-4.9721203
12640,0,-6.970554
12641,0,-6.970554
12642,1,-5.9130225
12643,0,-6.840049
12644,0,-6.840049
12645,0,-6.970554
12646,1,-5.232527
12647,0,-6.970554
12648,1,-3.8906627
12649,1,-6.970554
12650,0,-6.970554
12651,0,-6.970554
12652,0,-6.970554
12653,0,-6.970554
12654,0,-6.970554
12655,0,-6.970554
12656,0,-6.970554
12657,1,-4.061586
12658,1,-3.5014172
12659,1,-2.9606001
12660,1,-6.970554
12661,1,-6.1468587
12662,0,-6.970554
12663,0,-6.970554
12664,0,-6.970554
12665,0,-6.970554
12666,0,-6.0976415
12667,0,-6.0976415
12668,1,-5.512861
12669,1,-6.970554
12670,1,-6.970554
12671,1,-5.381068
12672,0,-6.970554
12673,0,-6.970554
12674,0,-6.970554
12675,1,-6.970554
12676,1,-5.339483
12677,0,-5.339483
12678,1,-5.339483
12679,0,-6.970554
12680,0,-6.970554
