gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value
ENSG00000003509,27,0,34,16,0,5.694
ENSG00000172765,30,0,28,14,0,5.694
ENSG00000121552,0,0,0,0,0,5.692
ENSG00000101000,13,0,19,50,0,5.687
ENSG00000256683,11,79,25,4,0,5.686
ENSG00000138463,34,0,35,32,0,5.685
ENSG00000126216,20,0,25,19,0,5.682
ENSG00000152229,12,0,21,31,0,5.68
ENSG00000100413,23,0,21,28,0,5.673
ENSG00000042286,8,0,20,23,0,5.67
ENSG00000197859,17,0,24,19,0,5.67
ENSG00000152683,20,0,25,15,0,5.668
ENSG00000101654,28,0,27,25,0,5.667
ENSG00000119231,22,0,26,19,0,5.665
ENSG00000140553,45,0,47,54,0,5.665
ENSG00000127995,20,0,25,18,0,5.662
ENSG00000163349,31,0,32,39,0,5.661
ENSG00000113070,24,0,18,38,0,5.658
ENSG00000140044,40,0,39,39,0,5.658
ENSG00000204099,24,0,25,35,0,5.658
ENSG00000125779,39,0,42,32,0,5.656
ENSG00000178726,0,0,39,31,0,5.655
ENSG00000100124,26,0,34,23,0,5.653
ENSG00000138801,22,0,26,17,0,5.652
ENSG00000183801,0,0,0,11,0,5.65
ENSG00000139697,35,0,34,33,0,5.649
ENSG00000163932,0,0,7,5,0,5.649
ENSG00000136709,25,0,29,39,0,5.646
ENSG00000109118,48,0,45,46,0,5.643
ENSG00000105726,22,0,33,21,0,5.641
ENSG00000134250,22,0,20,14,0,5.638
ENSG00000065029,25,0,26,22,0,5.637
ENSG00000109501,0,0,16,5,0,5.636
ENSG00000197857,26,0,32,31,0,5.636
ENSG00000135272,32,0,31,22,0,5.634
ENSG00000125482,12,0,21,0,0,5.633
ENSG00000079150,46,0,47,34,0,5.632
ENSG00000197965,34,0,43,28,0,5.631
ENSG00000135341,15,0,26,12,0,5.628
ENSG00000179387,13,0,20,8,0,5.627
ENSG00000130810,25,0,19,38,0,5.624
ENSG00000132669,25,0,23,63,0,5.623
ENSG00000155849,14,0,30,48,0,5.621
ENSG00000174282,43,0,49,50,0,5.62
ENSG00000181523,18,0,24,16,0,5.617
ENSG00000145555,19,0,37,22,0,5.616
ENSG00000101079,24,0,21,4,0,5.608
ENSG00000114744,19,0,19,11,0,5.605
ENSG00000169398,31,0,28,35,0,5.605
ENSG00000177614,0,0,22,0,0,5.605
ENSG00000112167,17,0,19,15,0,5.604
ENSG00000132326,51,0,45,61,0,5.604
ENSG00000117682,16,0,19,13,0,5.603
ENSG00000179639,0,0,0,0,0,5.601
ENSG00000096063,37,0,37,39,0,5.599
ENSG00000125772,28,0,22,35,0,5.595
ENSG00000174405,32,0,52,40,0,5.595
ENSG00000108840,23,0,23,17,0,5.593
ENSG00000146830,8,0,12,23,0,5.593
ENSG00000145715,30,0,31,23,0,5.592
ENSG00000106392,0,0,0,0,0,5.591
ENSG00000102977,13,0,27,32,0,5.589
ENSG00000108039,16,0,19,12,0,5.588
ENSG00000168758,28,0,34,68,0,5.588
ENSG00000150403,23,0,27,26,0,5.584
ENSG00000132141,31,0,25,19,0,5.579
ENSG00000236104,48,0,54,88,0,5.579
ENSG00000073614,38,0,34,18,0,5.578
ENSG00000111261,17,0,21,15,0,5.578
ENSG00000130529,0,0,15,20,0,5.573
ENSG00000166452,32,0,26,28,0,5.572
ENSG00000205143,17,0,34,31,0,5.57
ENSG00000143382,12,0,21,55,0,5.569
ENSG00000125505,36,0,38,45,0,5.565
ENSG00000154265,24,0,29,22,0,5.565
ENSG00000196565,0,0,0,0,0,5.565
ENSG00000112584,0,0,32,23,0,5.564
ENSG00000167182,33,0,31,24,0,5.564
ENSG00000184967,21,0,27,7,0,5.562
ENSG00000176095,21,0,21,20,0,5.561
ENSG00000178234,20,0,22,15,0,5.559
ENSG00000100485,32,0,29,23,0,5.554
ENSG00000078596,8,0,13,0,0,5.553
ENSG00000141968,7,0,16,17,0,5.553
ENSG00000077463,23,0,23,35,0,5.551
ENSG00000184886,18,0,27,18,0,5.551
ENSG00000070495,31,0,34,32,0,5.549
ENSG00000100395,10,0,16,6,0,5.54
ENSG00000126903,17,0,39,45,0,5.54
ENSG00000196214,16,11,22,19,0,5.538
ENSG00000188375,0,0,0,0,0,5.536
ENSG00000184925,66,0,57,67,0,5.533
ENSG00000125249,33,0,43,23,0,5.532
ENSG00000103042,20,0,23,18,0,5.53
ENSG00000112763,17,0,18,14,0,5.53
ENSG00000064652,19,0,22,15,0,5.529
ENSG00000087250,0,0,0,0,0,5.529
ENSG00000066185,21,0,26,26,0,5.528
ENSG00000138035,21,0,21,0,0,5.528
ENSG00000122643,28,14,31,19,0,5.525
ENSG00000048392,34,0,29,28,0,5.524
ENSG00000122678,22,0,23,31,0,5.52
ENSG00000160310,18,0,21,15,0,5.515
ENSG00000256269,17,0,20,16,0,5.515
ENSG00000005206,18,0,29,27,0,5.513
ENSG00000203791,18,0,25,14,0,5.51
ENSG00000050405,21,0,24,13,0,5.509
ENSG00000165874,0,0,0,0,0,5.509
ENSG00000105647,38,0,33,52,0,5.508
ENSG00000197724,9,0,31,29,0,5.507
ENSG00000213626,36,0,49,40,0,5.507
ENSG00000128791,22,0,23,16,0,5.505
ENSG00000168672,36,0,40,37,0,5.502
ENSG00000172081,23,0,29,47,0,5.501
ENSG00000056661,62,0,64,44,0,5.499
ENSG00000213240,18,0,29,27,0,5.497
ENSG00000066056,17,0,0,21,0,5.495
ENSG00000132773,23,0,28,23,0,5.495
ENSG00000141574,12,0,17,38,0,5.495
ENSG00000184209,25,0,20,16,0,5.494
ENSG00000181915,17,0,27,17,0,5.49
ENSG00000081320,24,0,10,2,0,5.489
ENSG00000166669,0,0,0,29,0,5.489
ENSG00000116661,0,0,18,1,0,5.485
ENSG00000122482,38,0,28,36,0,5.485
ENSG00000133997,15,0,24,5,0,5.485
ENSG00000139291,34,0,33,32,0,5.485
ENSG00000131981,0,0,0,0,0,5.483
ENSG00000121933,0,0,0,13,0,5.48
ENSG00000157625,0,0,0,0,0,5.48
ENSG00000141568,36,0,32,32,0,5.477
ENSG00000179151,16,0,22,9,0,5.475
ENSG00000138785,0,0,0,0,0,5.474
ENSG00000173597,0,0,0,0,0,5.474
ENSG00000102524,0,0,0,0,0,5.472
ENSG00000164073,37,0,25,38,0,5.472
ENSG00000134030,34,0,38,36,0,5.471
ENSG00000165494,62,0,56,56,0,5.47
ENSG00000155229,32,0,34,29,0,5.468
ENSG00000122779,15,0,32,31,0,5.467
ENSG00000134851,29,0,28,39,0,5.466
ENSG00000172732,52,0,58,53,0,5.465
ENSG00000117475,23,0,25,14,0,5.463
ENSG00000258989,7,0,0,38,0,5.463
ENSG00000178397,0,0,13,4,0,5.462
ENSG00000156136,38,0,27,13,0,5.46
ENSG00000073803,12,0,20,11,0,5.458
ENSG00000158623,21,0,21,12,0,5.458
ENSG00000058091,11,0,14,28,0,5.457
ENSG00000147679,19,0,26,12,0,5.457
ENSG00000164190,64,0,50,42,0,5.457
ENSG00000076108,41,0,45,59,0,5.454
ENSG00000180198,37,0,34,58,0,5.453
ENSG00000243943,17,39,23,15,0,5.448
ENSG00000101773,8,0,0,5,0,5.443
ENSG00000167286,27,0,16,0,0,5.443
ENSG00000128607,31,0,36,40,0,5.441
ENSG00000047849,32,0,33,32,0,5.438
ENSG00000087470,20,0,19,20,0,5.437
ENSG00000197646,8,0,12,19,0,5.432
ENSG00000112699,24,0,26,23,0,5.429
ENSG00000109756,43,0,44,39,0,5.425
ENSG00000147687,26,0,30,17,0,5.425
ENSG00000140939,27,0,32,22,0,5.424
ENSG00000006638,7,0,22,73,0,5.423
ENSG00000124209,13,0,25,34,0,5.42
ENSG00000100320,42,0,33,67,0,5.417
ENSG00000113108,22,0,13,38,0,5.415
ENSG00000119004,24,0,27,21,0,5.414
ENSG00000180182,31,0,29,22,0,5.414
ENSG00000165861,16,0,22,39,0,5.413
ENSG00000090316,23,8,26,19,0,5.412
ENSG00000170260,21,0,35,21,0,5.412
ENSG00000117385,36,0,36,25,0,5.411
ENSG00000117906,24,0,22,13,0,5.411
ENSG00000179409,17,0,23,12,0,5.411
ENSG00000139117,42,0,40,42,0,5.409
ENSG00000103148,16,0,20,6,0,5.407
ENSG00000163848,31,0,32,28,0,5.407
ENSG00000198815,31,0,31,29,0,5.407
ENSG00000106344,15,0,17,7,0,5.406
ENSG00000147202,31,0,33,27,0,5.406
ENSG00000254858,23,0,29,23,0,5.399
ENSG00000113648,15,0,26,18,0,5.396
ENSG00000087157,36,0,20,86,0,5.395
ENSG00000101265,24,0,23,27,0,5.394
ENSG00000165724,0,0,21,0,0,5.392
ENSG00000132950,36,0,38,28,0,5.391
ENSG00000005175,29,0,26,20,0,5.39
ENSG00000144468,32,0,25,21,0,5.383
ENSG00000175575,21,0,26,27,0,5.381
ENSG00000143409,64,0,62,70,0,5.38
ENSG00000100350,0,0,15,19,0,5.379
ENSG00000164164,48,0,49,64,0,5.379
ENSG00000213672,19,0,25,26,0,5.378
ENSG00000107643,22,0,20,29,0,5.377
ENSG00000111199,0,0,17,49,0,5.375
ENSG00000144306,22,0,27,14,0,5.373
ENSG00000157895,10,0,17,11,0,5.372
ENSG00000068366,25,0,23,22,0,5.371
ENSG00000089234,19,0,27,14,0,5.371
ENSG00000048405,0,0,0,0,0,5.368
ENSG00000176595,11,0,19,59,0,5.364
ENSG00000114019,45,0,43,43,0,5.363
ENSG00000118454,32,0,34,17,0,5.363
ENSG00000149218,17,0,19,20,0,5.363
ENSG00000119979,10,0,17,25,0,5.362
ENSG00000107201,21,0,23,34,0,5.361
ENSG00000164880,9,0,21,13,0,5.36
ENSG00000168614,0,0,0,0,0,5.36
ENSG00000139977,37,0,39,26,0,5.359
ENSG00000139372,30,0,27,24,0,5.358
ENSG00000005889,46,0,38,57,0,5.357
ENSG00000110367,60,0,51,55,0,5.356
ENSG00000111331,14,0,19,29,0,5.356
ENSG00000198743,26,0,34,35,0,5.356
ENSG00000198771,43,0,28,66,0,5.354
ENSG00000163412,0,0,0,0,0,5.353
ENSG00000100726,17,0,22,15,0,5.35
ENSG00000119632,20,0,15,8,0,5.35
ENSG00000096872,27,0,31,16,0,5.349
ENSG00000101546,10,5,31,19,0,5.348
ENSG00000205560,21,0,25,19,0,5.347
ENSG00000172071,33,0,34,27,0,5.346
ENSG00000166507,14,0,19,25,0,5.345
ENSG00000079277,16,0,22,38,0,5.343
ENSG00000172794,0,0,0,0,0,5.343
ENSG00000142444,21,0,26,18,0,5.34
ENSG00000168301,59,0,38,65,0,5.34
ENSG00000113088,0,0,0,0,0,5.338
ENSG00000115165,0,0,0,0,0,5.331
ENSG00000162227,20,0,24,18,0,5.327
ENSG00000163328,24,0,28,22,0,5.326
ENSG00000059377,38,0,51,68,0,5.325
ENSG00000101040,98,0,62,100,0,5.323
ENSG00000124201,35,13,53,54,0,5.323
ENSG00000030066,23,0,22,16,0,5.32
ENSG00000131351,45,0,33,45,0,5.32
ENSG00000037749,24,0,25,26,0,5.319
ENSG00000129484,28,0,27,26,0,5.318
ENSG00000143333,34,0,21,58,0,5.317
ENSG00000115641,0,0,0,10,0,5.316
ENSG00000085274,49,0,45,37,0,5.313
ENSG00000196943,59,0,32,72,0,5.312
ENSG00000124356,19,0,26,16,0,5.311
ENSG00000109762,41,0,32,38,0,5.31
ENSG00000182240,8,0,21,27,0,5.31
ENSG00000124126,30,0,45,65,0,5.309
ENSG00000178974,32,0,27,20,0,5.309
ENSG00000078487,27,0,34,47,0,5.308
ENSG00000135750,33,0,32,25,0,5.307
ENSG00000167302,10,0,28,15,0,5.305
ENSG00000100324,16,0,27,17,0,5.303
ENSG00000164162,34,4,31,20,0,5.3
ENSG00000186687,23,0,26,16,0,5.298
ENSG00000253958,17,0,23,22,0,5.295
ENSG00000079257,12,0,13,7,0,5.293
ENSG00000110057,4,0,17,12,0,5.293
ENSG00000168675,35,0,35,54,0,5.293
ENSG00000059758,51,0,45,41,0,5.292
ENSG00000134987,19,0,28,17,0,5.29
ENSG00000169203,0,0,0,0,0,5.289
ENSG00000156990,15,0,22,15,0,5.288
ENSG00000103351,9,0,17,14,0,5.285
ENSG00000170522,54,0,40,57,0,5.284
ENSG00000089902,32,0,34,41,0,5.283
ENSG00000137814,22,0,23,16,0,5.279
ENSG00000234545,30,0,26,33,0,5.279
ENSG00000182973,21,0,19,13,0,5.278
ENSG00000118785,0,0,0,0,0,5.274
ENSG00000163125,37,0,43,44,0,5.274
ENSG00000013503,44,0,44,47,0,5.272
ENSG00000101464,17,0,25,14,0,5.27
ENSG00000187736,24,0,19,15,0,5.27
ENSG00000198722,22,0,24,17,0,5.27
ENSG00000132879,10,0,32,15,0,5.269
ENSG00000066697,34,0,27,42,0,5.268
ENSG00000159256,44,0,36,56,0,5.264
ENSG00000100385,0,0,0,36,0,5.263
ENSG00000171806,20,0,23,11,0,5.256
ENSG00000076513,42,0,52,40,0,5.253
ENSG00000083799,52,0,26,32,0,5.252
ENSG00000116353,16,0,18,5,0,5.252
ENSG00000181666,0,78,8,13,0,5.252
ENSG00000183479,0,0,11,29,0,5.249
ENSG00000107021,17,0,20,15,0,5.248
ENSG00000114982,14,0,14,15,0,5.246
ENSG00000178188,25,0,27,19,0,5.245
ENSG00000167807,12,0,16,6,0,5.244
ENSG00000137942,30,0,32,29,0,5.241
ENSG00000138152,0,0,0,0,0,5.241
ENSG00000170775,39,0,44,20,0,5.241
ENSG00000044459,24,0,23,48,0,5.238
ENSG00000170265,20,0,25,17,0,5.238
ENSG00000172296,19,0,25,17,0,5.238
ENSG00000105251,0,0,0,5,0,5.237
ENSG00000196497,8,0,16,9,0,5.237
ENSG00000003393,31,0,30,22,0,5.233
ENSG00000134760,0,0,0,0,0,5.23
ENSG00000163219,0,0,0,0,0,5.23
ENSG00000143457,22,0,24,5,0,5.226
ENSG00000143614,41,0,36,30,0,5.225
ENSG00000150782,0,0,0,39,0,5.223
ENSG00000173041,27,0,25,36,0,5.222
ENSG00000177432,12,0,16,7,0,5.22
ENSG00000087245,0,0,0,0,0,5.218
ENSG00000164074,37,0,25,38,0,5.218
ENSG00000111725,20,0,24,19,0,5.217
ENSG00000140691,34,0,33,41,0,5.216
ENSG00000161265,36,0,68,57,0,5.215
ENSG00000183828,0,0,10,0,0,5.214
ENSG00000135899,26,0,13,23,0,5.213
ENSG00000108651,16,0,18,12,0,5.211
ENSG00000129450,29,0,13,88,0,5.21
ENSG00000177337,44,0,40,55,0,5.209
ENSG00000105516,48,0,49,62,0,5.208
ENSG00000165879,40,0,38,51,0,5.208
ENSG00000183323,18,0,22,29,0,5.208
ENSG00000143740,9,0,22,45,0,5.205
ENSG00000132510,71,0,70,100,0,5.204
ENSG00000149269,34,0,32,33,0,5.204
ENSG00000113595,34,0,35,16,0,5.199
ENSG00000187079,55,0,42,41,0,5.196
ENSG00000038219,23,0,29,11,0,5.189
ENSG00000186907,21,0,37,55,0,5.187
ENSG00000108384,17,0,17,14,0,5.186
ENSG00000145604,42,0,38,22,0,5.184
ENSG00000104880,30,0,24,28,0,5.181
ENSG00000143537,26,0,27,22,0,5.181
ENSG00000147905,19,0,22,15,0,5.177
ENSG00000118162,13,0,16,11,0,5.174
ENSG00000123213,0,0,39,22,0,5.174
ENSG00000130713,24,0,35,16,0,5.173
ENSG00000156170,27,0,36,14,0,5.173
ENSG00000161048,72,0,59,68,0,5.165
ENSG00000131626,25,0,25,19,0,5.163
ENSG00000140006,33,0,28,28,0,5.156
ENSG00000180921,0,0,20,0,0,5.156
ENSG00000149485,7,0,20,50,0,5.154
ENSG00000134313,15,0,19,5,0,5.152
ENSG00000077684,43,0,42,39,0,5.151
ENSG00000108825,23,0,22,26,0,5.151
ENSG00000141458,24,0,26,22,0,5.145
ENSG00000222040,0,0,10,18,0,5.144
ENSG00000161642,0,0,0,0,0,5.142
ENSG00000145868,31,0,25,17,0,5.141
ENSG00000011275,13,0,19,12,0,5.139
ENSG00000144647,0,0,15,0,0,5.139
ENSG00000100023,0,0,13,0,0,5.135
ENSG00000153487,63,0,64,52,0,5.131
ENSG00000126091,22,0,23,27,0,5.128
ENSG00000089060,12,0,20,14,0,5.127
ENSG00000205189,58,0,58,58,0,5.127
ENSG00000153310,8,0,24,18,0,5.126
ENSG00000155393,11,0,19,13,0,5.126
ENSG00000104221,20,0,22,11,0,5.125
ENSG00000111450,0,0,21,11,0,5.125
ENSG00000143390,17,0,18,19,0,5.124
ENSG00000140043,26,0,25,34,0,5.123
ENSG00000171097,41,0,33,72,0,5.12
ENSG00000171408,25,0,23,15,0,5.12
ENSG00000075089,28,0,34,19,0,5.119
ENSG00000023516,24,0,26,21,0,5.115
ENSG00000112234,38,0,36,34,0,5.114
ENSG00000099810,28,0,31,22,0,5.112
ENSG00000182362,26,0,28,21,0,5.112
ENSG00000255468,43,0,68,51,0,5.112
ENSG00000206560,28,0,31,31,0,5.11
ENSG00000104361,23,0,21,17,0,5.108
ENSG00000114544,0,0,0,0,0,5.108
ENSG00000173821,40,0,58,54,0,5.108
ENSG00000136514,26,0,21,19,0,5.107
ENSG00000197562,37,0,51,70,0,5.107
ENSG00000011376,15,0,20,9,0,5.105
ENSG00000147119,18,0,44,40,0,5.104
ENSG00000154124,57,0,34,72,0,5.1
ENSG00000115839,28,0,28,31,0,5.099
ENSG00000164187,41,0,38,22,0,5.098
ENSG00000183098,73,0,67,77,0,5.096
ENSG00000151364,19,0,13,21,0,5.095
ENSG00000049246,14,0,32,22,0,5.094
ENSG00000129007,0,0,12,18,0,5.093
ENSG00000174196,0,0,0,0,0,5.093
ENSG00000121900,0,0,16,0,0,5.088
ENSG00000136738,33,0,27,17,0,5.088
ENSG00000146067,26,0,33,27,0,5.086
ENSG00000155868,0,0,0,0,0,5.082
ENSG00000173065,17,0,21,12,0,5.082
ENSG00000105993,32,0,32,29,0,5.078
ENSG00000233024,0,0,0,0,0,5.077
ENSG00000139278,33,0,32,42,0,5.076
ENSG00000184678,48,0,51,44,0,5.075
ENSG00000134042,3,0,2,1,0,5.074
ENSG00000130449,49,0,51,52,0,5.072
ENSG00000136634,0,0,0,11,0,5.072
ENSG00000084092,42,2,45,28,0,5.07
ENSG00000183161,27,0,24,17,0,5.07
ENSG00000139746,38,0,40,45,0,5.069
ENSG00000072415,28,0,31,21,0,5.068
ENSG00000088386,9,0,17,14,0,5.067
ENSG00000153140,26,0,26,19,0,5.066
ENSG00000120899,62,0,39,62,0,5.065
ENSG00000125386,0,0,0,0,0,5.064
ENSG00000100065,0,0,19,6,0,5.062
ENSG00000129932,16,0,28,15,0,5.062
ENSG00000215375,18,0,29,12,0,5.061
ENSG00000149177,45,0,41,73,0,5.057
ENSG00000164088,8,0,18,38,0,5.057
ENSG00000110619,17,0,23,20,0,5.055
ENSG00000165113,0,0,0,0,0,5.055
ENSG00000213145,13,0,18,35,0,5.051
ENSG00000162402,63,0,43,30,0,5.047
ENSG00000171469,19,0,24,15,0,5.047
ENSG00000124217,25,0,33,28,0,5.046
ENSG00000168917,12,0,22,15,0,5.046
ENSG00000255529,0,0,0,0,0,5.046
ENSG00000176531,22,0,27,37,0,5.043
ENSG00000125247,7,0,29,25,0,5.042
ENSG00000139154,0,0,0,0,0,5.04
ENSG00000116747,31,0,30,27,0,5.039
ENSG00000177200,28,0,23,69,0,5.034
ENSG00000178467,21,0,24,19,0,5.033
ENSG00000037897,23,0,25,19,0,5.032
ENSG00000168393,27,0,27,19,0,5.031
ENSG00000113272,14,0,17,10,0,5.029
ENSG00000198700,14,0,17,9,0,5.029
ENSG00000112394,0,0,25,0,0,5.027
ENSG00000243716,0,0,0,0,0,5.027
ENSG00000160917,22,0,23,13,0,5.024
ENSG00000120256,24,0,25,50,0,5.022
ENSG00000197763,15,8,19,10,0,5.022
ENSG00000139324,26,0,25,17,0,5.017
ENSG00000138079,19,0,33,0,0,5.013
ENSG00000155926,0,0,0,0,0,5.013
ENSG00000164654,18,0,21,38,0,5.013
ENSG00000108799,22,0,23,26,0,5.012
ENSG00000115204,28,0,24,27,0,5.012
ENSG00000111602,15,0,17,13,0,5.01
ENSG00000100100,43,0,36,46,0,5.006
ENSG00000251322,0,0,27,30,0,5.005
ENSG00000126746,30,0,28,20,0,5.004
ENSG00000101928,8,0,18,9,0,5.003
ENSG00000146122,7,0,21,14,0,4.999
ENSG00000075151,38,0,38,33,0,4.998
ENSG00000159445,23,0,22,17,0,4.997
ENSG00000144228,42,0,39,41,0,4.996
ENSG00000011132,30,0,34,27,0,4.994
ENSG00000146463,18,0,23,13,0,4.993
ENSG00000169688,0,0,0,16,0,4.993
ENSG00000100362,0,0,0,0,0,4.99
ENSG00000118707,33,0,34,37,0,4.989
ENSG00000133424,35,0,51,40,0,4.988
ENSG00000141219,27,0,29,25,0,4.988
ENSG00000105732,0,0,0,0,4,4.986
ENSG00000131873,18,0,33,26,0,4.985
ENSG00000104332,0,0,0,0,0,4.98
ENSG00000100483,21,0,20,13,0,4.978
ENSG00000108666,35,0,44,30,0,4.978
ENSG00000189339,0,0,0,11,0,4.978
ENSG00000110514,29,0,26,31,0,4.977
ENSG00000102900,20,0,21,13,0,4.976
ENSG00000090097,0,0,20,23,0,4.973
ENSG00000104972,0,0,0,8,0,4.972
ENSG00000214967,0,0,0,0,0,4.972
ENSG00000141446,16,0,26,23,0,4.971
ENSG00000258920,35,0,33,33,0,4.971
ENSG00000075643,30,0,30,23,0,4.97
ENSG00000172315,27,0,28,24,0,4.968
ENSG00000151474,0,0,0,0,0,4.967
ENSG00000132680,24,0,24,18,0,4.966
ENSG00000187147,0,0,13,0,13,4.963
ENSG00000131263,24,0,26,18,0,4.961
ENSG00000082397,0,0,30,8,0,4.957
ENSG00000122644,24,0,27,21,0,4.955
ENSG00000128534,34,0,33,18,0,4.954
ENSG00000078043,24,0,27,19,0,4.952
ENSG00000174600,11,0,15,0,0,4.952
ENSG00000156860,42,0,43,55,0,4.95
ENSG00000145916,18,0,21,16,0,4.94
ENSG00000111445,25,0,21,21,0,4.939
ENSG00000113645,14,0,34,86,0,4.939
ENSG00000100599,35,0,27,41,0,4.935
ENSG00000103175,0,0,0,0,0,4.935
ENSG00000070476,55,0,41,65,0,4.933
ENSG00000100307,35,0,25,54,0,4.933
ENSG00000102786,52,8,43,38,0,4.932
ENSG00000101752,25,0,27,22,0,4.931
ENSG00000115760,39,0,33,25,0,4.931
ENSG00000153815,45,0,52,64,0,4.929
ENSG00000185504,24,0,27,22,0,4.925
ENSG00000134324,0,0,0,0,0,4.924
ENSG00000205730,31,0,23,65,0,4.923
ENSG00000112367,28,0,24,16,0,4.921
ENSG00000157014,24,0,29,18,0,4.921
ENSG00000140464,48,0,37,50,0,4.916
ENSG00000162543,9,0,16,38,0,4.914
ENSG00000204252,0,0,10,4,0,4.914
ENSG00000173762,0,0,0,0,0,4.913
ENSG00000100596,13,0,26,19,0,4.912
ENSG00000114127,38,0,35,35,0,4.912
ENSG00000119280,20,0,26,31,0,4.911
ENSG00000066117,18,0,21,18,0,4.909
ENSG00000011258,62,0,48,35,0,4.907
ENSG00000036549,49,0,48,49,0,4.907
ENSG00000135999,27,0,31,30,0,4.907
ENSG00000118007,38,0,39,39,0,4.905
ENSG00000153214,26,0,36,35,0,4.9
ENSG00000198680,26,0,25,25,0,4.899
ENSG00000099290,0,0,19,6,0,4.893
ENSG00000162222,58,0,59,39,0,4.893
ENSG00000187624,9,0,22,3,0,4.893
ENSG00000101417,0,0,18,7,0,4.888
ENSG00000121931,9,32,28,17,0,4.888
ENSG00000100425,15,7,29,32,0,4.886
ENSG00000137731,0,0,0,27,0,4.886
ENSG00000140682,17,0,18,18,0,4.885
ENSG00000102543,24,0,23,20,0,4.884
ENSG00000180953,21,25,27,20,0,4.88
ENSG00000145725,37,0,38,22,0,4.878
ENSG00000036672,0,0,15,10,0,4.875
ENSG00000123191,38,0,40,25,0,4.875
ENSG00000129675,17,0,10,29,0,4.875
ENSG00000134824,30,0,25,27,0,4.875
ENSG00000163964,29,0,20,21,0,4.875
ENSG00000146070,0,0,15,0,0,4.868
ENSG00000050748,11,0,34,30,0,4.867
ENSG00000172731,0,0,18,0,0,4.867
ENSG00000142798,18,0,27,50,0,4.866
ENSG00000102606,0,0,26,40,0,4.865
ENSG00000170836,38,0,39,33,0,4.865
ENSG00000198924,61,0,49,58,0,4.865
ENSG00000130956,17,0,25,8,0,4.86
ENSG00000100994,15,0,24,19,0,4.859
ENSG00000063176,36,0,34,28,0,4.858
ENSG00000206483,0,0,0,0,0,4.858
ENSG00000147601,8,0,23,8,0,4.856
ENSG00000118960,19,0,21,13,0,4.855
ENSG00000148840,25,0,26,24,0,4.853
ENSG00000026508,40,0,35,41,0,4.85
ENSG00000178826,13,0,5,19,0,4.85
ENSG00000158711,39,0,31,57,0,4.848
ENSG00000104884,13,0,18,4,0,4.845
ENSG00000129219,0,0,23,20,0,4.845
ENSG00000160180,0,0,0,0,0,4.845
ENSG00000121104,25,0,29,16,0,4.844
ENSG00000163002,0,0,0,0,0,4.837
ENSG00000153291,41,0,47,51,0,4.836
ENSG00000135632,16,0,17,13,0,4.833
ENSG00000143942,21,0,18,13,0,4.833
ENSG00000232637,0,0,0,0,0,4.832
ENSG00000050820,32,0,31,52,0,4.831
ENSG00000130052,0,0,0,0,0,4.829
ENSG00000140455,76,0,68,86,0,4.825
ENSG00000144233,22,0,34,36,0,4.825
ENSG00000187678,29,0,33,54,0,4.825
ENSG00000130939,26,0,29,20,0,4.824
ENSG00000161179,6,0,18,11,0,4.824
ENSG00000153914,17,0,19,17,0,4.822
ENSG00000102981,14,0,28,33,0,4.821
ENSG00000091831,39,0,43,47,0,4.82
ENSG00000152133,28,0,24,16,0,4.82
ENSG00000139211,28,0,25,21,0,4.819
ENSG00000143633,30,0,32,31,0,4.818
ENSG00000196865,63,0,49,61,0,4.818
ENSG00000175602,59,0,47,70,0,4.814
ENSG00000135540,16,0,31,41,0,4.813
ENSG00000188582,24,0,47,44,0,4.813
ENSG00000100441,22,0,23,66,0,4.812
ENSG00000156049,20,0,35,39,0,4.811
ENSG00000254685,26,0,22,13,0,4.809
ENSG00000112419,0,0,20,0,0,4.808
ENSG00000006062,59,0,52,60,0,4.805
ENSG00000090989,11,0,19,5,0,4.805
ENSG00000162076,0,14,20,23,0,4.804
ENSG00000186340,0,0,0,11,0,4.804
ENSG00000172432,37,0,26,39,0,4.803
ENSG00000010295,26,0,28,42,0,4.802
ENSG00000176058,34,0,54,42,0,4.802
ENSG00000198382,27,0,33,25,0,4.8
ENSG00000128159,22,0,37,18,0,4.799
ENSG00000167306,13,0,19,8,0,4.797
ENSG00000112983,19,0,25,15,0,4.796
ENSG00000138286,21,0,23,17,0,4.79
ENSG00000145730,14,0,27,20,0,4.79
ENSG00000161618,38,0,39,39,0,4.79
ENSG00000164008,35,0,35,26,0,4.79
ENSG00000213923,62,0,31,55,0,4.79
ENSG00000110492,0,0,23,15,0,4.789
ENSG00000149930,32,0,30,46,0,4.788
ENSG00000185864,0,0,0,0,0,4.788
ENSG00000001629,30,0,30,22,0,4.787
ENSG00000123737,27,0,23,13,0,4.784
ENSG00000114026,23,0,28,15,0,4.782
ENSG00000137198,19,0,21,23,0,4.782
ENSG00000137266,22,0,46,18,0,4.782
ENSG00000241127,22,0,22,14,0,4.781
ENSG00000145743,38,0,36,33,0,4.778
ENSG00000048140,20,0,21,15,0,4.776
ENSG00000135945,23,0,29,24,0,4.774
ENSG00000136731,21,0,23,15,0,4.774
ENSG00000154258,0,0,0,0,0,4.774
ENSG00000186666,16,0,25,15,0,4.772
ENSG00000168297,27,0,31,29,0,4.77
ENSG00000198042,19,0,22,17,0,4.77
ENSG00000076864,0,0,16,28,0,4.766
ENSG00000162783,60,0,39,45,0,4.764
