Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
2,65283500,65314138,1,CEP68,ENSG00000011523,protein_coding,65283500,65281500,65285500,XLOC_014742,CEP68,chr2:65283494-65357663,65283494,65357663
2,65454887,65498387,1,ACTR2,ENSG00000138071,protein_coding,65454887,65452887,65456887,XLOC_014743,ACTR2,chr2:65454828-65498390,65454828,65498390
2,66660584,66801001,1,MEIS1,ENSG00000143995,protein_coding,66660584,66658584,66662584,XLOC_014744,MEIS1,chr2:66662231-66800480,66662231,66800480
2,67624451,67637677,1,ETAA1,ENSG00000143971,protein_coding,67624451,67622451,67626451,XLOC_014746,ETAA1,chr2:67624248-67638852,67624248,67638852
2,68384976,68403370,1,PNO1,ENSG00000115946,protein_coding,68384976,68382976,68386976,XLOC_014747,PNO1,chr2:68384974-68479931,68384974,68479931
2,68592305,68624585,1,PLEK,ENSG00000115956,protein_coding,68592305,68590305,68594305,XLOC_014748,PLEK,chr2:68592321-68624585,68592321,68624585
2,68694693,68858004,1,APLF,ENSG00000169621,protein_coding,68694693,68692693,68696693,XLOC_014749,APLF,chr2:68694689-68807294,68694689,68807294
2,68870721,68882708,1,PROKR1,ENSG00000169618,protein_coding,68870721,68868721,68872721,XLOC_014750,PROKR1,chr2:68872953-68882708,68872953,68882708
2,68906733,69053965,1,ARHGAP25,ENSG00000163219,protein_coding,68906733,68904733,68908733,XLOC_014751,ARHGAP25,chr2:68961912-69053957,68961912,69053957
2,69201705,69208106,1,GKN1,ENSG00000169605,protein_coding,69201705,69199705,69203705,XLOC_014752,GKN1,chr2:69201704-69208112,69201704,69208112
2,69240310,69476459,1,ANTXR1,ENSG00000169604,protein_coding,69240310,69238310,69242310,XLOC_014753,ANTXR1,chr2:69240275-69476459,69240275,69476459
2,69330814,69330887,1,MIR3126,ENSG00000266649,miRNA,69330814,69328814,69332814,XLOC_014754,MIR3126,chr2:69240275-69476459,69240275,69476459
2,69688532,69901481,-1,AAK1,ENSG00000115977,protein_coding,69901481,69899481,69903481,XLOC_014756,AAK1,chr2:69684911-69880566,69684911,69880566
2,69871557,70053596,1,ANXA4,ENSG00000196975,protein_coding,69871557,69869557,69873557,XLOC_014757,ANXA4,chr2:69969066-70053776,69969066,70053776
2,70056774,70108528,1,GMCL1,ENSG00000087338,protein_coding,70056774,70054774,70058774,XLOC_014758,GMCL1,chr2:70056724-70108526,70056724,70108526
2,70120692,70132707,1,SNRNP27,ENSG00000124380,protein_coding,70120692,70118692,70122692,XLOC_014759,SNRNP27,chr2:70121010-70140553,70121010,70140553
2,70124820,70170077,1,MXD1,ENSG00000059728,protein_coding,70124820,70122820,70126820,XLOC_014760,MXD1,chr2:70142106-70170076,70142106,70170076
2,70314585,70316332,1,PCBP1,ENSG00000169564,protein_coding,70314585,70312585,70316585,XLOC_014761,PCBP1,chr2:70187223-70316704,70187223,70316704
2,70484518,70508323,1,PCYOX1,ENSG00000116005,protein_coding,70484518,70482518,70486518,XLOC_014762,PCYOX1,chr2:70485230-70508317,70485230,70508317
2,71127720,71160576,1,VAX2,ENSG00000116035,protein_coding,71127720,71125720,71129720,XLOC_014763,VAX2,chr2:71127668-71160697,71127668,71160697
2,71163012,71192536,1,ATP6V1B1,ENSG00000116039,protein_coding,71163012,71161012,71165012,XLOC_014764,ATP6V1B1,chr2:71161372-71192561,71161372,71192561
2,71205510,71212626,1,ANKRD53,ENSG00000144031,protein_coding,71205510,71203510,71207510,XLOC_014765,ANKRD53,chr2:71204732-71212629,71204732,71212629
2,71256158,71257023,1,OR7E91P,ENSG00000205847,pseudogene,71256158,71254158,71258158,XLOC_014766,OR7E91P,chr2:71251204-71257060,71251204,71257060
2,71291474,71306935,1,NAGK,ENSG00000124357,protein_coding,71291474,71289474,71293474,XLOC_014767,NAGK,chr2:71294700-71305998,71294700,71305998
2,71357444,71377231,1,MPHOSPH10,ENSG00000124383,protein_coding,71357444,71355444,71359444,XLOC_014768,MPHOSPH10,chr2:71357443-71377232,71357443,71377232
2,71503691,71662199,1,ZNF638,ENSG00000075292,protein_coding,71503691,71501691,71505691,XLOC_014769,ZNF638,chr2:71503697-71662392,71503697,71662392
2,71680852,71913898,1,DYSF,ENSG00000135636,protein_coding,71680852,71678852,71682852,XLOC_014770,DYSF,chr2:71680752-71913893,71680752,71913893
2,73114489,73119287,1,SPR,ENSG00000116096,protein_coding,73114489,73112489,73116489,XLOC_014771,SPR,chr2:73114368-73119289,73114368,73119289
2,73143389,73162020,1,EMX1,ENSG00000135638,protein_coding,73143389,73141389,73145389,XLOC_014772,EMX1,chr2:73141122-73163778,73141122,73163778
2,73429386,73439641,1,NOTO,ENSG00000214513,protein_coding,73429386,73427386,73431386,XLOC_014773,NOTO,chr2:73429385-73438340,73429385,73438340
2,73441350,73454365,1,SMYD5,ENSG00000135632,protein_coding,73441350,73439350,73443350,XLOC_014774,SMYD5,chr2:73440384-73454413,73440384,73454413
2,73460548,73480149,1,CCT7,ENSG00000135624,protein_coding,73460548,73458548,73462548,XLOC_014775,CCT7,chr2:73461363-73480150,73461363,73480150
2,73612886,73837920,1,ALMS1,ENSG00000116127,protein_coding,73612886,73610886,73614886,XLOC_014776,ALMS1,chr2:73612885-73837046,73612885,73837046
2,73872046,73912703,1,ALMS1P,ENSG00000163016,pseudogene,73872046,73870046,73874046,XLOC_014777,ALMS1P,chr2:73872045-73912694,73872045,73912694
2,74011316,74044274,1,C2orf78,ENSG00000187833,protein_coding,74011316,74009316,74013316,XLOC_014778,C2orf78,chr2:74011315-74044274,74011315,74044274
2,74056086,74100786,1,STAMBP,ENSG00000124356,protein_coding,74056086,74054086,74058086,XLOC_014779,STAMBP,chr2:74055890-74100780,74055890,74100780
2,74119441,74146992,1,ACTG2,ENSG00000163017,protein_coding,74119441,74117441,74121441,XLOC_014780,ACTG2,chr2:74120092-74146780,74120092,74146780
2,74153953,74186088,1,DGUOK,ENSG00000114956,protein_coding,74153953,74151953,74155953,XLOC_014781,DGUOK,chr2:74153934-74208724,74153934,74208724
2,74229840,74335303,1,TET3,ENSG00000187605,protein_coding,74229840,74227840,74231840,XLOC_014782,TET3,chr2:74210691-74335302,74210691,74335302
2,74425689,74444692,1,MTHFD2,ENSG00000065911,protein_coding,74425689,74423689,74427689,XLOC_014783,MTHFD2,chr2:74425244-74621008,74425244,74621008
2,74648805,74652882,1,WDR54,ENSG00000005448,protein_coding,74648805,74646805,74650805,XLOC_014785,WDR54,chr2:74641302-74669624,74641302,74669624
2,74682150,74688011,1,INO80B,ENSG00000115274,protein_coding,74682150,74680150,74684150,XLOC_014786,INO80B,chr2:74682075-74688131,74682075,74688131
2,74685456,74688018,1,WBP1,ENSG00000239779,protein_coding,74685456,74683456,74687456,XLOC_014786,WBP1,chr2:74682075-74688131,74682075,74688131
2,74710200,74722013,1,TTC31,ENSG00000115282,protein_coding,74710200,74708200,74712200,XLOC_014787,TTC31,chr2:74698978-74734821,74698978,74734821
2,74740590,74744274,1,TLX2,ENSG00000115297,protein_coding,74740590,74738590,74742590,XLOC_014790,TLX2,chr2:74739726-74744562,74739726,74744562
2,74756504,74760472,1,HTRA2,ENSG00000115317,protein_coding,74756504,74754504,74758504,XLOC_014791,HTRA2,chr2:74753756-74784696,74753756,74784696
2,74776153,74784681,1,DOK1,ENSG00000115325,protein_coding,74776153,74774153,74778153,XLOC_014792,DOK1,chr2:74753756-74784696,74753756,74784696
2,74881355,74909186,1,SEMA4F,ENSG00000135622,protein_coding,74881355,74879355,74883355,XLOC_014793,SEMA4F,chr2:74881364-74909549,74881364,74909549
2,75061108,75120486,1,HK2,ENSG00000159399,protein_coding,75061108,75059108,75063108,XLOC_014794,HK2,chr2:75059781-75120584,75059781,75120584
2,75185619,75197255,1,POLE4,ENSG00000115350,protein_coding,75185619,75183619,75187619,XLOC_014795,POLE4,chr2:75145003-75196860,75145003,75196860
2,75873909,75917977,1,MRPL19,ENSG00000115364,protein_coding,75873909,75871909,75875909,XLOC_014797,MRPL19,chr2:75873598-75938111,75873598,75938111
2,79252812,79255631,1,REG3G,ENSG00000143954,protein_coding,79252812,79250812,79254812,XLOC_014798,REG3G,chr2:79252825-79255631,79252825,79255631
2,79347488,79350545,1,REG1A,ENSG00000115386,protein_coding,79347488,79345488,79349488,XLOC_014799,REG1A,chr2:79347583-79350545,79347583,79350545
2,79412357,80875905,1,CTNNA2,ENSG00000066032,protein_coding,79412357,79410357,79414357,XLOC_014800,CTNNA2,chr2:79740059-80875988,79740059,80875988
2,84517806,84519326,1,FUNDC2P2,ENSG00000182814,pseudogene,84517806,84515806,84519806,XLOC_014803,FUNDC2P2,chr2:84517805-84519324,84517805,84519324
2,84743579,85046713,1,DNAH6,ENSG00000115423,protein_coding,84743579,84741579,84745579,XLOC_014804,DNAH6,chr2:84743578-85046713,84743578,85046713
2,85132749,85133795,1,TMSB10,ENSG00000034510,protein_coding,85132749,85130749,85134749,XLOC_014805,TMSB10,chr2:85132389-85133926,85132389,85133926
2,85198216,85286595,1,KCMF1,ENSG00000176407,protein_coding,85198216,85196216,85200216,XLOC_014806,KCMF1,chr2:85153186-85286595,85153186,85286595
2,85360533,85537511,1,TCF7L1,ENSG00000152284,protein_coding,85360533,85358533,85362533,XLOC_014807,TCF7L1,chr2:85360582-85537962,85360582,85537962
2,85581517,85618875,1,ELMOD3,ENSG00000115459,protein_coding,85581517,85579517,85583517,XLOC_014808,ELMOD3,chr2:85581842-85646785,85581842,85646785
2,85645844,85664152,1,SH2D6,ENSG00000152292,protein_coding,85645844,85643844,85647844,XLOC_014809,SH2D6,chr2:85661794-85664152,85661794,85664152
2,85766288,85772403,1,MAT2A,ENSG00000168906,protein_coding,85766288,85764288,85768288,XLOC_014810,MAT2A,chr2:85765962-85789218,85765962,85789218
2,85788685,85809154,1,VAMP8,ENSG00000118640,protein_coding,85788685,85786685,85790685,XLOC_014811,VAMP8,chr2:85804613-85809156,85804613,85809156
2,85811531,85820535,1,VAMP5,ENSG00000168899,protein_coding,85811531,85809531,85813531,XLOC_014812,VAMP5,chr2:85811530-85820522,85811530,85820522
2,85822848,85824736,1,RNF181,ENSG00000168894,protein_coding,85822848,85820848,85824848,XLOC_014813,RNF181,chr2:85822723-85825021,85822723,85825021
2,85829979,85876403,1,USP39,ENSG00000168883,protein_coding,85829979,85827979,85831979,XLOC_014815,USP39,chr2:85843231-85876526,85843231,85876526
2,85912298,85925977,1,GNLY,ENSG00000115523,protein_coding,85912298,85910298,85914298,XLOC_014816,GNLY,chr2:85921413-85925875,85921413,85925875
2,85978467,86015189,1,ATOH8,ENSG00000168874,protein_coding,85978467,85976467,85980467,XLOC_014817,ATOH8,chr2:85980908-86018506,85980908,86018506
2,86333305,86369280,1,PTCD3,ENSG00000132300,protein_coding,86333305,86331305,86335305,XLOC_014818,PTCD3,chr2:86247259-86369354,86247259,86369354
2,86362993,86363129,1,SNORD94,ENSG00000208772,snoRNA,86362993,86360993,86364993,XLOC_014819,SNORD94,chr2:86247259-86369354,86247259,86369354
2,86426478,86440917,1,MRPL35,ENSG00000132313,protein_coding,86426478,86424478,86428478,XLOC_014820,MRPL35,chr2:86426390-86565206,86426390,86565206
2,86667770,86719839,1,KDM3A,ENSG00000115548,protein_coding,86667770,86665770,86669770,XLOC_014821,KDM3A,chr2:86668036-86719953,86668036,86719953
2,86947296,87005164,1,RMND5A,ENSG00000153561,protein_coding,86947296,86945296,86949296,XLOC_014822,RMND5A,chr2:86726524-87005164,86726524,87005164
2,87135076,87241104,1,RGPD1,ENSG00000187627,protein_coding,87135076,87133076,87137076,XLOC_014823,RGPD1,chr2:87140934-87248973,87140934,87248973
2,88047606,88058312,1,PLGLB2,ENSG00000125551,protein_coding,88047606,88045606,88049606,XLOC_014827,PLGLB2,chr2:88047605-88285309,88047605,88285309
2,88367299,88412906,1,SMYD1,ENSG00000115593,protein_coding,88367299,88365299,88369299,XLOC_014828,SMYD1,chr2:88367298-88412902,88367298,88412902
2,88469835,88486146,1,THNSL2,ENSG00000144115,protein_coding,88469835,88467835,88471835,XLOC_014829,THNSL2,chr2:88469834-88486146,88469834,88486146
2,88991162,89050452,1,RPIA,ENSG00000153574,protein_coding,88991162,88989162,88993162,XLOC_014832,RPIA,chr2:88991175-89050452,88991175,89050452
2,89065324,89106126,1,ANKRD36BP2,ENSG00000230006,pseudogene,89065324,89063324,89067324,XLOC_014833,ANKRD36BP2,chr2:89065418-89106109,89065418,89106109
2,91963970,91969195,1,GGT8P,ENSG00000236969,pseudogene,91963970,91961970,91965970,XLOC_014835,GGT8P,chr2:91954470-91971962,91954470,91971962
2,92128694,92130496,1,ACTR3BP2,ENSG00000226481,pseudogene,92128694,92126694,92130694,XLOC_014836,ACTR3BP2,chr2:92129158-92130496,92129158,92130496
2,95537178,95542574,1,TEKT4,ENSG00000163060,protein_coding,95537178,95535178,95539178,XLOC_014837,TEKT4,chr2:95534333-95613087,95534333,95613087
2,95691422,95719737,1,MAL,ENSG00000172005,protein_coding,95691422,95689422,95693422,XLOC_014839,MAL,chr2:95691478-95719735,95691478,95719735
2,95831177,95850065,1,ZNF2,ENSG00000163067,protein_coding,95831177,95829177,95833177,XLOC_014840,ZNF2,chr2:95810749-95850064,95810749,95850064
2,95940201,95957056,1,PROM2,ENSG00000155066,protein_coding,95940201,95938201,95942201,XLOC_014841,PROM2,chr2:95940200-95957095,95940200,95957095
2,95963052,96051825,1,KCNIP3,ENSG00000115041,protein_coding,95963052,95961052,95965052,XLOC_014842,KCNIP3,chr2:95962292-96052167,95962292,96052167
2,96068469,96082364,1,FAHD2A,ENSG00000115042,protein_coding,96068469,96066469,96070469,XLOC_014843,FAHD2A,chr2:96068442-96082435,96068442,96082435
2,96257766,96265526,1,TRIM43,ENSG00000144015,protein_coding,96257766,96255766,96259766,XLOC_014845,TRIM43,chr2:96257765-96265469,96257765,96265469
2,96931870,96939087,1,CIAO1,ENSG00000144021,protein_coding,96931870,96929870,96933870,XLOC_014849,CIAO1,chr2:96914136-96973292,96914136,96973292
2,96991069,96994091,1,ITPRIPL1,ENSG00000198885,protein_coding,96991069,96989069,96993069,XLOC_014850,ITPRIPL1,chr2:96991037-96996421,96991037,96996421
2,97001525,97039583,1,NCAPH,ENSG00000121152,protein_coding,97001525,96999525,97003525,XLOC_014851,NCAPH,chr2:97001270-97042822,97001270,97042822
2,97202480,97218375,1,ARID5A,ENSG00000196843,protein_coding,97202480,97200480,97204480,XLOC_014852,ARID5A,chr2:97202442-97218373,97202442,97218373
2,97308474,97370624,1,FER1L5,ENSG00000249715,pseudogene,97308474,97306474,97310474,XLOC_014853,FER1L5,chr2:97308573-97370624,97308573,97370624
2,97426639,97477628,1,CNNM4,ENSG00000158158,protein_coding,97426639,97424639,97428639,XLOC_014854,CNNM4,chr2:97426638-97477628,97426638,97477628
2,97464015,97464090,1,MIR3127,ENSG00000264157,miRNA,97464015,97462015,97466015,XLOC_014855,MIR3127,chr2:97426638-97477628,97426638,97477628
2,97481982,97499648,1,CNNM3,ENSG00000168763,protein_coding,97481982,97479982,97483982,XLOC_014856,CNNM3,chr2:97480657-97523799,97480657,97523799
2,97779233,97930258,1,ANKRD36,ENSG00000135976,protein_coding,97779233,97777233,97781233,XLOC_014857,ANKRD36,chr2:97779232-97930352,97779232,97930352
2,98262503,98264846,1,COX5B,ENSG00000135940,protein_coding,98262503,98260503,98264503,XLOC_014858,COX5B,chr2:98261893-98264658,98261893,98264658
2,98330023,98356325,1,ZAP70,ENSG00000115085,protein_coding,98330023,98328023,98332023,XLOC_014860,ZAP70,chr2:98330030-98356323,98330030,98356323
2,98703579,98929762,1,VWA3B,ENSG00000168658,protein_coding,98703579,98701579,98705579,XLOC_014861,VWA3B,chr2:98703594-98950940,98703594,98950940
2,98962618,99015064,1,CNGA3,ENSG00000144191,protein_coding,98962618,98960618,98964618,XLOC_014862,CNGA3,chr2:98962617-99015064,98962617,99015064
2,99061317,99210853,1,INPP4A,ENSG00000040933,protein_coding,99061317,99059317,99063317,XLOC_014863,INPP4A,chr2:99061302-99210559,99061302,99210559
2,99225042,99234978,1,UNC50,ENSG00000115446,protein_coding,99225042,99223042,99227042,XLOC_014864,UNC50,chr2:99212354-99234977,99212354,99234977
2,99757948,99939204,1,C2orf15,ENSG00000241962,protein_coding,99757948,99755948,99759948,XLOC_014865,C2orf15,chr2:99613723-99782926,99613723,99782926
2,99771418,99779620,1,LIPT1,ENSG00000144182,protein_coding,99771418,99769418,99773418,XLOC_014865,LIPT1,chr2:99613723-99782926,99613723,99782926
2,99771461,99811761,1,MRPL30,ENSG00000273155,protein_coding,99771461,99769461,99773461,XLOC_014866,MRPL30,chr2:99784035-99832485,99784035,99832485
2,99797542,99814089,1,MRPL30,ENSG00000185414,protein_coding,99797542,99795542,99799542,XLOC_014866,MRPL30,chr2:99784035-99832485,99784035,99832485
2,99953816,100017789,1,EIF5B,ENSG00000158417,protein_coding,99953816,99951816,99955816,XLOC_014867,EIF5B,chr2:99953833-100106516,99953833,100106516
2,101086944,101099742,1,NMS,ENSG00000204640,protein_coding,101086944,101084944,101088944,XLOC_014868,NMS,chr2:101086943-101099742,101086943,101099742
2,101179152,101193197,1,PDCL3,ENSG00000115539,protein_coding,101179152,101177152,101181152,XLOC_014869,PDCL3,chr2:101178943-101193935,101178943,101193935
2,101436614,101613291,1,NPAS2,ENSG00000170485,protein_coding,101436614,101434614,101438614,XLOC_014870,NPAS2,chr2:101433751-101613287,101433751,101613287
2,101618177,101640494,1,RPL31,ENSG00000071082,protein_coding,101618177,101616177,101620177,XLOC_014871,RPL31,chr2:101618690-101767926,101618690,101767926
2,101624079,101869328,-1,TBC1D8,ENSG00000204634,protein_coding,101869328,101867328,101871328,XLOC_014872,TBC1D8,chr2:101618690-101767926,101618690,101767926
2,102313312,102511149,1,MAP4K4,ENSG00000071054,protein_coding,102313312,102311312,102315312,XLOC_014874,MAP4K4,chr2:102313737-102511397,102313737,102511397
2,102608306,102645006,1,IL1R2,ENSG00000115590,protein_coding,102608306,102606306,102610306,XLOC_014876,IL1R2,chr2:102608305-102644993,102608305,102644993
2,102681004,102796334,1,IL1R1,ENSG00000115594,protein_coding,102681004,102679004,102683004,XLOC_014877,IL1R1,chr2:102686244-102796436,102686244,102796436
2,102803433,102856462,1,IL1RL2,ENSG00000115598,protein_coding,102803433,102801433,102805433,XLOC_014878,IL1RL2,chr2:102803432-102855811,102803432,102855811
2,102927962,102968497,1,IL1RL1,ENSG00000115602,protein_coding,102927962,102925962,102929962,XLOC_014879,IL1RL1,chr2:102927961-102968497,102927961,102968497
2,102927989,103015218,1,IL18R1,ENSG00000115604,protein_coding,102927989,102925989,102929989,XLOC_014880,IL18R1,chr2:102972629-103015217,102972629,103015217
2,103035149,103069025,1,IL18RAP,ENSG00000115607,protein_coding,103035149,103033149,103037149,XLOC_014881,IL18RAP,chr2:103035253-103069024,103035253,103069024
2,103089762,103150431,1,SLC9A4,ENSG00000180251,protein_coding,103089762,103087762,103091762,XLOC_014882,SLC9A4,chr2:103089761-103150431,103089761,103150431
2,103236166,103327777,1,SLC9A2,ENSG00000115616,protein_coding,103236166,103234166,103238166,XLOC_014883,SLC9A2,chr2:103236165-103327809,103236165,103327809
2,103353367,103460352,1,TMEM182,ENSG00000170417,protein_coding,103353367,103351367,103355367,XLOC_014884,TMEM182,chr2:103328291-103434149,103328291,103434149
2,105471969,105476929,1,POU3F3,ENSG00000198914,protein_coding,105471969,105469969,105473969,XLOC_014888,POU3F3,chr2:105471908-105477207,105471908,105477207
2,105654441,105716418,1,MRPS9,ENSG00000135972,protein_coding,105654441,105652441,105656441,XLOC_014889,MRPS9,chr2:105654482-105716418,105654482,105716418
2,105858200,105859924,1,GPR45,ENSG00000135973,protein_coding,105858200,105856200,105860200,XLOC_014891,GPR45,chr2:105858199-105859924,105858199,105859924
2,105953816,105965668,1,C2orf49,ENSG00000135974,protein_coding,105953816,105951816,105955816,XLOC_014892,C2orf49,chr2:105948024-105965992,105948024,105965992
2,106361354,106510730,1,NCK2,ENSG00000071051,protein_coding,106361354,106359354,106363354,XLOC_014893,NCK2,chr2:106361519-106510822,106361519,106510822
2,106679702,106694615,1,C2orf40,ENSG00000119147,protein_coding,106679702,106677702,106681702,XLOC_014894,C2orf40,chr2:106682112-106694609,106682112,106694609
2,106998562,107010027,1,PLGLA,ENSG00000240935,pseudogene,106998562,106996562,107000562,XLOC_014895,PLGLA,chr2:107002768-107007851,107002768,107007851
2,108443388,108507297,1,RGPD4,ENSG00000196862,protein_coding,108443388,108441388,108445388,XLOC_014896,RGPD4,chr2:108443387-108509000,108443387,108509000
2,108602979,108630450,1,SLC5A7,ENSG00000115665,protein_coding,108602979,108600979,108604979,XLOC_014897,SLC5A7,chr2:108602994-108630443,108602994,108630443
2,108863651,108881807,1,SULT1C3,ENSG00000196228,protein_coding,108863651,108861651,108865651,XLOC_014898,SULT1C3,chr2:108863650-108881807,108863650,108881807
2,108905095,108926371,1,SULT1C2,ENSG00000198203,protein_coding,108905095,108903095,108907095,XLOC_014899,SULT1C2,chr2:108905094-108927342,108905094,108927342
2,108938694,108970255,1,SULT1C2P1,ENSG00000237223,pseudogene,108938694,108936694,108940694,XLOC_014900,SULT1C2P1,chr2:108938693-108970254,108938693,108970254
2,108994367,109004513,1,SULT1C4,ENSG00000198075,protein_coding,108994367,108992367,108996367,XLOC_014901,SULT1C4,chr2:108994024-109005684,108994024,109005684
2,109065017,109125871,1,GCC2,ENSG00000135968,protein_coding,109065017,109063017,109067017,XLOC_014902,GCC2,chr2:109065576-109150679,109065576,109150679
2,109150857,109303702,1,LIMS1,ENSG00000169756,protein_coding,109150857,109148857,109152857,XLOC_014903,LIMS1,chr2:109150856-109303702,109150856,109303702
2,109335937,109402267,1,RANBP2,ENSG00000153201,protein_coding,109335937,109333937,109337937,XLOC_014904,RANBP2,chr2:109335936-109402267,109335936,109402267
2,109403213,109501933,1,CCDC138,ENSG00000163006,protein_coding,109403213,109401213,109405213,XLOC_014905,CCDC138,chr2:109403204-109502003,109403204,109502003
2,109745804,110262207,1,SH3RF3,ENSG00000172985,protein_coding,109745804,109743804,109747804,XLOC_014906,SH3RF3,chr2:109743783-110262400,109743783,110262400
2,110550335,110615272,1,RGPD5,ENSG00000015568,protein_coding,110550335,110548335,110552335,XLOC_014908,RGPD5,chr2:110550334-110615282,110550334,110615282
2,110656005,110677180,1,LIMS3,ENSG00000256977,protein_coding,110656005,110654005,110658005,XLOC_014909,LIMS3,chr2:110656008-110726149,110656008,110726149
2,111490150,111875799,1,ACOXL,ENSG00000153093,protein_coding,111490150,111488150,111492150,XLOC_014911,ACOXL,chr2:111490149-111875799,111490149,111875799
2,111876955,111926024,1,BCL2L11,ENSG00000153094,protein_coding,111876955,111874955,111878955,XLOC_014912,BCL2L11,chr2:111876044-111927878,111876044,111927878
2,112656056,112787138,1,MERTK,ENSG00000153208,protein_coding,112656056,112654056,112658056,XLOC_014914,MERTK,chr2:112656190-112786945,112656190,112786945
2,112812800,112876895,1,TMEM87B,ENSG00000153214,protein_coding,112812800,112810800,112814800,XLOC_014915,TMEM87B,chr2:112812799-112876895,112812799,112876895
2,112895962,112945791,1,FBLN7,ENSG00000144152,protein_coding,112895962,112893962,112897962,XLOC_014916,FBLN7,chr2:112895875-112949775,112895875,112949775
2,113033171,113097640,1,ZC3H6,ENSG00000188177,protein_coding,113033171,113031171,113035171,XLOC_014917,ZC3H6,chr2:113032538-113097640,113032538,113097640
2,113239731,113299316,1,TTL,ENSG00000114999,protein_coding,113239731,113237731,113241731,XLOC_014918,TTL,chr2:113236930-113291272,113236930,113291272
2,113341817,113346852,1,CHCHD5,ENSG00000125611,protein_coding,113341817,113339817,113343817,XLOC_014919,CHCHD5,chr2:113299012-113346822,113299012,113346822
2,113299492,113334635,1,POLR1B,ENSG00000125630,protein_coding,113299492,113297492,113301492,XLOC_014919,POLR1B,chr2:113299012-113346822,113299012,113346822
2,113403434,113421404,1,SLC20A1,ENSG00000144136,protein_coding,113403434,113401434,113405434,XLOC_014920,SLC20A1,chr2:113388396-113421473,113388396,113421473
2,113493930,113522254,-1,CKAP2L,ENSG00000169607,protein_coding,113522254,113520254,113524254,XLOC_014921,CKAP2L,chr2:113483631-113522486,113483631,113522486
2,113531492,113542167,-1,IL1A,ENSG00000115008,protein_coding,113542167,113540167,113544167,XLOC_014922,IL1A,chr2:113528371-113547427,113528371,113547427
2,113825547,113833427,1,IL1F10,ENSG00000136697,protein_coding,113825547,113823547,113827547,XLOC_014927,IL1F10,chr2:113825546-113833427,113825546,113833427
2,113864791,113891593,1,IL1RN,ENSG00000136689,protein_coding,113864791,113862791,113866791,XLOC_014928,IL1RN,chr2:113875469-113891693,113875469,113891693
2,113914902,113966973,1,PSD4,ENSG00000125637,protein_coding,113914902,113912902,113916902,XLOC_014929,PSD4,chr2:113915005-114255230,113915005,114255230
2,113973574,114036527,-1,PAX8,ENSG00000125618,protein_coding,114036527,114034527,114038527,XLOC_014930,PAX8,chr2:113915005-114255230,113915005,114255230
2,113973574,114036527,-1,PAX8,ENSG00000125618,protein_coding,114036527,114034527,114038527,XLOC_014931,PAX8,chr2:113915005-114255230,113915005,114255230
2,114195268,114253766,1,CBWD2,ENSG00000136682,protein_coding,114195268,114193268,114197268,XLOC_014932,CBWD2,chr2:113915005-114255230,113915005,114255230
2,114256661,114258728,1,FOXD4L1,ENSG00000184492,protein_coding,114256661,114254661,114258661,XLOC_014933,FOXD4L1,chr2:114256660-114258727,114256660,114258727
2,114334959,114336429,1,FAM138B,ENSG00000226516,lincRNA,114334959,114332959,114336959,XLOC_014934,FAM138B,chr2:114334958-114336429,114334958,114336429
2,114341664,114356655,1,WASH2P,ENSG00000146556,pseudogene,114341664,114339664,114343664,XLOC_014935,WASH2P,chr2:114341229-114362679,114341229,114362679
2,114384806,114400973,1,RABL2A,ENSG00000144134,protein_coding,114384806,114382806,114386806,XLOC_014936,RABL2A,chr2:114367250-114400975,114367250,114400975
2,114647537,114720173,1,ACTR3,ENSG00000115091,protein_coding,114647537,114645537,114649537,XLOC_014937,ACTR3,chr2:114643782-114764887,114643782,114764887
2,115199876,116603328,1,DPP10,ENSG00000175497,protein_coding,115199876,115197876,115201876,XLOC_014938,DPP10,chr2:115199898-116602326,115199898,116602326
2,118572226,118589955,1,DDX18,ENSG00000088205,protein_coding,118572226,118570226,118574226,XLOC_014939,DDX18,chr2:118572174-118600944,118572174,118600944
2,118846028,118868573,1,INSIG2,ENSG00000125629,protein_coding,118846028,118844028,118848028,XLOC_014940,INSIG2,chr2:118845848-118868803,118845848,118868803
2,119699742,119752236,1,MARCO,ENSG00000019169,protein_coding,119699742,119697742,119701742,XLOC_014941,MARCO,chr2:119699744-119752236,119699744,119752236
2,119981384,120023228,1,STEAP3,ENSG00000115107,protein_coding,119981384,119979384,119983384,XLOC_014942,STEAP3,chr2:119980544-120024692,119980544,120024692
2,120124497,120130126,1,DBI,ENSG00000155368,protein_coding,120124497,120122497,120126497,XLOC_014943,DBI,chr2:120059760-120138006,120059760,120138006
2,120187477,120196096,1,TMEM37,ENSG00000171227,protein_coding,120187477,120185477,120189477,XLOC_014944,TMEM37,chr2:120188877-120282028,120188877,120282028
2,120197419,120282070,-1,SCTR,ENSG00000080293,protein_coding,120282070,120280070,120284070,XLOC_014945,SCTR,chr2:120188877-120282028,120188877,120282028
2,120302008,120419827,1,PCDP1,ENSG00000163075,protein_coding,120302008,120300008,120304008,XLOC_014946,PCDP1,chr2:120302024-120414237,120302024,120414237
